object_name	relation	subject_id	subject_name
mechanosensory neuron of leg chordotonal organ	is_a	VFB_001027zz	neuron 10526 (FANC:511128)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_0010282d	neuron 10646 (FANC:511920)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_0010282n	neuron 10673 (FANC:512054)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_0010284j	neuron 14893 (FANC:512727)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_0010281j	neuron 20840 (FANC:511643)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_0010285a	neuron 23182 (FANC:512955)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_001027zq	neuron 24817 (FANC:511004)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_001027zv	neuron 24838 (FANC:511071)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_001027zx	neuron 24845 (FANC:511097)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_0010281u	neuron 24953 (FANC:511799)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_001028bv	neuron 25877 (FANC:515564)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_001028c2	neuron 25919 (FANC:515656)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_001028cv	neuron 26012 (FANC:516032)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_001028fu	neuron 26376 (FANC:517618)
mechanosensory neuron of leg chordotonal organ	is_a	VFB_001028e1	neuron 26125 (FANC:516593)
mechanosensory neuron of prothoracic coxal hair plate CoHP3	is_a	VFB_0010283k	neuron 16874 (FANC:512380)
mechanosensory neuron of prothoracic coxal hair plate CoHP3	is_a	VFB_0010283a	neuron 16851 (FANC:512249)
mechanosensory neuron of prothoracic coxal hair plate CoHP3	is_a	VFB_0010283q	neuron 16880 (FANC:512463)
mechanosensory neuron of prothoracic coxal hair plate CoHP4	is_a	VFB_001028f1	neuron 9852 (FANC:517244)
mechanosensory neuron of prothoracic coxal hair plate CoHP4	is_a	VFB_001028fi	neuron 9913 (FANC:517470)
mechanosensory neuron of prothoracic coxal hair plate CoHP4	is_a	VFB_001028ey	neuron 9842 (FANC:517199)
mechanosensory neuron of prothoracic coxal hair plate CoHP4	is_a	VFB_001028fb	neuron 9893 (FANC:517380)
mechanosensory neuron of prothoracic coxal hair plate CoHP8	is_a	VFB_001027zg	neuron 102604 (FANC:510866)
mechanosensory neuron of prothoracic coxal hair plate CoHP8	is_a	VFB_001027zm	neuron 102630 (FANC:510945)
mechanosensory neuron of prothoracic coxal hair plate CoHP8	is_a	VFB_001028e8	neuron 11807 (FANC:516679)
mechanosensory neuron of prothoracic coxal hair plate CoHP8	is_a	VFB_0010285y	neuron 127705 (FANC:513255)
mechanosensory neuron of prothoracic coxal hair plate CoHP8	is_a	VFB_001028e9	neuron 11812 (FANC:516694)
mechanosensory neuron of prothoracic coxal hair plate CoHP8	is_a	VFB_001028fo	neuron 118498 (FANC:517546)
mechanosensory neuron of prothoracic coxal hair plate CoHP8	is_a	VFB_001028by	neuron 120113 (FANC:515604)
mechanosensory neuron of prothoracic coxal hair plate CoHP8	is_a	VFB_001028bt	neuron 120079 (FANC:515539)
mesothoracic femoral chordotonal claw neuron	is_a	VFB_001028ky	claw chordotonal neuron - right T2 - R43C10 MCFO D1 (FANC:553576)
mesothoracic femoral chordotonal claw neuron	is_a	VFB_001028kx	claw chordotonal neuron - left T2 - R43C10 MCFO D1 (FANC:553572)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295e	neuron 70831 - flipped (FANC:666330)
mesothoracic leg muscle motor neuron	is_a	VFB_001027tc	neuron 70831 (FANC:499018)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294p	neuron 70790 - flipped (FANC:666087)
mesothoracic leg muscle motor neuron	is_a	VFB_001027t5	neuron 70790 (FANC:498900)
mesothoracic leg muscle motor neuron	is_a	VFB_001027pz	neuron 74442 (FANC:496482)
mesothoracic leg muscle motor neuron	is_a	VFB_001027q2	neuron 74453 (FANC:496530)
mesothoracic leg muscle motor neuron	is_a	VFB_001027q6	neuron 74464 (FANC:496601)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295w	neuron 28386 - flipped (FANC:666616)
mesothoracic leg muscle motor neuron	is_a	VFB_0010296a	neuron 28391 - flipped (FANC:666678)
mesothoracic leg muscle motor neuron	is_a	VFB_0010293i	neuron 70693 - flipped (FANC:665562)
mesothoracic leg muscle motor neuron	is_a	VFB_001027wn	neuron 28386 (FANC:501225)
mesothoracic leg muscle motor neuron	is_a	VFB_001027wq	neuron 28391 (FANC:501273)
mesothoracic leg muscle motor neuron	is_a	VFB_001027sf	neuron 70693 (FANC:498439)
mesothoracic leg muscle motor neuron	is_a	VFB_001027y7	neuron 76648 (FANC:503518)
mesothoracic leg muscle motor neuron	is_a	VFB_001027st	neuron 42083 (FANC:498700)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xn	neuron 69577 (FANC:501889)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xt	neuron 69599 (FANC:501988)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xz	neuron 69612 (FANC:502103)
mesothoracic leg muscle motor neuron	is_a	VFB_001027y3	neuron 69624 (FANC:502199)
mesothoracic leg muscle motor neuron	is_a	VFB_001027kx	neuron 69636 (FANC:492831)
mesothoracic leg muscle motor neuron	is_a	VFB_001027kz	neuron 69648 (FANC:492881)
mesothoracic leg muscle motor neuron	is_a	VFB_001027l5	neuron 69673 (FANC:493002)
mesothoracic leg muscle motor neuron	is_a	VFB_001027m9	neuron 69842 (FANC:493768)
mesothoracic leg muscle motor neuron	is_a	VFB_001027pd	neuron 70245 (FANC:496010)
mesothoracic leg muscle motor neuron	is_a	VFB_001027s8	neuron 70647 (FANC:498321)
mesothoracic leg muscle motor neuron	is_a	VFB_001027sl	neuron 70734 (FANC:498564)
mesothoracic leg muscle motor neuron	is_a	VFB_001027ur	neuron 71132 (FANC:500042)
mesothoracic leg muscle motor neuron	is_a	VFB_001027wd	neuron 71347 (FANC:501035)
mesothoracic leg muscle motor neuron	is_a	VFB_001027oc	neuron 74241 (FANC:495334)
mesothoracic leg muscle motor neuron	is_a	VFB_001027t2	neuron 42110 (FANC:498847)
mesothoracic leg muscle motor neuron	is_a	VFB_001027ov	neuron 74288 (FANC:495692)
mesothoracic leg muscle motor neuron	is_a	VFB_001027p1	neuron 74303 (FANC:495800)
mesothoracic leg muscle motor neuron	is_a	VFB_001027tx	neuron 42297 (FANC:499493)
mesothoracic leg muscle motor neuron	is_a	VFB_001027l3	neuron 69661 (FANC:492960)
mesothoracic leg muscle motor neuron	is_a	VFB_001027sq	neuron 42075 (FANC:498652)
mesothoracic leg muscle motor neuron	is_a	VFB_001027md	neuron 65763 (FANC:493833)
mesothoracic leg muscle motor neuron	is_a	VFB_001027oh	neuron 74257 (FANC:495427)
mesothoracic leg muscle motor neuron	is_a	VFB_001027y5	neuron 42032 (FANC:503476)
mesothoracic leg muscle motor neuron	is_a	VFB_001027sx	neuron 42096 (FANC:498764)
mesothoracic leg muscle motor neuron	is_a	VFB_001027u7	neuron 42326 (FANC:499671)
mesothoracic leg muscle motor neuron	is_a	VFB_001027mb	neuron 65755 (FANC:493801)
mesothoracic leg muscle motor neuron	is_a	VFB_0010297b	neuron 18216 - flipped (FANC:667113)
mesothoracic leg muscle motor neuron	is_a	VFB_0010298h	neuron 18342 - flipped (FANC:667633)
mesothoracic leg muscle motor neuron	is_a	VFB_0010298z	neuron 18369 - flipped (FANC:667924)
mesothoracic leg muscle motor neuron	is_a	VFB_0010299d	neuron 18378 - flipped (FANC:667988)
mesothoracic leg muscle motor neuron	is_a	VFB_0010299f	neuron 18392 - flipped (FANC:668019)
mesothoracic leg muscle motor neuron	is_a	VFB_0010299i	neuron 18401 - flipped (FANC:668070)
mesothoracic leg muscle motor neuron	is_a	VFB_0010299k	neuron 18415 - flipped (FANC:668102)
mesothoracic leg muscle motor neuron	is_a	VFB_0010299o	neuron 18424 - flipped (FANC:668165)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294g	neuron 18544 - flipped (FANC:665945)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294l	neuron 18554 - flipped (FANC:666023)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294t	neuron 18581 - flipped (FANC:666155)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294w	neuron 18590 - flipped (FANC:666203)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295a	neuron 18599 - flipped (FANC:666265)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295f	neuron 18608 - flipped (FANC:666347)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295i	neuron 18617 - flipped (FANC:666395)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295k	neuron 18623 - flipped (FANC:666425)
mesothoracic leg muscle motor neuron	is_a	VFB_0010296h	neuron 69878 - flipped (FANC:666790)
mesothoracic leg muscle motor neuron	is_a	VFB_0010298x	neuron 70076 - flipped (FANC:667892)
mesothoracic leg muscle motor neuron	is_a	VFB_0010299c	neuron 70088 - flipped (FANC:667971)
mesothoracic leg muscle motor neuron	is_a	VFB_0010299n	neuron 70133 - flipped (FANC:668150)
mesothoracic leg muscle motor neuron	is_a	VFB_0010293g	neuron 70177 - flipped (FANC:665529)
mesothoracic leg muscle motor neuron	is_a	VFB_0010293l	neuron 70194 - flipped (FANC:665608)
mesothoracic leg muscle motor neuron	is_a	VFB_001027mh	neuron 69878 (FANC:493897)
mesothoracic leg muscle motor neuron	is_a	VFB_0010296o	neuron 18191 - flipped (FANC:666905)
mesothoracic leg muscle motor neuron	is_a	VFB_0010298p	neuron 18351 - flipped (FANC:667765)
mesothoracic leg muscle motor neuron	is_a	VFB_0010298w	neuron 18360 - flipped (FANC:667877)
mesothoracic leg muscle motor neuron	is_a	VFB_0010293e	neuron 70166 - flipped (FANC:665496)
mesothoracic leg muscle motor neuron	is_a	VFB_0010293t	neuron 70228 - flipped (FANC:665734)
mesothoracic leg muscle motor neuron	is_a	VFB_0010293o	neuron 76868 - flipped (FANC:665655)
mesothoracic leg muscle motor neuron	is_a	VFB_001027si	neuron 76868 (FANC:498495)
mesothoracic leg muscle motor neuron	is_a	VFB_001027x3	neuron 18216 (FANC:501519)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xk	neuron 18369 (FANC:501842)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xo	neuron 18378 (FANC:501905)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xs	neuron 18392 (FANC:501973)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xw	neuron 18401 (FANC:502046)
mesothoracic leg muscle motor neuron	is_a	VFB_001027y1	neuron 18415 (FANC:502165)
mesothoracic leg muscle motor neuron	is_a	VFB_001027ok	neuron 18424 (FANC:495476)
mesothoracic leg muscle motor neuron	is_a	VFB_001027la	neuron 18544 (FANC:493091)
mesothoracic leg muscle motor neuron	is_a	VFB_001027lc	neuron 18554 (FANC:493133)
mesothoracic leg muscle motor neuron	is_a	VFB_001027ll	neuron 18581 (FANC:493314)
mesothoracic leg muscle motor neuron	is_a	VFB_001027lo	neuron 18590 (FANC:493369)
mesothoracic leg muscle motor neuron	is_a	VFB_001027lt	neuron 18599 (FANC:493479)
mesothoracic leg muscle motor neuron	is_a	VFB_001027lw	neuron 18608 (FANC:493544)
mesothoracic leg muscle motor neuron	is_a	VFB_001027m0	neuron 18617 (FANC:493614)
mesothoracic leg muscle motor neuron	is_a	VFB_001027m4	neuron 18623 (FANC:493684)
mesothoracic leg muscle motor neuron	is_a	VFB_001027nm	neuron 70076 (FANC:494638)
mesothoracic leg muscle motor neuron	is_a	VFB_001027nq	neuron 70088 (FANC:494711)
mesothoracic leg muscle motor neuron	is_a	VFB_001027o8	neuron 70133 (FANC:495259)
mesothoracic leg muscle motor neuron	is_a	VFB_001027ox	neuron 70194 (FANC:495726)
mesothoracic leg muscle motor neuron	is_a	VFB_001027wy	neuron 18191 (FANC:501442)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xf	neuron 18351 (FANC:501752)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xh	neuron 18360 (FANC:501795)
mesothoracic leg muscle motor neuron	is_a	VFB_001027om	neuron 70166 (FANC:495512)
mesothoracic leg muscle motor neuron	is_a	VFB_001027p4	neuron 70228 (FANC:495851)
mesothoracic leg muscle motor neuron	is_a	VFB_001027u1	neuron 42315 (FANC:499561)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xd	neuron 18342 (FANC:501722)
mesothoracic leg muscle motor neuron	is_a	VFB_001027or	neuron 70177 (FANC:495593)
mesothoracic leg muscle motor neuron	is_a	VFB_0010298d	neuron 73112 - flipped (FANC:667567)
mesothoracic leg muscle motor neuron	is_a	VFB_001027s5	neuron 70636 (FANC:498262)
mesothoracic leg muscle motor neuron	is_a	VFB_001027uh	neuron 73112 (FANC:499853)
mesothoracic leg muscle motor neuron	is_a	VFB_001027pj	neuron 70277 (FANC:496111)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295c	neuron 70316 - flipped (FANC:666297)
mesothoracic leg muscle motor neuron	is_a	VFB_001027pu	neuron 70316 (FANC:496400)
mesothoracic leg muscle motor neuron	is_a	VFB_001027sg	neuron 42036 (FANC:498457)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294r	neuron 18572 - flipped (FANC:666122)
mesothoracic leg muscle motor neuron	is_a	VFB_001027lj	neuron 18572 (FANC:493274)
mesothoracic leg muscle motor neuron	is_a	VFB_001027pa	neuron 74336 (FANC:495961)
mesothoracic leg muscle motor neuron	is_a	VFB_0010297v	neuron 73083 - flipped (FANC:667435)
mesothoracic leg muscle motor neuron	is_a	VFB_001027ud	neuron 73083 (FANC:499785)
mesothoracic leg muscle motor neuron	is_a	VFB_001027l8	neuron 69726 (FANC:493055)
mesothoracic leg muscle motor neuron	is_a	VFB_001027m1	neuron 69816 (FANC:493629)
mesothoracic leg muscle motor neuron	is_a	VFB_001027mc	neuron 69854 (FANC:493817)
mesothoracic leg muscle motor neuron	is_a	VFB_001027re	neuron 76664 (FANC:497752)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xg	neuron 69551 (FANC:501767)
mesothoracic leg muscle motor neuron	is_a	VFB_001027ql	neuron 76547 (FANC:496857)
mesothoracic leg muscle motor neuron	is_a	VFB_001027t1	neuron 70776 (FANC:498830)
mesothoracic leg muscle motor neuron	is_a	VFB_0010296w	neuron 70430 - flipped (FANC:667030)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294d	neuron 18026 - flipped (FANC:665897)
mesothoracic leg muscle motor neuron	is_a	VFB_0010296q	neuron 18195 - flipped (FANC:666936)
mesothoracic leg muscle motor neuron	is_a	VFB_0010296y	neuron 70436 - flipped (FANC:667062)
mesothoracic leg muscle motor neuron	is_a	VFB_0010297l	neuron 73036 - flipped (FANC:667274)
mesothoracic leg muscle motor neuron	is_a	VFB_0010297p	neuron 73054 - flipped (FANC:667339)
mesothoracic leg muscle motor neuron	is_a	VFB_001027u2	neuron 73036 (FANC:499577)
mesothoracic leg muscle motor neuron	is_a	VFB_001027ua	neuron 73054 (FANC:499736)
mesothoracic leg muscle motor neuron	is_a	VFB_001027qq	neuron 70430 (FANC:496937)
mesothoracic leg muscle motor neuron	is_a	VFB_001027qu	neuron 70436 (FANC:497103)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295r	neuron 28370 - flipped (FANC:666536)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295v	neuron 28381 - flipped (FANC:666600)
mesothoracic leg muscle motor neuron	is_a	VFB_001027wl	neuron 28381 (FANC:501167)
mesothoracic leg muscle motor neuron	is_a	VFB_001027t9	neuron 70809 (FANC:498972)
mesothoracic leg muscle motor neuron	is_a	VFB_001027vl	neuron 18026 (FANC:500574)
mesothoracic leg muscle motor neuron	is_a	VFB_001027wz	neuron 18195 (FANC:501457)
mesothoracic leg muscle motor neuron	is_a	VFB_001027wi	neuron 28370 (FANC:501120)
mesothoracic leg muscle motor neuron	is_a	VFB_001027xj	neuron 69568 (FANC:501826)
mesothoracic leg muscle motor neuron	is_a	VFB_001027pw	neuron 70329 (FANC:496434)
mesothoracic leg muscle motor neuron	is_a	VFB_001027qz	neuron 70444 (FANC:497283)
mesothoracic leg muscle motor neuron	is_a	VFB_001027sj	neuron 42055 (FANC:498511)
mesothoracic leg muscle motor neuron	is_a	VFB_001027sm	neuron 42066 (FANC:498580)
mesothoracic leg muscle motor neuron	is_a	VFB_001027pv	neuron 74416 (FANC:496418)
mesothoracic leg muscle motor neuron	is_a	VFB_001027px	neuron 74431 (FANC:496450)
mesothoracic leg muscle motor neuron	is_a	VFB_001027qc	neuron 74475 (FANC:496705)
mesothoracic leg muscle motor neuron	is_a	VFB_0010296v	neuron 18206 - flipped (FANC:667014)
mesothoracic leg muscle motor neuron	is_a	VFB_001027x2	neuron 18206 (FANC:501503)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294n	neuron 18563 - flipped (FANC:666055)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294h	neuron 70257 - flipped (FANC:665960)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294q	neuron 70281 - flipped (FANC:666106)
mesothoracic leg muscle motor neuron	is_a	VFB_0010296t	neuron 70424 - flipped (FANC:666983)
mesothoracic leg muscle motor neuron	is_a	VFB_001027le	neuron 18563 (FANC:493167)
mesothoracic leg muscle motor neuron	is_a	VFB_001027pg	neuron 70257 (FANC:496063)
mesothoracic leg muscle motor neuron	is_a	VFB_001027pm	neuron 70281 (FANC:496163)
mesothoracic leg muscle motor neuron	is_a	VFB_001027qo	neuron 70424 (FANC:496905)
mesothoracic leg muscle motor neuron	is_a	VFB_0010299b	neuron 73155 - flipped (FANC:667955)
mesothoracic leg muscle motor neuron	is_a	VFB_0010299l	neuron 73199 - flipped (FANC:668118)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295y	neuron 73214 - flipped (FANC:666646)
mesothoracic leg muscle motor neuron	is_a	VFB_001027uo	neuron 73155 (FANC:499984)
mesothoracic leg muscle motor neuron	is_a	VFB_001027ut	neuron 73199 (FANC:500077)
mesothoracic leg muscle motor neuron	is_a	VFB_001027uv	neuron 73214 (FANC:500109)
mesothoracic leg muscle motor neuron	is_a	VFB_001027ru	neuron 70589 (FANC:498041)
mesothoracic leg muscle motor neuron	is_a	VFB_001027tu	neuron 70926 (FANC:499442)
mesothoracic leg muscle motor neuron	is_a	VFB_001027vv	neuron 71308 (FANC:500735)
mesothoracic leg muscle motor neuron	is_a	VFB_001027vi	neuron 71265 (FANC:500526)
mesothoracic leg muscle motor neuron	is_a	VFB_0010296j	neuron 70912 - flipped (FANC:666822)
mesothoracic leg muscle motor neuron	is_a	VFB_001027tp	neuron 70912 (FANC:499357)
mesothoracic leg muscle motor neuron	is_a	VFB_0010295s	neuron 70870 - flipped (FANC:666550)
mesothoracic leg muscle motor neuron	is_a	VFB_001027tk	neuron 70870 (FANC:499278)
mesothoracic leg muscle motor neuron	is_a	VFB_001027vs	neuron 28292 (FANC:500686)
mesothoracic leg muscle motor neuron	is_a	VFB_001027y8	Neuron 78932 (FANC:503536)
mesothoracic leg muscle motor neuron	is_a	VFB_001027vp	neuron 28283 (FANC:500637)
mesothoracic leg muscle motor neuron	is_a	VFB_0010293s	neuron 18000 - flipped (FANC:665719)
mesothoracic leg muscle motor neuron	is_a	VFB_0010294i	neuron 18035 - flipped (FANC:665976)
mesothoracic leg muscle motor neuron	is_a	VFB_0010296u	neuron 18202 - flipped (FANC:666999)
mesothoracic leg muscle motor neuron	is_a	VFB_001027vn	neuron 18035 (FANC:500605)
mesothoracic leg muscle motor neuron	is_a	VFB_001027vf	neuron 18000 (FANC:500477)
mesothoracic leg muscle motor neuron	is_a	VFB_001027x1	neuron 18202 (FANC:501488)
mesothoracic leg muscle motor neuron	is_a	VFB_001027nb	tergotrochanteral motor neuron_left (FANC:494430)
mesothoracic leg muscle motor neuron	is_a	VFB_001027u4	neuron 75085 (FANC:499612)
mesothoracic leg muscle motor neuron	is_a	VFB_001027u8	neuron 73045 (FANC:499687)
mesothoracic leg muscle motor neuron	is_a	VFB_0010298i	tergotrochanteral motor neuron_right - flipped (FANC:667648)
mesothoracic leg muscle motor neuron	is_a	VFB_0010297y	neuron 70534 - flipped (FANC:667486)
mesothoracic leg muscle motor neuron	is_a	VFB_001027nf	tergotrochanteral motor neuron_right (FANC:494502)
mesothoracic leg muscle motor neuron	is_a	VFB_001027rf	neuron 70534 (FANC:497784)
mesothoracic leg muscle motor neuron	is_a	VFB_0010293v	neuron 70742 - flipped (FANC:665765)
mesothoracic leg muscle motor neuron	is_a	VFB_001027so	neuron 70742 (FANC:498614)
metathoracic leg muscle motor neuron	is_a	VFB_001027wp	neuron 104165 (FANC:501256)
metathoracic leg muscle motor neuron	is_a	VFB_001027wa	neuron 104107 (FANC:500987)
metathoracic leg muscle motor neuron	is_a	VFB_001027oi	neuron 104976 (FANC:495443)
metathoracic leg muscle motor neuron	is_a	VFB_001027ms	neuron 96568 (FANC:494080)
metathoracic leg muscle motor neuron	is_a	VFB_001027l2	neuron 188442 (FANC:492942)
metathoracic leg muscle motor neuron	is_a	VFB_001027of	neuron 107021 (FANC:495388)
metathoracic leg muscle motor neuron	is_a	VFB_001027p8	neuron 107097 (FANC:495918)
metathoracic leg muscle motor neuron	is_a	VFB_001027uu	neuron 118268 (FANC:500093)
metathoracic leg muscle motor neuron	is_a	VFB_001027rg	neuron 117640 (FANC:497800)
metathoracic leg muscle motor neuron	is_a	VFB_001027um	neuron 118197 (FANC:499950)
metathoracic leg muscle motor neuron	is_a	VFB_001027xi	neuron 116668 (FANC:501810)
metathoracic leg muscle motor neuron	is_a	VFB_001027w6	neuron 118434 (FANC:500918)
metathoracic leg muscle motor neuron	is_a	VFB_001027ux	neuron 103947 (FANC:500154)
metathoracic leg muscle motor neuron	is_a	VFB_001027p5	neuron 105045 (FANC:495866)
metathoracic leg muscle motor neuron	is_a	VFB_001027pl	neuron 105095 (FANC:496147)
metathoracic leg muscle motor neuron	is_a	VFB_001027ly	neuron 106676 (FANC:493579)
metathoracic leg muscle motor neuron	is_a	VFB_001027o3	neuron 106983 (FANC:495164)
metathoracic leg muscle motor neuron	is_a	VFB_001027n1	neuron 96620 (FANC:494240)
metathoracic leg muscle motor neuron	is_a	VFB_001027up	neuron 103876 (FANC:500001)
metathoracic leg muscle motor neuron	is_a	VFB_001027pi	neuron 107132 (FANC:496095)
metathoracic leg muscle motor neuron	is_a	VFB_001027uj	neuron 103840 (FANC:499899)
metathoracic leg muscle motor neuron	is_a	VFB_001027v2	neuron 103961 (FANC:500248)
metathoracic leg muscle motor neuron	is_a	VFB_001027vj	neuron 104037 (FANC:500542)
metathoracic leg muscle motor neuron	is_a	VFB_001027v0	neuron 106004 (FANC:500215)
metathoracic leg muscle motor neuron	is_a	VFB_001027w8	neuron 106152 (FANC:500953)
metathoracic leg muscle motor neuron	is_a	VFB_001027wt	neuron 106232 (FANC:501338)
metathoracic leg muscle motor neuron	is_a	VFB_001027y4	neuron 116735 (FANC:502215)
metathoracic leg muscle motor neuron	is_a	VFB_001027mx	neuron 96590 (FANC:494171)
metathoracic leg muscle motor neuron	is_a	VFB_001027np	neuron 99651 (FANC:494695)
metathoracic leg muscle motor neuron	is_a	VFB_001027pt	neuron 101220 (FANC:496384)
metathoracic leg muscle motor neuron	is_a	VFB_001027qf	neuron 99698 (FANC:496755)
metathoracic leg muscle motor neuron	is_a	VFB_001027m5	neuron 99843 (FANC:493703)
metathoracic leg muscle motor neuron	is_a	VFB_001027mf	neuron 99979 (FANC:493865)
metathoracic leg muscle motor neuron	is_a	VFB_001027mi	neuron 100630 (FANC:493913)
metathoracic leg muscle motor neuron	is_a	VFB_001027mo	neuron 99867 (FANC:494009)
metathoracic leg muscle motor neuron	is_a	VFB_001027n0	neuron 100780 (FANC:494220)
metathoracic leg muscle motor neuron	is_a	VFB_001027pn	neuron 99808 (FANC:496179)
metathoracic leg muscle motor neuron	is_a	VFB_001027pp	neuron 99939 (FANC:496313)
metathoracic leg muscle motor neuron	is_a	VFB_001027qv	neuron 99711 (FANC:497119)
metathoracic leg muscle motor neuron	is_a	VFB_001027o6	neuron 99783 (FANC:495223)
metathoracic leg muscle motor neuron	is_a	VFB_001027mt	neuron 100006 (FANC:494098)
metathoracic leg muscle motor neuron	is_a	VFB_001027mz	neuron 102694 (FANC:494204)
metathoracic leg muscle motor neuron	is_a	VFB_001027nh	neuron 99902 (FANC:494548)
metathoracic leg muscle motor neuron	is_a	VFB_001027o2	neuron 102852 (FANC:495147)
metathoracic leg muscle motor neuron	is_a	VFB_001027oy	neuron 100052 (FANC:495741)
metathoracic leg muscle motor neuron	is_a	VFB_001027ph	Neuron 98656 (FANC:496079)
metathoracic leg muscle motor neuron	is_a	VFB_001027pk	neuron 99170 (FANC:496131)
metathoracic leg muscle motor neuron	is_a	VFB_001027qj	neuron 102899 (FANC:496821)
metathoracic leg muscle motor neuron	is_a	VFB_001027uf	neuron 103827 (FANC:499821)
metathoracic leg muscle motor neuron	is_a	VFB_001027v9	neuron 103985 (FANC:500374)
metathoracic leg muscle motor neuron	is_a	VFB_001027pq	neuron 105123 (FANC:496329)
metathoracic leg muscle motor neuron	is_a	VFB_001027q1	neuron 107217 (FANC:496514)
metathoracic leg muscle motor neuron	is_a	VFB_001027r2	neuron 107314 (FANC:497353)
metathoracic leg muscle motor neuron	is_a	VFB_001027v6	neuron 103969 (FANC:500327)
metathoracic leg muscle motor neuron	is_a	VFB_001027vg	neuron 106074 (FANC:500494)
metathoracic leg muscle motor neuron	is_a	VFB_001027vh	neuron 106078 (FANC:500510)
metathoracic leg muscle motor neuron	is_a	VFB_001027ws	neuron 106226 (FANC:501322)
metathoracic leg muscle motor neuron	is_a	VFB_001027x5	neuron 106326 (FANC:501555)
metathoracic leg muscle motor neuron	is_a	VFB_001027xr	neuron 106455 (FANC:501957)
metathoracic leg muscle motor neuron	is_a	VFB_001027l7	neuron 106570 (FANC:493038)
metathoracic leg muscle motor neuron	is_a	VFB_001027mq	neuron 99745 (FANC:494048)
metathoracic leg muscle motor neuron	is_a	VFB_001027mg	neuron 99348 (FANC:493881)
metathoracic leg muscle motor neuron	is_a	VFB_001027n3	neuron 99890 (FANC:494274)
metathoracic leg muscle motor neuron	is_a	VFB_001027nd	neuron 99517 (FANC:494467)
metathoracic leg muscle motor neuron	is_a	VFB_001027q8	neuron 98544 (FANC:496634)
metathoracic leg muscle motor neuron	is_a	VFB_001027qm	neuron 99961 (FANC:496873)
metathoracic leg muscle motor neuron	is_a	VFB_001027to	neuron 113902 (FANC:499341)
metathoracic leg muscle motor neuron	is_a	VFB_001027mk	neuron 102806 (FANC:493945)
metathoracic leg muscle motor neuron	is_a	VFB_001027mw	neuron 99367 (FANC:494149)
metathoracic leg muscle motor neuron	is_a	VFB_001027my	neuron 100648 (FANC:494187)
metathoracic leg muscle motor neuron	is_a	VFB_001027nr	neuron 100675 (FANC:494728)
metathoracic leg muscle motor neuron	is_a	VFB_001027oa	neuron 100683 (FANC:495295)
metathoracic leg muscle motor neuron	is_a	VFB_001027oe	neuron 100558 (FANC:495371)
metathoracic leg muscle motor neuron	is_a	VFB_001027oj	neuron 98767 (FANC:495460)
metathoracic leg muscle motor neuron	is_a	VFB_001027ou	neuron 98642 (FANC:495676)
metathoracic leg muscle motor neuron	is_a	VFB_001027p6	neuron 99417 (FANC:495882)
metathoracic leg muscle motor neuron	is_a	VFB_001027r9	neuron 105292 (FANC:497651)
metathoracic leg muscle motor neuron	is_a	VFB_001027pf	neuron 99680 (FANC:496046)
