subject_external_id	subject_id	subject_name	DataSet	subject_external_db	relation	object	Curator
13884216	VFB_00101045	MN-VO4–6 (NB7-1 was- VO6 (17)? )_a2l (L1EM:13884216)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
16433395	VFB_00102263	MN20 ISN_a1l (L1EM:16433395)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
11578922	VFB_00101025	vpda classI md?_t3l (L1EM:11578922)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13775274	VFB_00101032	Jaam-3_a1r (HMD3 (A12 c3)) (L1EM:13775274)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
12809923	VFB_00101027	A08e2_a1l (L1EM:12809923)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
8421329	VFB_00100925	A08e3_a1l  (L1EM:8421329)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
10013402	VFB_00101474	MN11 (ISN NB3-2)_a1r (L1EM:10013402)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
20901073	VFB_0010022e	MN6/7 RP3_a1l (L1EM:20901073)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
10051927	VFB_00101018	MN ISN MN_a2r [MN-VL2 (13)?] (L1EM:10051927)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14045016	VFB_00102223	MN14 RP1_a1l (L1EM:14045016)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13671419	VFB_00101031	dbd_a1l (L1EM:13671419)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
7772437	VFB_00101008	lesA_a1l (L1EM:7772437)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13873397	VFB_00101033	MN9 U1_a2r (L1EM:13873397)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
4488976	VFB_00101465	MN1 aCC_a1r (L1EM:4488976)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14573136	VFB_00101051	dbd_t3r_JMpair5 (L1EM:14573136)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
5085455	VFB_00101469	MN20 ISN_a1r (L1EM:5085455)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
16181494	VFB_00102258	MN19 (ISN NB3-2)_a1r (L1EM:16181494)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
4535767	VFB_00101467	MN5 LO1_a1r (L1EM:4535767)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
8039617	VFB_00100922	A08e3_a1r (L1EM:8039617)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
4271519	VFB_00101003	SN motor neuron a1l ventral dendrite (L1EM:4271519)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
8026224	VFB_00101473	MN10 U2_a1l (L1EM:8026224)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
4028114	VFB_00102115	MN5 LO1_a1l (L1EM:4028114)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14199031	VFB_00102241	MN18 (ISN DT1)_a1l (L1EM:14199031)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
8196192	VFB_00101012	Jaam-1_a1l (HMD1 (A12p)) (L1EM:8196192)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
8374407	VFB_00101015	A08e2_a2l (L1EM:8374407)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
8095561	VFB_00101010	Jaam-1_a1r (HMD1 (A12p)) (L1EM:8095561)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
18514164	VFB_00101061	Saaghi-3_a2l (AAZ3 (A06e)) (L1EM:18514164)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14048287	VFB_00102230	MN2 ISN(U3-NB7-1?)_a1r (L1EM:14048287)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
15505125	VFB_00101053	ddaE_t3l (L1EM:15505125)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
16314353	VFB_00101060	SN motor neuron a1r posterior dendrite (L1EM:16314353)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14206438	VFB_00102244	MN14 RP1_a1r (L1EM:14206438)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14088149	VFB_00102237	MN3 (ISN U4 DA3 NB7-1?)_a1l  (L1EM:14088149)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
6970942	VFB_00101472	MN18 (ISN DT1)_a1r (L1EM:6970942)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13880943	VFB_00100984	MN30 RP4_a2r (L1EM:13880943)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
10929871	VFB_00101023	A08c_a1r (L1EM:10929871)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
11321644	VFB_00101479	neuron 11321645 frag run into a1 neuron (L1EM:11321644)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
17435371	VFB_00102268	A06l_a1r (Saaghi-1) (L1EM:17435371)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14048876	VFB_00102232	MN28 ISN_a1r (L1EM:14048876)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14203725	VFB_00102243	MN15/16 VO4/5 (NB7-1? ISN)_a1l (L1EM:14203725)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14047760	VFB_00102228	MN10 U2_a1r (L1EM:14047760)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14044614	VFB_00102222	MNISNb/d-Is RP5_a1l (L1EM:14044614)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13882192	VFB_00101042	MN ISN MN_a2l [MN-VL2 (13)?] (L1EM:13882192)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
16009772	VFB_00101057	A08c_a1l (L1EM:16009772)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
6467481	VFB_00101471	MN21/22 (RF:LT1/LT2) LT2_a1l (L1EM:6467481)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13881374	VFB_00101040	MNISNb/d-Is RP5_a2r (L1EM:13881374)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13885023	VFB_00100985	MN ISN MN_a2l (U4/U5) (L1EM:13885023)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13881810	VFB_00101041	MN-VO4/5_a2l (NB7-1? ISN MN-15/16 ?) (L1EM:13881810)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13885984	VFB_00101046	MN9 U1_a2l (L1EM:13885984)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14194234	VFB_00102239	MN30 RP4_a1l (L1EM:14194234)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
4326520	VFB_00101462	MN27 (SN MN VA2)_a1l (L1EM:4326520)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
15551560	VFB_00101054	dmd1_a1r_JMpair3 (L1EM:15551560)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
12825902	VFB_00101481	Neuron 20725668_fragment (L1EM:12825902)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
7876385	VFB_00101009	A08e1_a1l  (L1EM:7876385)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14046720	VFB_00102225	MN12-III (ISN VL1 V-MN NB5-2)_a1r (L1EM:14046720)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
10561898	VFB_00101021	ddaD_a2l (L1EM:10561898)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13874213	VFB_00100982	MN30 RP4_a2l (L1EM:13874213)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13883598	VFB_00101043	MN10U2_a2l (L1EM:13883598)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14045489	VFB_00102312	MN15/16/17 VO4–6 (NB7-1? )_a1r (L1EM:14045489)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
10562191	VFB_00101022	dbd_t3l_JMpair5 (L1EM:10562191)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
10649843	VFB_00101476	MN1 aCC_a1l (L1EM:10649843)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
11928389	VFB_00101026	Jaam-3_a1l (HMD3 (A12 c3)) (L1EM:11928389)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
8198957	VFB_00101013	A08e1_a1r (L1EM:8198957)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
20901068	VFB_0010022d	MN6/7 RP3_a1r (L1EM:20901068)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
10413917	VFB_00101020	A08e3_a2l (L1EM:10413917)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13883895	VFB_00101044	dbd_a2l (L1EM:13883895)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14047945	VFB_00102229	MN4 (ISN U5 NB7-1?)_a1r (L1EM:14047945)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
12990250	VFB_00101030	Jaam-2_a1r (HMD2 (A12g)) (L1EM:12990250)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
11065546	VFB_00102205	A06e_t3r (Saaghi-3) (L1EM:11065546)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13058240	VFB_00102219	MNISN-Is RP2_a1l (L1EM:13058240)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
16042164	VFB_00101058	SN motor neuron a1r bilateral (L1EM:16042164)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
8419064	VFB_00101016	vbd_a1l_ (L1EM:8419064)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
10397674	VFB_00101019	A08e3_a2r (L1EM:10397674)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
6280151	VFB_00101007	ddaD_a1r (class I) (L1EM:6280151)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13877013	VFB_00101037	ISN MN_a2r (U4/U5) (L1EM:13877013)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13876816	VFB_00101036	dbd_a2r (L1EM:13876816)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13874875	VFB_00101034	MNISNb/d-Is RP5_a2l (L1EM:13874875)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
18418512	VFB_00101574	A06l_a1l (Saaghi-1) (L1EM:18418512)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
13877402	VFB_00101038	MN ISN MN_a2r (U4/U5) (L1EM:13877402)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14194703	VFB_00102240	MN13 ISN MN-VL2_a1r (L1EM:14194703)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
4397287	VFB_00101464	MN26 (SN MN VA1)_a1r (L1EM:4397287)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
8602632	VFB_00101017	A08e1_a2l (L1EM:8602632)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
14087339	VFB_00102236	MN4 (ISN U5 NB7-1?)_a1l (L1EM:14087339)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
3641568	VFB_00101000	SN motor neuron a1r ventral dendrite (L1EM:3641568)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
19111930	VFB_00102111	MN13 ISN MN-VL2_a1l  (L1EM:19111930)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
16713121	VFB_00102266	MN21/22 (RF:LT1/LT2) LT2_a1r   (L1EM:16713121)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
4524871	VFB_00101466	MN26 (SN MN VA1)_a1l (L1EM:4524871)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
7783764	VFB_00100918	vdaC_a1l (class II) (L1EM:7783764)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
16233066	VFB_00101059	ddaE_t3r (L1EM:16233066)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
8234099	VFB_00101011	A08e2_a1r  (L1EM:8234099)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
11958584	VFB_00101480	A06e_a1r (Saaghi-3) (L1EM:11958584)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
4042315	VFB_00101392	MN22/23 (RF:LT2/LT3) LT1_a1l (L1EM:4042315)	Heckscher2015	catmaid_l1em	part_of	larval nervous system	cp390
