subject_id	subject_name	DataSet	relation	object	Curator
VFB_00100223	KC (L1EM:4241192)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100324	KC (L1EM:8978117)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100342	KC (L1EM:3347834)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100453	KC (L1EM:16145456)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100250	KC (L1EM:5836181)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100296	KC (L1EM:8068173)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100314	KC (L1EM:8773879)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100411	KC (L1EM:14460113)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100402	MBIN-e2 (L1EM:12475432)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100477	KC (L1EM:16448979)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100351	Thermo PN 2 (L1EM:9291474)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100474	KC (L1EM:16448954)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100137	63a PN (L1EM:8245513)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100285	Unknown PN 2 (L1EM:8254894)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100509	MBON-b1 (L1EM:17147698)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100494	KC (L1EM:16631114)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100441	KC (L1EM:15861524)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100103	49a PN (L1EM:7515491)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100262	Unknown PN 1 (L1EM:7092086)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100409	KC (L1EM:14255342)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100140	67b PN (L1EM:8246081)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100290	KC (L1EM:8260935)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100252	KC (L1EM:7891312)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100279	Thermo PN 6 (L1EM:9275210)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100278	KC (L1EM:8118474)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100273	KC (L1EM:8066542)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100274	CN-59 (L1EM:8980589)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100202	KC (L1EM:3679411)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100333	KC (L1EM:9517477)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100271	OAN-e1 (L1EM:7983899)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100356	DAN-f1 (L1EM:7901791)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100224	MBON-d1 (L1EM:4241237)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100177	67b PN (L1EM:16259595)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100521	MBON-k1 (L1EM:18028397)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100110	63a PN (L1EM:7845346)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100218	KC (L1EM:4227544)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100340	KC (L1EM:9609048)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100350	KC (L1EM:5836163)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100215	Thermo PN 4 (L1EM:4154421)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100505	KC (L1EM:16977881)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100280	KC (L1EM:7828725)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100206	KC (L1EM:3819157)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100427	KC (L1EM:15691118)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100240	KC (L1EM:4919895)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100437	KC (L1EM:15788419)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100265	KC (L1EM:7215582)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100490	KC (L1EM:16630024)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100078	33a PN (L1EM:8021456)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100257	MBON-d2 (L1EM:6699205)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100479	KC (L1EM:16464614)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100341	AVL011 PN Right 2? (L1EM:4620453)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100482	KC (L1EM:16627773)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100111	82a PN (L1EM:7851153)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100254	DAN-d1 (L1EM:5966099)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100335	KC (L1EM:9531722)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100375	KC (L1EM:9813188)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100249	KC (L1EM:5836035)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100096	74a PN (L1EM:7843730)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100166	49a PN (L1EM:11279244)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100193	APL (L1EM:3234817)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100207	KC (L1EM:3819171)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100246	MBON-g2 (L1EM:5395823)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100192	MBIN-b1 (L1EM:8689674)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100142	45a PN (L1EM:8247451)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100251	KC (L1EM:5836206)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100316	MBON-h2 (L1EM:8798010)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100408	MBON-e1 (L1EM:14082322)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100511	MBON-a2 (L1EM:17355757)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100295	KC (L1EM:8263285)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100320	KC (L1EM:8865199)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100186	KC (L1EM:29)	Eichler2017	part_of	larval nervous system	cp390
