subject_id	subject_name	DataSet	relation	object	Curator
VFB_00101576	A06 (pre B5 01)_a1l (L1EM:18509063)	Mark2019	part_of	larval nervous system	cp390
VFB_00100925	A08e3_a1l  (L1EM:8421329)	Mark2019	part_of	larval nervous system	cp390
VFB_00101573	A03?_post_A02k_a1l (L1EM:17970304)	Mark2019	part_of	larval nervous system	cp390
VFB_00101555	VLEL4_a1l (L1EM:10929797)	Mark2019	part_of	larval nervous system	cp390
VFB_00101562	A06c_a1l (L1EM:12809976)	Mark2019	part_of	larval nervous system	cp390
VFB_00101559	A06g2_a1l (Saaghi-5) (L1EM:12039793)	Mark2019	part_of	larval nervous system	cp390
VFB_00101568	A03 neuron 16112459_a1l (L1EM:16112458)	Mark2019	part_of	larval nervous system	cp390
VFB_00100943	A14b a1l (L1EM:12820085)	Mark2019	part_of	larval nervous system	cp390
VFB_00101560	Saaghi-4_a1l (AAZ4  (A06g)) (L1EM:12040460)	Mark2019	part_of	larval nervous system	cp390
VFB_00101572	MB2IN-181 (L1EM:17399735)	Mark2019	part_of	larval nervous system	cp390
VFB_00101564	A14a_a1l (L1EM:12820277)	Mark2019	part_of	larval nervous system	cp390
VFB_00101012	Jaam-1_a1l (HMD1 (A12p)) (L1EM:8196192)	Mark2019	part_of	larval nervous system	cp390
VFB_00100644	A02m_a1l Pseudolooper-3 (L1EM:4778439)	Mark2019	part_of	larval nervous system	cp390
VFB_00101549	A19x a1l (L1EM:10054666)	Mark2019	part_of	larval nervous system	cp390
VFB_00102177	a03d/e_a1l (L1EM:6570401)	Mark2019	part_of	larval nervous system	cp390
VFB_00101534	A02k Pseudolooper-1_a1l  (L1EM:4715415)	Mark2019	part_of	larval nervous system	cp390
VFB_00101542	A14a2/c?_a1l (L1EM:7855607)	Mark2019	part_of	larval nervous system	cp390
VFB_00100958	A02d_a1l  (L1EM:14046279)	Mark2019	part_of	larval nervous system	cp390
VFB_00101541	A03xxx Ipsilateral mixed LN_a1l  (L1EM:7827470)	Mark2019	part_of	larval nervous system	cp390
VFB_00101565	A02a- looper-1_a1l (L1EM:13004884)	Mark2019	part_of	larval nervous system	cp390
VFB_00101545	A06m_a1l (L1EM:8235049)	Mark2019	part_of	larval nervous system	cp390
VFB_00101570	A01bx_a1l (L1EM:16504350)	Mark2019	part_of	larval nervous system	cp390
VFB_00100938	A01a_a1l (L1EM:12140925)	Mark2019	part_of	larval nervous system	cp390
VFB_00100969	A27k_up_a1l (L1EM:17114293)	Mark2019	part_of	larval nervous system	cp390
VFB_00101571	A03 (upstream of A08m)_a1l (L1EM:16531827)	Mark2019	part_of	larval nervous system	cp390
VFB_00102277	A02f_a1l  (L1EM:4071032)	Mark2019	part_of	larval nervous system	cp390
VFB_00101551	A03d?_a1l (L1EM:10273060)	Mark2019	part_of	larval nervous system	cp390
VFB_00102251	A02g_a1l (L1EM:14866842)	Mark2019	part_of	larval nervous system	cp390
VFB_00101057	A08c_a1l (L1EM:16009772)	Mark2019	part_of	larval nervous system	cp390
VFB_00102204	A06a_a1l (L1EM:10858401)	Mark2019	part_of	larval nervous system	cp390
VFB_00101561	Saaghi-6_a1l (AAZ6  (A06b)) (L1EM:12042425)	Mark2019	part_of	larval nervous system	cp390
VFB_00102178	A02b_a1l  (L1EM:6578062)	Mark2019	part_of	larval nervous system	cp390
VFB_00101527	A03xyz_a1l (L1EM:4039711)	Mark2019	part_of	larval nervous system	cp390
VFB_00102113	A02i_a1l (L1EM:2798040)	Mark2019	part_of	larval nervous system	cp390
VFB_00101009	A08e1_a1l  (L1EM:7876385)	Mark2019	part_of	larval nervous system	cp390
VFB_00101531	A03 neuron 4313312 (ad)_a1l (L1EM:4313311)	Mark2019	part_of	larval nervous system	cp390
VFB_00101577	A02j_a1l (L1EM:18769231)	Mark2019	part_of	larval nervous system	cp390
VFB_00102125	A01c1_a1l (L1EM:4113533)	Mark2019	part_of	larval nervous system	cp390
VFB_00101107	A01d3_a1l (L1EM:3995976)	Mark2019	part_of	larval nervous system	cp390
VFB_00101566	NB5-2 lineage 6 (HMD X?)_a1l (L1EM:14522404)	Mark2019	part_of	larval nervous system	cp390
VFB_00101578	A03?_a1l (L1EM:18963687)	Mark2019	part_of	larval nervous system	cp390
VFB_00101026	Jaam-3_a1l (HMD3 (A12 c3)) (L1EM:11928389)	Mark2019	part_of	larval nervous system	cp390
VFB_00102136	A06f_a1l (Saaghi-2) (L1EM:4386719)	Mark2019	part_of	larval nervous system	cp390
VFB_00102103	A02n_a1l Pseudolooper-4 (L1EM:3546835)	Mark2019	part_of	larval nervous system	cp390
VFB_00101523	hook-2? t3l (L1EM:2042488)	Mark2019	part_of	larval nervous system	cp390
VFB_00101544	A08j2_a1l (L1EM:8057753)	Mark2019	part_of	larval nervous system	cp390
VFB_00100920	A01b2_a1l  (L1EM:7924478)	Mark2019	part_of	larval nervous system	cp390
VFB_00101574	A06l_a1l (Saaghi-1) (L1EM:18418512)	Mark2019	part_of	larval nervous system	cp390
VFB_00100923	A08s1_a1l  (L1EM:8059283)	Mark2019	part_of	larval nervous system	cp390
VFB_00100635	A03o_a1l (L1EM:4302562)	Mark2019	part_of	larval nervous system	cp390
VFB_00100661	A08x_a1l (L1EM:5343578)	Mark2019	part_of	larval nervous system	cp390
VFB_00102147	A06x1_a1l (L1EM:4542822)	Mark2019	part_of	larval nervous system	cp390
VFB_00100641	A05q_a1l (L1EM:4740178)	Mark2019	part_of	larval nervous system	cp390
VFB_00100629	A08m_a1l (L1EM:4060628)	Mark2019	part_of	larval nervous system	cp390
VFB_00102189	A01x3_a1l (L1EM:9544992)	Mark2019	part_of	larval nervous system	cp390
