subject_external_id	subject_name	subject_external_db	relation	object
83790	Dm8a_R (JRC_OpticLobe:83790)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
83882	Dm8b_R (JRC_OpticLobe:83882)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
83928	Dm8a_R (JRC_OpticLobe:83928)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
84082	Dm8a_R (JRC_OpticLobe:84082)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
84088	Dm8b_R (JRC_OpticLobe:84088)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
84127	Dm8b_R (JRC_OpticLobe:84127)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
84206	Dm8a_R (JRC_OpticLobe:84206)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
84216	Dm8b_R (JRC_OpticLobe:84216)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
84240	Dm8a_R (JRC_OpticLobe:84240)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
84375	Dm8b_R (JRC_OpticLobe:84375)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
84466	Dm8b_R (JRC_OpticLobe:84466)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
84480	Dm8a_R (JRC_OpticLobe:84480)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
84510	Dm8b_R (JRC_OpticLobe:84510)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
84685	Dm8b_R (JRC_OpticLobe:84685)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
84774	Dm8a_R (JRC_OpticLobe:84774)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
84819	Dm8b_R (JRC_OpticLobe:84819)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
84820	Dm8a_R (JRC_OpticLobe:84820)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
84850	Dm8a_R (JRC_OpticLobe:84850)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
85227	Dm8b_R (JRC_OpticLobe:85227)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85228	Dm8a_R (JRC_OpticLobe:85228)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
85289	Dm8b_R (JRC_OpticLobe:85289)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85314	Dm8b_R (JRC_OpticLobe:85314)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85345	Dm8b_R (JRC_OpticLobe:85345)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85359	Dm8a_R (JRC_OpticLobe:85359)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
85365	Dm8a_R (JRC_OpticLobe:85365)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
85484	Dm8b_R (JRC_OpticLobe:85484)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85519	Dm8b_R (JRC_OpticLobe:85519)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85552	Dm8b_R (JRC_OpticLobe:85552)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85631	Dm8b_R (JRC_OpticLobe:85631)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85836	Dm8b_R (JRC_OpticLobe:85836)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85885	Dm8b_R (JRC_OpticLobe:85885)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85897	Dm8b_R (JRC_OpticLobe:85897)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85901	Dm8b_R (JRC_OpticLobe:85901)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85935	Dm8b_R (JRC_OpticLobe:85935)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85966	Dm8b_R (JRC_OpticLobe:85966)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
85980	Dm8a_R (JRC_OpticLobe:85980)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
86223	Dm8b_R (JRC_OpticLobe:86223)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
86263	Dm8a_R (JRC_OpticLobe:86263)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
86265	Dm8a_R (JRC_OpticLobe:86265)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
86270	Dm8a_R (JRC_OpticLobe:86270)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
86470	Dm8a_R (JRC_OpticLobe:86470)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
86763	Dm8a_R (JRC_OpticLobe:86763)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
86895	Dm8b_R (JRC_OpticLobe:86895)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
86935	Dm8a_R (JRC_OpticLobe:86935)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
87202	Dm8b_R (JRC_OpticLobe:87202)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
87214	Dm8a_R (JRC_OpticLobe:87214)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
87257	Dm8b_R (JRC_OpticLobe:87257)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
87372	Dm8a_R (JRC_OpticLobe:87372)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
87532	Dm8a_R (JRC_OpticLobe:87532)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
87627	Dm8b_R (JRC_OpticLobe:87627)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
87782	Dm8b_R (JRC_OpticLobe:87782)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
87940	Dm8a_R (JRC_OpticLobe:87940)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
88274	Dm8a_R (JRC_OpticLobe:88274)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
88302	Dm8b_R (JRC_OpticLobe:88302)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
88338	Dm8b_R (JRC_OpticLobe:88338)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
88350	Dm8a_R (JRC_OpticLobe:88350)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
88368	Dm8a_R (JRC_OpticLobe:88368)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
88431	Dm8b_R (JRC_OpticLobe:88431)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
88478	Dm8a_R (JRC_OpticLobe:88478)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
88517	Dm8b_R (JRC_OpticLobe:88517)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
88523	Dm8b_R (JRC_OpticLobe:88523)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
88741	Dm8a_R (JRC_OpticLobe:88741)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
88798	Dm8b_R (JRC_OpticLobe:88798)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
88829	Dm8a_R (JRC_OpticLobe:88829)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
88958	Dm8b_R (JRC_OpticLobe:88958)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
89012	Dm8a_R (JRC_OpticLobe:89012)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
89227	Dm8b_R (JRC_OpticLobe:89227)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
89615	Dm8a_R (JRC_OpticLobe:89615)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
89695	Dm8b_R (JRC_OpticLobe:89695)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
89810	Dm8b_R (JRC_OpticLobe:89810)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
89859	Dm8a_R (JRC_OpticLobe:89859)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
89976	Dm8a_R (JRC_OpticLobe:89976)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
90053	Dm8a_R (JRC_OpticLobe:90053)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
90054	Dm8b_R (JRC_OpticLobe:90054)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
90144	Dm8b_R (JRC_OpticLobe:90144)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
90293	Dm8a_R (JRC_OpticLobe:90293)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
90456	Dm8a_R (JRC_OpticLobe:90456)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
90597	Dm8b_R (JRC_OpticLobe:90597)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
90670	Dm8a_R (JRC_OpticLobe:90670)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
90705	Dm8a_R (JRC_OpticLobe:90705)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
91093	Dm8b_R (JRC_OpticLobe:91093)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
91154	Dm8b_R (JRC_OpticLobe:91154)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
91156	Dm8a_R (JRC_OpticLobe:91156)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
91582	Dm8b_R (JRC_OpticLobe:91582)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
91623	Dm8a_R (JRC_OpticLobe:91623)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
91628	Dm8a_R (JRC_OpticLobe:91628)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
92186	Dm8a_R (JRC_OpticLobe:92186)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
92214	Dm8b_R (JRC_OpticLobe:92214)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
92236	Dm8b_R (JRC_OpticLobe:92236)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
92248	Dm8b_R (JRC_OpticLobe:92248)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
92259	Dm8a_R (JRC_OpticLobe:92259)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
92442	Dm8a_R (JRC_OpticLobe:92442)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
92461	Dm8a_R (JRC_OpticLobe:92461)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
92610	Dm8b_R (JRC_OpticLobe:92610)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
92733	Dm8b_R (JRC_OpticLobe:92733)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
92780	Dm8a_R (JRC_OpticLobe:92780)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
92816	Dm8b_R (JRC_OpticLobe:92816)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
92819	Dm8b_R (JRC_OpticLobe:92819)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
92944	Dm8a_R (JRC_OpticLobe:92944)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
93207	Dm8b_R (JRC_OpticLobe:93207)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
93214	Dm8a_R (JRC_OpticLobe:93214)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
93342	Dm8b_R (JRC_OpticLobe:93342)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
93345	Dm8a_R (JRC_OpticLobe:93345)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
93368	Dm8a_R (JRC_OpticLobe:93368)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
93375	Dm8a_R (JRC_OpticLobe:93375)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
93401	Dm8b_R (JRC_OpticLobe:93401)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
93483	Dm8a_R (JRC_OpticLobe:93483)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
93571	Dm8a_R (JRC_OpticLobe:93571)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
93621	Dm8a_R (JRC_OpticLobe:93621)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
93905	Dm8a_R (JRC_OpticLobe:93905)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
93945	Dm8b_R (JRC_OpticLobe:93945)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
94083	Dm8a_R (JRC_OpticLobe:94083)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
94257	Dm8a_R (JRC_OpticLobe:94257)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
94295	Dm8a_R (JRC_OpticLobe:94295)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
94312	Dm8b_R (JRC_OpticLobe:94312)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
94593	Dm8b_R (JRC_OpticLobe:94593)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
94781	Dm8b_R (JRC_OpticLobe:94781)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
94812	Dm8a_R (JRC_OpticLobe:94812)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
94832	Dm8a_R (JRC_OpticLobe:94832)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
95123	Dm8a_R (JRC_OpticLobe:95123)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
95204	Dm8a_R (JRC_OpticLobe:95204)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
95309	Dm8a_R (JRC_OpticLobe:95309)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
95320	Dm8b_R (JRC_OpticLobe:95320)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
95425	Dm8b_R (JRC_OpticLobe:95425)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
95439	Dm8a_R (JRC_OpticLobe:95439)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
95596	Dm8b_R (JRC_OpticLobe:95596)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
95744	Dm8a_R (JRC_OpticLobe:95744)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
95768	Dm8b_R (JRC_OpticLobe:95768)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
95850	Dm8a_R (JRC_OpticLobe:95850)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
96105	Dm8a_R (JRC_OpticLobe:96105)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
96162	Dm8b_R (JRC_OpticLobe:96162)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
96202	Dm8b_R (JRC_OpticLobe:96202)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
96232	Dm8b_R (JRC_OpticLobe:96232)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
96505	Dm8a_R (JRC_OpticLobe:96505)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
96652	Dm8a_R (JRC_OpticLobe:96652)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
96662	Dm8b_R (JRC_OpticLobe:96662)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
96826	Dm8a_R (JRC_OpticLobe:96826)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
96916	Dm8b_R (JRC_OpticLobe:96916)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
97005	Dm8a_R (JRC_OpticLobe:97005)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
97403	Dm8a_R (JRC_OpticLobe:97403)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
97464	Dm8a_R (JRC_OpticLobe:97464)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
97487	Dm8b_R (JRC_OpticLobe:97487)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
97714	Dm8a_R (JRC_OpticLobe:97714)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
97793	Dm8a_R (JRC_OpticLobe:97793)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
98142	Dm8a_R (JRC_OpticLobe:98142)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
98255	Dm8a_R (JRC_OpticLobe:98255)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
98291	Dm8b_R (JRC_OpticLobe:98291)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
98599	Dm8a_R (JRC_OpticLobe:98599)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
98672	Dm8a_R (JRC_OpticLobe:98672)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
98737	Dm8b_R (JRC_OpticLobe:98737)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
98791	Dm8a_R (JRC_OpticLobe:98791)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
98906	Dm8a_R (JRC_OpticLobe:98906)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
99062	Dm8b_R (JRC_OpticLobe:99062)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
99275	Dm8a_R (JRC_OpticLobe:99275)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
99506	Dm8a_R (JRC_OpticLobe:99506)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
99710	Dm8a_R (JRC_OpticLobe:99710)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
99856	Dm8b_R (JRC_OpticLobe:99856)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
99895	Dm8b_R (JRC_OpticLobe:99895)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
