subject_external_id	object	subject_external_db	relation	pub
4598109	larval mushroom body output neuron f1	catmaid_l1em	is_a	FBrf0255988
15421363	larval mushroom body output neuron j1	catmaid_l1em	is_a	FBrf0255988
16846805	larval mushroom body output neuron k1	catmaid_l1em	is_a	FBrf0255988
18028397	larval mushroom body output neuron k1	catmaid_l1em	is_a	FBrf0255988
15398730	larval mushroom body output neuron n1	catmaid_l1em	is_a	FBrf0255988
6703240	larval mushroom body output neuron n1	catmaid_l1em	is_a	FBrf0255988
16868923	larval mushroom body output neuron o1	catmaid_l1em	is_a	FBrf0255988
17013073	larval mushroom body output neuron o1	catmaid_l1em	is_a	FBrf0255988
15623649	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
20443457	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
17884299	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11333054	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3709977	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
13789482	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3709977	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
13789482	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12156009	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
7020344	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11067379	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
4393049	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11067379	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
4393049	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
17036160	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
17036132	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
15547235	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11157622	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
19101351	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3848843	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12360656	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
17819985	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
5327961	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11821320	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12336493	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11934107	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11986594	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11146422	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
18087179	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
14756000	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
2568522	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
17277623	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
16435325	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11184236	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
6220384	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
4983938	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3844961	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
6218461	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
19276024	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
17587452	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
13634759	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12612426	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
10013517	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
8995807	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
15608355	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12121795	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
6252764	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11788830	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
5708994	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
17654617	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3650006	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12424328	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
15829660	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
16457812	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
18740553	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11853038	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
5053417	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11656349	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
13832416	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12617396	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3543931	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
16906721	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3814635	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12842593	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
16188942	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
16297403	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
5591201	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3844799	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
13795090	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
5590611	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
15608355	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12121795	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
6252764	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11788830	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
5708994	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
17654617	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3650006	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12424328	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
15829660	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
16457812	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
18740553	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11853038	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
5053417	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11656349	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
13832416	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12617396	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3543931	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
16906721	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3814635	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12842593	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
16188942	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
16297403	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
5591201	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3844799	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
13795090	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
5590611	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12089601	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
11838242	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12425856	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12478620	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
13173311	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
16318521	larval pharyngeal gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12740290	larval gut internal state projection neuron	catmaid_l1em	is_a	FBrf0255988
9787933	larval gut internal state projection neuron	catmaid_l1em	is_a	FBrf0255988
2432564	larval gut internal state projection neuron	catmaid_l1em	is_a	FBrf0255988
867393	larval gut internal state projection neuron	catmaid_l1em	is_a	FBrf0255988
3945394	larval gut internal state projection neuron	catmaid_l1em	is_a	FBrf0255988
3945225	larval gut internal state projection neuron	catmaid_l1em	is_a	FBrf0255988
3729504	larval gut internal state projection neuron	catmaid_l1em	is_a	FBrf0255988
3793681	larval gut internal state projection neuron	catmaid_l1em	is_a	FBrf0255988
3945394	larval mechanosensory multidendritic projection neuron	catmaid_l1em	is_a	FBrf0255988
3945225	larval mechanosensory multidendritic projection neuron	catmaid_l1em	is_a	FBrf0255988
3729504	larval mechanosensory multidendritic projection neuron	catmaid_l1em	is_a	FBrf0255988
3793681	larval mechanosensory multidendritic projection neuron	catmaid_l1em	is_a	FBrf0255988
2628785	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4311586	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8542422	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8069432	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
2628785	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
4311586	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
8542422	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
8069432	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12225666	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
4327684	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
12225666	larval warm cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
4327684	larval warm cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
12225666	larval mushroom body feedforward neuron 21	catmaid_l1em	is_a	FBrf0255988
4327684	larval mushroom body feedforward neuron 21	catmaid_l1em	is_a	FBrf0255988
3450751	larval multiglomerular antennal lobe projection neuron	catmaid_l1em	is_a	FBrf0255988
10160250	larval multiglomerular antennal lobe projection neuron	catmaid_l1em	is_a	FBrf0255988
17743170	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
13858824	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
8293958	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
3869488	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
8293958	larval cool cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
3869488	larval cool cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
10323628	larval respiratory state projection neuron	catmaid_l1em	is_a	FBrf0255988
8370111	larval respiratory state projection neuron	catmaid_l1em	is_a	FBrf0255988
3991518	larval cool cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
9747710	larval cool cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
4154421	larval cool cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
3690921	larval cool cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
4260935	larval cool cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
3756659	larval cool cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
4108016	larval cool cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
3002410	larval cool cell thermosensory projection neuron	catmaid_l1em	is_a	FBrf0255988
8012953	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
8254894	larval external gustatory projection neuron	catmaid_l1em	is_a	FBrf0255988
14493841	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
11361875	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
12325227	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9507904	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9072237	larval proprioceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
4201020	larval proprioceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
15587533	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
11029851	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
9481869	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
14762026	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
16961482	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
10403609	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
11286854	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
2910892	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
17729195	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
16014701	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
16595001	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
11719626	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
5755261	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
17464168	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
12367568	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
17729020	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
9508724	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
19102929	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
19919566	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
11717001	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
10714526	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
16472086	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
14797760	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
16059078	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
21136945	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
10282065	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
16985194	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
8942413	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
2885630	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
5545085	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
16574328	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
21591033	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
20278329	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
2846555	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
8641784	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
12884490	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
15684934	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
17541953	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
15668869	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
1137946	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
10683313	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
2911847	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
16433177	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
15679639	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
4130960	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
17654638	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
5946241	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
15068806	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
18106257	larval proprioceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17031293	larval proprioceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
18106257	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
17031293	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
9503414	larval mechanosensory multidendritic projection neuron	catmaid_l1em	is_a	FBrf0255988
9524538	larval mechanosensory multidendritic projection neuron	catmaid_l1em	is_a	FBrf0255988
3931398	larval mechanosensory multidendritic projection neuron	catmaid_l1em	is_a	FBrf0255988
13950464	larval mechanosensory multidendritic projection neuron	catmaid_l1em	is_a	FBrf0255988
11946903	larval mechanosensory multidendritic projection neuron	catmaid_l1em	is_a	FBrf0255988
3793760	larval mechanosensory multidendritic projection neuron	catmaid_l1em	is_a	FBrf0255988
18656202	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17105977	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
18655517	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
8970595	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17360254	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
10893103	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9720614	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
5769582	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9753418	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
16490014	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17729424	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
16485518	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
11263687	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
10982951	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
20343986	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
12273754	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17729410	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
14338439	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
16594752	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
20730780	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
4664256	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
5744058	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
5691934	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
11291653	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
12667895	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
6723364	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
18058644	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
15514582	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
12195879	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
10229852	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
16541149	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
11003551	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17108278	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
16561284	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
1141813	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
8821758	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9621307	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
6692908	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
8697453	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
2881070	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
4393350	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17654624	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9161929	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
8805777	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9530532	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9202326	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17326218	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
4128002	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
3862443	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
8412625	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17425996	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
10198121	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
8939384	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
8826198	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
20443598	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
16347283	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
10079731	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17913199	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9051500	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17173922	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
21220994	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
6633635	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17165621	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
8229118	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9241349	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9422291	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
21220994	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
6633635	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
17165621	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
8229118	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
9241349	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
9422291	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
17110024	larval proprioceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9037152	larval proprioceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
15028907	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
11362589	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
16950121	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
4849988	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
16935790	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
18412747	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
12390459	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
8814524	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
19881737	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17110189	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
16856369	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
11359482	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17336347	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
19989037	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17340973	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
2505266	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
6182848	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
4185530	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
16356967	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
10319019	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
5750884	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
20443420	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
4874953	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
5469039	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
7476468	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
3926669	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
3926438	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
3762787	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
3727026	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
3727004	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
16683883	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
16683943	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
3925724	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
3926904	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
16434842	larval PTTH neuron of pars lateralis	catmaid_l1em	is_a	FBrf0255988
5956787	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
7530253	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
5955853	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
7529574	larval ring gland projection neuron	catmaid_l1em	is_a	FBrf0255988
3586984	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
5186461	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
5088293	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
5116147	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
3652587	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
5120097	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
5057916	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
5116861	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
5095269	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
5120990	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
3966683	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
9853425	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
4097554	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
4017089	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
3822523	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
4096703	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
16115501	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
4059758	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
4030526	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
4044654	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
15716934	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
15714639	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
4338596	larval external sense organ gustatory receptor neuron	catmaid_l1em	is_a	FBrf0255988
