subject_external_id	subject_name	subject_id	subject_external_db	relation	object	pub
720575940623716074	FlyWire:720575940623716074	VFB_fw057783	flywire783	is_a	adult central medulla intrinsic neuron Cm15	FlyBase:FBrf0262545
720575940623718291	FlyWire:720575940623718291	VFB_fw111261	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940623725035	FlyWire:720575940623725035	VFB_fw011136	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940623729802	FlyWire:720575940623729802	VFB_fw116114	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623730410	FlyWire:720575940623730410	VFB_fw101888	flywire783	is_a	transmedullary neuron Tm8	
720575940623735310	FlyWire:720575940623735310	VFB_fw008438	flywire783	is_a	alpha/beta Kenyon cell	
720575940623735501	FlyWire:720575940623735501	VFB_fw114752	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940623738807	FlyWire:720575940623738807	VFB_fw023572	flywire783	is_a	alpha/beta Kenyon cell	
720575940623738859	FlyWire:720575940623738859	VFB_fw075939	flywire783	is_a	Y neuron Y12	
720575940623742090	FlyWire:720575940623742090	VFB_fw116530	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940623743731	FlyWire:720575940623743731	VFB_fw010523	flywire783	is_a	adult lobula columnar neuron LC28	
720575940623746509	FlyWire:720575940623746509	VFB_fw127818	flywire783	is_a	adult central medulla intrinsic neuron Cm4	FlyBase:FBrf0262545
720575940623747268	FlyWire:720575940623747268	VFB_fw115691	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623748036	FlyWire:720575940623748036	VFB_fw115785	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623748804	FlyWire:720575940623748804	VFB_fw115788	flywire783	is_a	adult medulla-lobula neuron MeLo5	FlyBase:FBrf0262545
720575940623749843	FlyWire:720575940623749843	VFB_fw074336	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940623750325	FlyWire:720575940623750325	VFB_fw039693	flywire783	is_a	mushroom body output neuron 25	
720575940623750611	FlyWire:720575940623750611	VFB_fw078803	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940623751635	FlyWire:720575940623751635	VFB_fw074334	flywire783	is_a	transmedullary neuron Tm31	FlyBase:FBrf0262545
720575940623755619	FlyWire:720575940623755619	VFB_fw071569	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940623757097	FlyWire:720575940623757097	VFB_fw104350	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940623760166	FlyWire:720575940623760166	VFB_fw118565	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623765432	FlyWire:720575940623765432	VFB_fw106085	flywire783	is_a	adult central medulla intrinsic neuron Cm6	FlyBase:FBrf0262545
720575940623769624	FlyWire:720575940623769624	VFB_fw112464	flywire783	is_a	lobula plate intrinsic neuron LPi2c	FlyBase:FBrf0262545
720575940623771283	FlyWire:720575940623771283	VFB_fw115840	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623772343	FlyWire:720575940623772343	VFB_fw083779	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940623772612	FlyWire:720575940623772612	VFB_fw116754	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940623777930	FlyWire:720575940623777930	VFB_fw118032	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623779978	FlyWire:720575940623779978	VFB_fw118092	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623781828	FlyWire:720575940623781828	VFB_fw117376	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623781965	FlyWire:720575940623781965	VFB_fw043332	flywire783	is_a	alpha/beta Kenyon cell	
720575940623784206	FlyWire:720575940623784206	VFB_fw062876	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940623785059	FlyWire:720575940623785059	VFB_fw089886	flywire783	is_a	transmedullary neuron Tm5b	
720575940623787263	FlyWire:720575940623787263	VFB_fw075961	flywire783	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
720575940623788220	FlyWire:720575940623788220	VFB_fw068594	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940623790179	FlyWire:720575940623790179	VFB_fw096760	flywire783	is_a	centrifugal neuron C3	
720575940623791821	FlyWire:720575940623791821	VFB_fw101890	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940623793677	FlyWire:720575940623793677	VFB_fw115552	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623797784	FlyWire:720575940623797784	VFB_fw134916	flywire783	is_a	lamina monopolar neuron L3	
720575940623800382	FlyWire:720575940623800382	VFB_fw084007	flywire783	is_a	transmedullary neuron Tm35	FlyBase:FBrf0262545
720575940623801127	FlyWire:720575940623801127	VFB_fw012776	flywire783	is_a	adult medulla visual projection neuron MeVP3	FlyBase:FBrf0262545
720575940623807672	FlyWire:720575940623807672	VFB_fw034100	flywire783	is_a	adult fan-shaped body layer 4 tangential neuron	
720575940623807932	FlyWire:720575940623807932	VFB_fw000285	flywire783	is_a	fan-shaped body columnar neuron	
720575940623808693	FlyWire:720575940623808693	VFB_fw023894	flywire783	is_a	alpha/beta Kenyon cell	
720575940623810540	FlyWire:720575940623810540	VFB_fw052978	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623814803	FlyWire:720575940623814803	VFB_fw119029	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623817735	FlyWire:720575940623817735	VFB_fw088749	flywire783	is_a	transmedullary neuron Tm31	FlyBase:FBrf0262545
720575940623819204	FlyWire:720575940623819204	VFB_fw118300	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623819533	FlyWire:720575940623819533	VFB_fw093047	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940623824106	FlyWire:720575940623824106	VFB_fw031745	flywire783	is_a	adult antennal lobe output interneuron	
720575940623826189	FlyWire:720575940623826189	VFB_fw134161	flywire783	is_a	photoreceptor cell R8	
720575940623827436	FlyWire:720575940623827436	VFB_fw059159	flywire783	is_a	adult lobula intrinsic neuron Li27	FlyBase:FBrf0262545
720575940623830419	FlyWire:720575940623830419	VFB_fw003425	flywire783	is_a	adult medulla-tubercle neuron of dorsal rim area	
720575940623830676	FlyWire:720575940623830676	VFB_fw070575	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623830792	FlyWire:720575940623830792	VFB_fw071053	flywire783	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
720575940623832105	FlyWire:720575940623832105	VFB_fw059722	flywire783	is_a	adult medulla-lobula neuron MeLo7	FlyBase:FBrf0262545
720575940623833068	FlyWire:720575940623833068	VFB_fw071366	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940623833638	FlyWire:720575940623833638	VFB_fw119912	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940623834250	FlyWire:720575940623834250	VFB_fw119772	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940623834723	FlyWire:720575940623834723	VFB_fw137360	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940623835367	FlyWire:720575940623835367	VFB_fw051874	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623836685	FlyWire:720575940623836685	VFB_fw113088	flywire783	is_a	transmedullary neuron Tm35	FlyBase:FBrf0262545
720575940623839501	FlyWire:720575940623839501	VFB_fw082613	flywire783	is_a	distal medullary amacrine neuron Dm14	
720575940623844819	FlyWire:720575940623844819	VFB_fw056736	flywire783	is_a	transmedullary neuron Tm2	
720575940623846157	FlyWire:720575940623846157	VFB_fw060585	flywire783	is_a	adult central medulla neuron Cm11	FlyBase:FBrf0262545
720575940623847935	FlyWire:720575940623847935	VFB_fw058189	flywire783	is_a	Y neuron Y12	
720575940623848973	FlyWire:720575940623848973	VFB_fw128468	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940623852476	FlyWire:720575940623852476	VFB_fw064740	flywire783	is_a	transmedullary neuron Tm32	FlyBase:FBrf0262545
720575940623852522	FlyWire:720575940623852522	VFB_fw108867	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940623852996	FlyWire:720575940623852996	VFB_fw012181	flywire783	is_a	adult lobula columnar neuron LC29	
720575940623854826	FlyWire:720575940623854826	VFB_fw058487	flywire783	is_a	adult lobula intrinsic neuron Li27	FlyBase:FBrf0262545
720575940623855763	FlyWire:720575940623855763	VFB_fw057470	flywire783	is_a	Y neuron Y4	
720575940623856776	FlyWire:720575940623856776	VFB_fw127488	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940623857043	FlyWire:720575940623857043	VFB_fw119476	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623857084	FlyWire:720575940623857084	VFB_fw044204	flywire783	is_a	small central-projecting DN3 neuron	
720575940623858579	FlyWire:720575940623858579	VFB_fw119480	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623862627	FlyWire:720575940623862627	VFB_fw138579	flywire783	is_a	outer photoreceptor cell	
720575940623863992	FlyWire:720575940623863992	VFB_fw100979	flywire783	is_a	transmedullary neuron Tm5b	
720575940623865385	FlyWire:720575940623865385	VFB_fw059312	flywire783	is_a	lobula plate intrinsic neuron LPi3a	FlyBase:FBrf0262545
720575940623866409	FlyWire:720575940623866409	VFB_fw128931	flywire783	is_a	lamina intrinsic neuron Lai	
720575940623869197	FlyWire:720575940623869197	VFB_fw137043	flywire783	is_a	photoreceptor cell R8	
720575940623874451	FlyWire:720575940623874451	VFB_fw119619	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940623876071	FlyWire:720575940623876071	VFB_fw048750	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940623876451	FlyWire:720575940623876451	VFB_fw049462	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940623877475	FlyWire:720575940623877475	VFB_fw009038	flywire783	is_a	accessory medulla neuron aMe17e	
720575940623877673	FlyWire:720575940623877673	VFB_fw127277	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623879312	FlyWire:720575940623879312	VFB_fw003878	flywire783	is_a	alpha/beta Kenyon cell	
720575940623881203	FlyWire:720575940623881203	VFB_fw053120	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623881223	FlyWire:720575940623881223	VFB_fw091455	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623881872	FlyWire:720575940623881872	VFB_fw018106	flywire783	is_a	alpha/beta Kenyon cell	
720575940623884585	FlyWire:720575940623884585	VFB_fw109886	flywire783	is_a	adult central medulla intrinsic neuron Cm3	FlyBase:FBrf0262545
720575940623885764	FlyWire:720575940623885764	VFB_fw108403	flywire783	is_a	lamina monopolar neuron L4	
720575940623885861	FlyWire:720575940623885861	VFB_fw046471	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940623888397	FlyWire:720575940623888397	VFB_fw062054	flywire783	is_a	adult proximal medulla intrinsic neuron Pm12	FlyBase:FBrf0262545
720575940623889552	FlyWire:720575940623889552	VFB_fw017845	flywire783	is_a	fan-shaped body columnar neuron	
720575940623891435	FlyWire:720575940623891435	VFB_fw081179	flywire783	is_a	Y neuron Y12	
720575940623891453	FlyWire:720575940623891453	VFB_fw080739	flywire783	is_a	lobula plate intrinsic neuron LPi2d	FlyBase:FBrf0262545
720575940623892045	FlyWire:720575940623892045	VFB_fw020857	flywire783	is_a	adult lobula columnar neuron LC37	
720575940623892173	FlyWire:720575940623892173	VFB_fw093568	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940623894825	FlyWire:720575940623894825	VFB_fw003098	flywire783	is_a	adult lobula columnar neuron LC28	
720575940623895807	FlyWire:720575940623895807	VFB_fw060605	flywire783	is_a	lobula plate intrinsic neuron LPi3b	FlyBase:FBrf0262545
720575940623896600	FlyWire:720575940623896600	VFB_fw135565	flywire783	is_a	photoreceptor cell R7	
720575940623896811	FlyWire:720575940623896811	VFB_fw113667	flywire783	is_a	adult central medulla intrinsic neuron Cm3	FlyBase:FBrf0262545
720575940623898061	FlyWire:720575940623898061	VFB_fw134343	flywire783	is_a	lamina monopolar neuron L2	
720575940623899027	FlyWire:720575940623899027	VFB_fw121050	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623899272	FlyWire:720575940623899272	VFB_fw079821	flywire783	is_a	translobula plate neuron Tlp5	
720575940623899491	FlyWire:720575940623899491	VFB_fw012328	flywire783	is_a	lobula intrinsic neuron Li14	FlyBase:FBrf0262545
720575940623901892	FlyWire:720575940623901892	VFB_fw121466	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623904136	FlyWire:720575940623904136	VFB_fw088303	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940623909514	FlyWire:720575940623909514	VFB_fw114531	flywire783	is_a	adult medulla-lobula neuron MeLo7	FlyBase:FBrf0262545
720575940623913156	FlyWire:720575940623913156	VFB_fw115205	flywire783	is_a	Y neuron Y12	
720575940623914634	FlyWire:720575940623914634	VFB_fw120760	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940623914851	FlyWire:720575940623914851	VFB_fw137072	flywire783	is_a	photoreceptor cell R7	
720575940623918020	FlyWire:720575940623918020	VFB_fw114286	flywire783	is_a	medulla tangential intrinsic neuron 1	FlyBase:FBrf0262545
720575940623923736	FlyWire:720575940623923736	VFB_fw093492	flywire783	is_a	transmedullary neuron Tm8	
720575940623925700	FlyWire:720575940623925700	VFB_fw077199	flywire783	is_a	Y neuron Y12	
720575940623928856	FlyWire:720575940623928856	VFB_fw135748	flywire783	is_a	outer photoreceptor cell	
720575940623930665	FlyWire:720575940623930665	VFB_fw124124	flywire783	is_a	photoreceptor cell R7	
720575940623932941	FlyWire:720575940623932941	VFB_fw058761	flywire783	is_a	adult medulla-lobula neuron MeLo3a	FlyBase:FBrf0262545
720575940623934100	FlyWire:720575940623934100	VFB_fw008840	flywire783	is_a	alpha/beta Kenyon cell	
720575940623937741	FlyWire:720575940623937741	VFB_fw137150	flywire783	is_a	T4b neuron	
720575940623937805	FlyWire:720575940623937805	VFB_fw084537	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940623939253	FlyWire:720575940623939253	VFB_fw089531	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940623939720	FlyWire:720575940623939720	VFB_fw079977	flywire783	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
720575940623940557	FlyWire:720575940623940557	VFB_fw117325	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623942839	FlyWire:720575940623942839	VFB_fw088485	flywire783	is_a	distal medullary amacrine neuron Dm16	
720575940623943316	FlyWire:720575940623943316	VFB_fw023420	flywire783	is_a	alpha/beta Kenyon cell	
720575940623943572	FlyWire:720575940623943572	VFB_fw019727	flywire783	is_a	alpha/beta Kenyon cell	
720575940623945620	FlyWire:720575940623945620	VFB_fw009943	flywire783	is_a	adult lobula columnar neuron LC28	
720575940623947875	FlyWire:720575940623947875	VFB_fw058904	flywire783	is_a	transmedullary neuron Tm5a	
720575940623948617	FlyWire:720575940623948617	VFB_fw023773	flywire783	is_a	alpha/beta Kenyon cell	
720575940623948996	FlyWire:720575940623948996	VFB_fw113646	flywire783	is_a	adult medulla-lobula neuron MeLo6	FlyBase:FBrf0262545
720575940623949336	FlyWire:720575940623949336	VFB_fw098844	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940623950435	FlyWire:720575940623950435	VFB_fw117857	flywire783	is_a	distal medullary amacrine neuron Dm-DRA2	
720575940623950571	FlyWire:720575940623950571	VFB_fw050577	flywire783	is_a	lobula plate intrinsic neuron LPi3c	FlyBase:FBrf0262545
720575940623952107	FlyWire:720575940623952107	VFB_fw004905	flywire783	is_a	adult lobula columnar neuron LC28	
720575940623952363	FlyWire:720575940623952363	VFB_fw081320	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940623956813	FlyWire:720575940623956813	VFB_fw008986	flywire783	is_a	fan-shaped body columnar neuron	
720575940623957432	FlyWire:720575940623957432	VFB_fw015000	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940623958271	FlyWire:720575940623958271	VFB_fw048651	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940623959881	FlyWire:720575940623959881	VFB_fw043386	flywire783	is_a	alpha/beta Kenyon cell	
720575940623962090	FlyWire:720575940623962090	VFB_fw115284	flywire783	is_a	T4c neuron	
720575940623963655	FlyWire:720575940623963655	VFB_fw080327	flywire783	is_a	transmedullary neuron Tm5b	
720575940623966612	FlyWire:720575940623966612	VFB_fw020037	flywire783	is_a	alpha/beta Kenyon cell	
720575940623967467	FlyWire:720575940623967467	VFB_fw082564	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940623968973	FlyWire:720575940623968973	VFB_fw049633	flywire783	is_a	adult lobula columnar neuron LC28	
720575940623969097	FlyWire:720575940623969097	VFB_fw085752	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623971303	FlyWire:720575940623971303	VFB_fw071700	flywire783	is_a	transmedullary neuron Tm30	FlyBase:FBrf0262545
720575940623973631	FlyWire:720575940623973631	VFB_fw115814	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940623977104	FlyWire:720575940623977104	VFB_fw010826	flywire783	is_a	fan-shaped body extrinsic columnar neuron	
720575940623977864	FlyWire:720575940623977864	VFB_fw128276	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623978122	FlyWire:720575940623978122	VFB_fw128081	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623978376	FlyWire:720575940623978376	VFB_fw060502	flywire783	is_a	lobula plate intrinsic neuron LPi3b	FlyBase:FBrf0262545
720575940623978789	FlyWire:720575940623978789	VFB_fw001845	flywire783	is_a	alpha/beta Kenyon cell	
720575940623979914	FlyWire:720575940623979914	VFB_fw015563	flywire783	is_a	accessory medulla neuron aMe5	
720575940623980841	FlyWire:720575940623980841	VFB_fw050653	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940623982058	FlyWire:720575940623982058	VFB_fw115759	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940623985958	FlyWire:720575940623985958	VFB_fw122415	flywire783	is_a	lamina monopolar neuron L1	
720575940623987214	FlyWire:720575940623987214	VFB_fw044919	flywire783	is_a	medulla columnar neuron MC64	
720575940623988248	FlyWire:720575940623988248	VFB_fw134588	flywire783	is_a	photoreceptor cell R7	
720575940623989943	FlyWire:720575940623989943	VFB_fw092884	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940623991333	FlyWire:720575940623991333	VFB_fw009384	flywire783	is_a	alpha/beta Kenyon cell	
720575940623991395	FlyWire:720575940623991395	VFB_fw106692	flywire783	is_a	adult central medulla intrinsic neuron Cm3	FlyBase:FBrf0262545
720575940623994367	FlyWire:720575940623994367	VFB_fw001763	flywire783	is_a	adult lobula visual centrifugal neuron LoVC21	
720575940623995274	FlyWire:720575940623995274	VFB_fw067921	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940623997949	FlyWire:720575940623997949	VFB_fw035414	flywire783	is_a	lobula plate tangential neuron Nod1	
720575940624000650	FlyWire:720575940624000650	VFB_fw101722	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940624000659	FlyWire:720575940624000659	VFB_fw057098	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940624001220	FlyWire:720575940624001220	VFB_fw127276	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940624001575	FlyWire:720575940624001575	VFB_fw059173	flywire783	is_a	adult central medulla intrinsic neuron Cm6	FlyBase:FBrf0262545
720575940624004843	FlyWire:720575940624004843	VFB_fw044833	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940624005045	FlyWire:720575940624005045	VFB_fw056513	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940624007056	FlyWire:720575940624007056	VFB_fw048634	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940624008328	FlyWire:720575940624008328	VFB_fw129227	flywire783	is_a	distal medullary amacrine neuron Dm10	
720575940624010829	FlyWire:720575940624010829	VFB_fw009410	flywire783	is_a	small central-projecting DN3 neuron	
720575940624010948	FlyWire:720575940624010948	VFB_fw059739	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940624013962	FlyWire:720575940624013962	VFB_fw099657	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940624014077	FlyWire:720575940624014077	VFB_fw042136	flywire783	is_a	alpha/beta Kenyon cell	
720575940624016522	FlyWire:720575940624016522	VFB_fw059608	flywire783	is_a	lobula plate intrinsic neuron LPi3a	FlyBase:FBrf0262545
720575940624017800	FlyWire:720575940624017800	VFB_fw070356	flywire783	is_a	adult transmedullary Y neuron TmY19a	FlyBase:FBrf0262545
720575940624019299	FlyWire:720575940624019299	VFB_fw081651	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940624021603	FlyWire:720575940624021603	VFB_fw049032	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940624022822	FlyWire:720575940624022822	VFB_fw127393	flywire783	is_a	centrifugal neuron C3	
720575940624023480	FlyWire:720575940624023480	VFB_fw014388	flywire783	is_a	fan-shaped body columnar neuron	
720575940624024712	FlyWire:720575940624024712	VFB_fw112072	flywire783	is_a	transmedullary neuron Tm8	
720575940624025578	FlyWire:720575940624025578	VFB_fw083672	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940624025894	FlyWire:720575940624025894	VFB_fw060036	flywire783	is_a	lobula plate intrinsic neuron LPi2e	FlyBase:FBrf0262545
720575940624026623	FlyWire:720575940624026623	VFB_fw137313	flywire783	is_a	adult central medulla intrinsic neuron Cm10	FlyBase:FBrf0262545
720575940624027539	FlyWire:720575940624027539	VFB_fw103335	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940624028647	FlyWire:720575940624028647	VFB_fw013934	flywire783	is_a	adult medulla visual projection neuron MeVP3	FlyBase:FBrf0262545
720575940624030990	FlyWire:720575940624030990	VFB_fw049003	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940624031231	FlyWire:720575940624031231	VFB_fw061069	flywire783	is_a	lobula plate intrinsic neuron LPi1-4	FlyBase:FBrf0262545
720575940624033830	FlyWire:720575940624033830	VFB_fw066690	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940624034743	FlyWire:720575940624034743	VFB_fw076895	flywire783	is_a	adult medulla intrinsic neuron Mi16	FlyBase:FBrf0262545
720575940624035583	FlyWire:720575940624035583	VFB_fw115558	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940624036021	FlyWire:720575940624036021	VFB_fw057352	flywire783	is_a	adult medulla-tubercle neuron of dorsal rim area	
720575940624037639	FlyWire:720575940624037639	VFB_fw057696	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940624039370	FlyWire:720575940624039370	VFB_fw005221	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940624041203	FlyWire:720575940624041203	VFB_fw015722	flywire783	is_a	adult neurosecretory cell of pars lateralis	
720575940624041545	FlyWire:720575940624041545	VFB_fw009225	flywire783	is_a	alpha/beta Kenyon cell	
720575940624043817	FlyWire:720575940624043817	VFB_fw061609	flywire783	is_a	adult central medulla intrinsic neuron Cm17	FlyBase:FBrf0262545
720575940624045607	FlyWire:720575940624045607	VFB_fw002092	flywire783	is_a	fan-shaped body extrinsic columnar neuron	
720575940624046472	FlyWire:720575940624046472	VFB_fw109658	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940624049077	FlyWire:720575940624049077	VFB_fw086298	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940624050470	FlyWire:720575940624050470	VFB_fw114936	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940624052970	FlyWire:720575940624052970	VFB_fw118395	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940624053642	FlyWire:720575940624053642	VFB_fw070653	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940624054015	FlyWire:720575940624054015	VFB_fw045263	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940624054250	FlyWire:720575940624054250	VFB_fw118444	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940624054675	FlyWire:720575940624054675	VFB_fw009345	flywire783	is_a	alpha/beta Kenyon cell	
720575940624056071	FlyWire:720575940624056071	VFB_fw101577	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940624057129	FlyWire:720575940624057129	VFB_fw126553	flywire783	is_a	outer photoreceptor cell	
720575940624057599	FlyWire:720575940624057599	VFB_fw122997	flywire783	is_a	lamina monopolar neuron L4	
720575940624059332	FlyWire:720575940624059332	VFB_fw087246	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940624061164	FlyWire:720575940624061164	VFB_fw071884	flywire783	is_a	lamina wide-field 2 neuron	
720575940624063053	FlyWire:720575940624063053	VFB_fw060470	flywire783	is_a	transmedullary neuron Tm31	FlyBase:FBrf0262545
720575940624063420	FlyWire:720575940624063420	VFB_fw048605	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940624064295	FlyWire:720575940624064295	VFB_fw000596	flywire783	is_a	adult insulin secreting cell of pars intercerebralis	
720575940624065207	FlyWire:720575940624065207	VFB_fw096559	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940624074057	FlyWire:720575940624074057	VFB_fw090622	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940624074313	FlyWire:720575940624074313	VFB_fw090628	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940624075191	FlyWire:720575940624075191	VFB_fw099367	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940624076691	FlyWire:720575940624076691	VFB_fw063769	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940624076936	FlyWire:720575940624076936	VFB_fw136827	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
