subject_external_id	subject_name	object	subject_external_db	relation	pub
63871	Cm3_R (JRC_OpticLobe:63871)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
74529	Cm3_R (JRC_OpticLobe:74529)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
63279	Cm3_R (JRC_OpticLobe:63279)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
75512	Cm3_R (JRC_OpticLobe:75512)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
76078	Cm3_R (JRC_OpticLobe:76078)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
89121	Cm3_R (JRC_OpticLobe:89121)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
73242	Cm3_R (JRC_OpticLobe:73242)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
68929	Cm3_R (JRC_OpticLobe:68929)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
73839	Cm3_R (JRC_OpticLobe:73839)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
74309	Cm3_R (JRC_OpticLobe:74309)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
97612	Cm3_R (JRC_OpticLobe:97612)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
81465	Cm3_R (JRC_OpticLobe:81465)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65011	Cm3_R (JRC_OpticLobe:65011)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
53860	Cm3_R (JRC_OpticLobe:53860)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
74902	Cm3_R (JRC_OpticLobe:74902)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
86135	Cm3_R (JRC_OpticLobe:86135)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
114474	Cm3_R (JRC_OpticLobe:114474)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
69227	Cm3_R (JRC_OpticLobe:69227)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
76569	Cm3_R (JRC_OpticLobe:76569)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
89393	Cm3_R (JRC_OpticLobe:89393)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
92062	Cm3_R (JRC_OpticLobe:92062)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
72210	Cm3_R (JRC_OpticLobe:72210)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
79004	Cm3_R (JRC_OpticLobe:79004)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
59989	Cm3_R (JRC_OpticLobe:59989)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
69127	Cm3_R (JRC_OpticLobe:69127)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
121248	Cm3_R (JRC_OpticLobe:121248)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65423	Cm3_R (JRC_OpticLobe:65423)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
66323	Cm3_R (JRC_OpticLobe:66323)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
105262	Cm3_R (JRC_OpticLobe:105262)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
76216	Cm3_R (JRC_OpticLobe:76216)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
86636	Cm3_R (JRC_OpticLobe:86636)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67044	Cm3_R (JRC_OpticLobe:67044)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
97907	Cm3_R (JRC_OpticLobe:97907)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
69392	Cm3_R (JRC_OpticLobe:69392)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
79998	Cm3_R (JRC_OpticLobe:79998)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
77129	Cm3_R (JRC_OpticLobe:77129)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
73816	Cm3_R (JRC_OpticLobe:73816)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
76822	Cm3_R (JRC_OpticLobe:76822)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
62346	Cm3_R (JRC_OpticLobe:62346)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
91568	Cm3_R (JRC_OpticLobe:91568)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
70479	Cm3_R (JRC_OpticLobe:70479)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65669	Cm3_R (JRC_OpticLobe:65669)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
96577	Cm3_R (JRC_OpticLobe:96577)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
102883	Cm3_R (JRC_OpticLobe:102883)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
66678	Cm3_R (JRC_OpticLobe:66678)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
91698	Cm3_R (JRC_OpticLobe:91698)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
107588	Cm3_R (JRC_OpticLobe:107588)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
47095	Cm3_R (JRC_OpticLobe:47095)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
71217	Cm3_R (JRC_OpticLobe:71217)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
76573	Cm3_R (JRC_OpticLobe:76573)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
75362	Cm3_R (JRC_OpticLobe:75362)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
62949	Cm3_R (JRC_OpticLobe:62949)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
73546	Cm3_R (JRC_OpticLobe:73546)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67748	Cm3_R (JRC_OpticLobe:67748)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
76270	Cm3_R (JRC_OpticLobe:76270)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
64833	Cm3_R (JRC_OpticLobe:64833)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
90495	Cm3_R (JRC_OpticLobe:90495)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
61810	Cm3_R (JRC_OpticLobe:61810)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65303	Cm3_R (JRC_OpticLobe:65303)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67715	Cm3_R (JRC_OpticLobe:67715)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
90375	Cm3_R (JRC_OpticLobe:90375)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
87561	Cm3_R (JRC_OpticLobe:87561)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65496	Cm3_R (JRC_OpticLobe:65496)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
83451	Cm3_R (JRC_OpticLobe:83451)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
83234	Cm3_R (JRC_OpticLobe:83234)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65246	Cm3_R (JRC_OpticLobe:65246)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
89563	Cm3_R (JRC_OpticLobe:89563)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
80601	Cm3_R (JRC_OpticLobe:80601)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
61712	Cm3_R (JRC_OpticLobe:61712)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
75222	Cm3_R (JRC_OpticLobe:75222)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
66860	Cm3_R (JRC_OpticLobe:66860)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
83336	Cm3_R (JRC_OpticLobe:83336)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
68794	Cm3_R (JRC_OpticLobe:68794)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
61211	Cm3_R (JRC_OpticLobe:61211)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
58526	Cm3_R (JRC_OpticLobe:58526)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65183	Cm3_R (JRC_OpticLobe:65183)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
68509	Cm3_R (JRC_OpticLobe:68509)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
77843	Cm3_R (JRC_OpticLobe:77843)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
61379	Cm3_R (JRC_OpticLobe:61379)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67046	Cm3_R (JRC_OpticLobe:67046)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
78655	Cm3_R (JRC_OpticLobe:78655)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65893	Cm3_R (JRC_OpticLobe:65893)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
69521	Cm3_R (JRC_OpticLobe:69521)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
77384	Cm3_R (JRC_OpticLobe:77384)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
69249	Cm3_R (JRC_OpticLobe:69249)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
105594	Cm3_R (JRC_OpticLobe:105594)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
77487	Cm3_R (JRC_OpticLobe:77487)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
59158	Cm3_R (JRC_OpticLobe:59158)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
68192	Cm3_R (JRC_OpticLobe:68192)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67121	Cm3_R (JRC_OpticLobe:67121)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
64806	Cm3_R (JRC_OpticLobe:64806)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
102843	Cm3_R (JRC_OpticLobe:102843)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
64619	Cm3_R (JRC_OpticLobe:64619)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65758	Cm3_R (JRC_OpticLobe:65758)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
80106	Cm3_R (JRC_OpticLobe:80106)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
90338	Cm3_R (JRC_OpticLobe:90338)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
33304	Cm3_R (JRC_OpticLobe:33304)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
78334	Cm3_R (JRC_OpticLobe:78334)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
75594	Cm3_R (JRC_OpticLobe:75594)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67646	Cm3_R (JRC_OpticLobe:67646)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
68381	Cm3_R (JRC_OpticLobe:68381)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
50284	Cm3_R (JRC_OpticLobe:50284)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
63488	Cm3_R (JRC_OpticLobe:63488)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
10518	Cm31b_R (JRC_OpticLobe:10518)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
10114	Cm34_R (JRC_OpticLobe:10114)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
146195	Cm4_R (JRC_OpticLobe:146195)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
143291	Cm4_R (JRC_OpticLobe:143291)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
154276	Cm4_R (JRC_OpticLobe:154276)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
160784	Cm4_R (JRC_OpticLobe:160784)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
142170	Cm4_R (JRC_OpticLobe:142170)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
191188	Cm4_R (JRC_OpticLobe:191188)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
133891	Cm4_R (JRC_OpticLobe:133891)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
137626	Cm4_R (JRC_OpticLobe:137626)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
138943	Cm4_R (JRC_OpticLobe:138943)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
193168	Cm4_R (JRC_OpticLobe:193168)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
143627	Cm4_R (JRC_OpticLobe:143627)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
81186	Cm4_R (JRC_OpticLobe:81186)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
198664	Cm4_R (JRC_OpticLobe:198664)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
142161	Cm4_R (JRC_OpticLobe:142161)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
146770	Cm4_R (JRC_OpticLobe:146770)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
201154	Cm4_R (JRC_OpticLobe:201154)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
188160	Cm4_R (JRC_OpticLobe:188160)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
137876	Cm4_R (JRC_OpticLobe:137876)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
197460	Cm4_R (JRC_OpticLobe:197460)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
136445	Cm4_R (JRC_OpticLobe:136445)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
134235	Cm4_R (JRC_OpticLobe:134235)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
182325	Cm4_R (JRC_OpticLobe:182325)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
135807	Cm4_R (JRC_OpticLobe:135807)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
152302	Cm4_R (JRC_OpticLobe:152302)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
145846	Cm4_R (JRC_OpticLobe:145846)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
143794	Cm4_R (JRC_OpticLobe:143794)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
147440	Cm4_R (JRC_OpticLobe:147440)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
147954	Cm4_R (JRC_OpticLobe:147954)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
151380	Cm4_R (JRC_OpticLobe:151380)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
145287	Cm4_R (JRC_OpticLobe:145287)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
144131	Cm4_R (JRC_OpticLobe:144131)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
195821	Cm4_R (JRC_OpticLobe:195821)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
143186	Cm4_R (JRC_OpticLobe:143186)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
144407	Cm4_R (JRC_OpticLobe:144407)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
145809	Cm4_R (JRC_OpticLobe:145809)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
143580	Cm4_R (JRC_OpticLobe:143580)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
112013	Cm4_R (JRC_OpticLobe:112013)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
125210	Cm4_R (JRC_OpticLobe:125210)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
145411	Cm4_R (JRC_OpticLobe:145411)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
198210	Cm4_R (JRC_OpticLobe:198210)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
193503	Cm4_R (JRC_OpticLobe:193503)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
138128	Cm4_R (JRC_OpticLobe:138128)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
127940	Cm4_R (JRC_OpticLobe:127940)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
147633	Cm4_R (JRC_OpticLobe:147633)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
133603	Cm4_R (JRC_OpticLobe:133603)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
196053	Cm4_R (JRC_OpticLobe:196053)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
554551	Cm4_R (JRC_OpticLobe:554551)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
188723	Cm4_R (JRC_OpticLobe:188723)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
207482	Cm4_R (JRC_OpticLobe:207482)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
154210	Cm4_R (JRC_OpticLobe:154210)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
153984	Cm4_R (JRC_OpticLobe:153984)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
542239	Cm4_R (JRC_OpticLobe:542239)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
153348	Cm4_R (JRC_OpticLobe:153348)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
144600	Cm4_R (JRC_OpticLobe:144600)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
127964	Cm4_R (JRC_OpticLobe:127964)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
149127	Cm4_R (JRC_OpticLobe:149127)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
143881	Cm4_R (JRC_OpticLobe:143881)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
133221	Cm4_R (JRC_OpticLobe:133221)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
151877	Cm4_R (JRC_OpticLobe:151877)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
149894	Cm4_R (JRC_OpticLobe:149894)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
139305	Cm4_R (JRC_OpticLobe:139305)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
149630	Cm4_R (JRC_OpticLobe:149630)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
152756	Cm4_R (JRC_OpticLobe:152756)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
187684	Cm4_R (JRC_OpticLobe:187684)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
134399	Cm4_R (JRC_OpticLobe:134399)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
196539	Cm4_R (JRC_OpticLobe:196539)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
131884	Cm4_R (JRC_OpticLobe:131884)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
