subject_id	subject_name	DataSet	relation	object	Curator
VFB_00101099	A09l_a5l_ Down-and-back-1 (L1EM:1115781)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100684	ppk_v\'ada_a1 (L1EM:3786734)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100692	ppk_v\'ada_a1 (L1EM:10110270)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101075	A09l_a1r (Down-and-back-1) (L1EM:4102844)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101106	vdaD class III md_a1r or es? (L1EM:2777891)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100694	Basin3_a1 (L1EM:10179501)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100598	A09c_a4l Basin-4 (L1EM:587083)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100597	A09a_a4l Basin-2 (L1EM:519624)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101107	A01d3_a1l (L1EM:3995976)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100930	vdaC_a1r (class II) (L1EM:10053734)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101108	A10f-like a1l (L1EM:4206755)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101115	A10f-like a1r (not part of A10 lineage) (L1EM:7124156)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101128	ddaA a1r class III md (L1EM:16312925)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101102	A09l_a3r Down-and-back-1 (L1EM:1378190)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100647	A05q_a1r (L1EM:4833168)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101125	ldaB class III a1l (L1EM:14642308)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100693	ppk_ddaC_a1 (L1EM:10110672)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100628	Handle-A a1 (L1EM:4022794)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101070	A09e_a5r (L1EM:2370290)	Burgos2018	part_of	larval nervous system	cp390
VFB_00102270	A02g_a1r (L1EM:18145093)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101092	"A09l_a2r Down-and-back-1	 (L1EM:17693220)"	Burgos2018	part_of	larval nervous system	cp390
VFB_00100653	A23g_a1l (L1EM:5132886)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101117	v\'pda a1r class III md (L1EM:7636004)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101126	v\'esA or v\'esB or v\'es2[1][2]_a1l (L1EM:16311502)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100657	gorogoro t2r (L1EM:5206247)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101064	A09e_a4 (L1EM:627858)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100641	A05q_a1l (L1EM:4740178)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100927	A27k_a1r (L1EM:10004243)	Burgos2018	part_of	larval nervous system	cp390
VFB_00100997	A02o_a1r Wave-1 (L1EM:18684928)	Burgos2018	part_of	larval nervous system	cp390
VFB_00102191	A27j_a1r (L1EM:10015769)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101077	A02o_a2l Wave-1 (L1EM:4589092)	Burgos2018	part_of	larval nervous system	cp390
VFB_00101392	MN22/23 (RF:LT2/LT3) LT1_a1l (L1EM:4042315)	Burgos2018	part_of	larval nervous system	cp390
