subject_external_id	subject_external_db	relation	object
1190591244	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1190638276	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1190646632	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1190646900	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1190729123	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1190737748	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1190763066	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1190983574	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1190983579	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1191273014	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1191315642	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1191350690	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1191392918	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1191402226	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1191500957	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1191665829	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1191820507	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192006543	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192007205	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192019859	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192152791	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192187204	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192234894	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192434435	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192460455	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192529139	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192567360	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1192606191	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1192698034	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192723421	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192735693	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192736036	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192739907	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192744779	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192796721	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1192848260	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193029926	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193210995	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193214867	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193378968	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193448112	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193539096	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193560072	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1193560469	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193599901	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1193828120	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193828958	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193879608	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1193884219	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1193884233	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1194070053	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194100437	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194220763	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194242354	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1194246820	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194384626	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194510761	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194558092	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1194562363	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1194652343	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194912241	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1194937249	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1194937327	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194937507	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194942043	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194946557	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1194958916	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1195235619	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1195235620	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1195256943	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1195287289	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1195554644	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1195559184	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1195606601	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1195632413	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1195658585	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1195866078	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1195870226	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1195891557	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1195913021	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1195917506	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1195947727	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1195973360	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1195999722	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1196232789	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1196526636	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1196573432	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1196573821	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1196673506	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1196816048	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1196854070	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1197100377	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197100399	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197104631	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197234751	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197242965	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1197243068	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1197246979	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197251489	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197260134	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197441527	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197449561	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197449936	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197450057	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197454668	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197791054	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197791057	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1197967828	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1197972213	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1197993940	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198006801	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198041835	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198049989	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198123389	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198127720	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198132022	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198132028	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198132041	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198257581	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198326456	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198330286	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198330641	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198334861	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198373874	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198413357	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198468652	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198468674	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198473350	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198473353	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198477582	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198477590	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198504136	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198533883	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198576311	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198654537	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198658803	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198667367	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198671494	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198671672	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198675740	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198680122	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198680249	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198680426	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198680441	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198684596	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1198693217	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198749960	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198809611	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198809632	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198809646	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198809657	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198809663	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198814304	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198818551	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198818609	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198818618	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198832414	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198832640	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198844082	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198844575	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198844628	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198931241	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1198943369	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199017128	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199069208	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199082254	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199086313	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199150719	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199154817	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199155111	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199155289	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199155298	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199155381	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199159353	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199159635	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199181443	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199181469	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199225061	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199289203	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199327859	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199336289	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199383847	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199383911	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199427845	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199431561	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199432267	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199491728	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199491747	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199496144	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199496234	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199496235	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199496243	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199496247	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199496273	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199496276	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199504502	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199504729	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199517654	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199531317	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199556510	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199565117	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199569954	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199573657	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199625952	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199677638	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199699496	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199711860	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199712167	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199712272	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1199837196	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199837203	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199837219	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199837228	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199837236	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199850219	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199850227	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199850242	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199855170	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199872316	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1199910583	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200001508	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1200014419	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1200027441	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1200032115	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200049187	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1200053009	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200057627	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1200070420	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1200092356	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200174183	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200178228	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200178237	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200182475	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200182506	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200182517	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200182520	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200182533	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200195625	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200195649	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200209058	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200247508	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200273581	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200286383	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200290859	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200351169	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200351200	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200519445	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200523558	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200523569	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200527805	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200527901	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200536428	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200536439	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200541130	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200541165	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200541193	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200554295	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200584107	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200605580	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200610109	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200619473	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200683283	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200687716	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1200687913	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200700424	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200752926	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1200753147	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1200753289	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1200864690	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200868959	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200873417	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200886425	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200942353	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200942398	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200977875	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1200998497	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201028519	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201032707	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201210029	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201210044	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201214429	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201227074	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201227161	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201231377	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201231700	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201231760	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201231770	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201231796	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201231816	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201231826	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201296549	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201335095	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201559521	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201559665	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201568401	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201568417	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201568426	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201568464	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201572715	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201580945	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201615899	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201624330	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201659335	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201905111	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201927079	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1201961255	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1202060409	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1202125326	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1202241942	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1202250762	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1202250779	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1202259458	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1202397143	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1202410042	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1202462198	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1202470836	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1202673723	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1202704262	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1202737975	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203066201	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203066222	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203066401	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203070528	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203273913	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203420037	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203424360	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203433388	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203709763	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203756972	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203769621	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203769862	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203774485	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203774508	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203779116	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1203783013	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204063702	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204076441	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204124270	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204124281	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204175835	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204391417	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204443547	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204447548	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204547624	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1204775735	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204784216	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1204875505	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1205090786	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1205220831	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1205225146	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1206114100	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1217372569	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1217385533	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1217385540	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1217385603	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1217394039	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1217687906	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1218516762	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
1218728463	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1218728541	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1218728544	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1218728570	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1218728588	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1218732640	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1218732781	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1218732931	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
1218733141	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
