filename	is_a	part_of	label	comment	dbxrefs
33426	adult neuron	male organism	Pm5_R (JRC_OpticLobe:33426)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:33426
32307	adult neuron	male organism	Pm5_R (JRC_OpticLobe:32307)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:32307
33975	adult neuron	male organism	Pm5_R (JRC_OpticLobe:33975)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:33975
38887	adult neuron	male organism	Pm5_R (JRC_OpticLobe:38887)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:38887
37877	adult neuron	male organism	Pm5_R (JRC_OpticLobe:37877)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:37877
20916	adult neuron	male organism	Pm5_R (JRC_OpticLobe:20916)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:20916
25604	adult neuron	male organism	Pm5_R (JRC_OpticLobe:25604)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:25604
36953	adult neuron	male organism	Pm5_R (JRC_OpticLobe:36953)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:36953
38422	adult neuron	male organism	Pm5_R (JRC_OpticLobe:38422)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:38422
27657	adult neuron	male organism	Pm5_R (JRC_OpticLobe:27657)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:27657
31243	adult neuron	male organism	Pm5_R (JRC_OpticLobe:31243)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:31243
27366	adult neuron	male organism	Pm5_R (JRC_OpticLobe:27366)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:27366
28225	adult neuron	male organism	Pm5_R (JRC_OpticLobe:28225)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:28225
29459	adult neuron	male organism	Pm5_R (JRC_OpticLobe:29459)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:29459
35703	adult neuron	male organism	Pm5_R (JRC_OpticLobe:35703)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:35703
37033	adult neuron	male organism	Pm5_R (JRC_OpticLobe:37033)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:37033
29998	adult neuron	male organism	Pm5_R (JRC_OpticLobe:29998)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:29998
43761	adult neuron	male organism	Pm5_R (JRC_OpticLobe:43761)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:43761
41030	adult neuron	male organism	Pm5_R (JRC_OpticLobe:41030)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:41030
36752	adult neuron	male organism	Pm5_R (JRC_OpticLobe:36752)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:36752
47543	adult neuron	male organism	Pm5_R (JRC_OpticLobe:47543)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:47543
27791	adult neuron	male organism	Pm5_R (JRC_OpticLobe:27791)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:27791
44109	adult neuron	male organism	Pm5_R (JRC_OpticLobe:44109)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:44109
38939	adult neuron	male organism	Pm5_R (JRC_OpticLobe:38939)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:38939
39631	adult neuron	male organism	Pm5_R (JRC_OpticLobe:39631)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:39631
36488	adult neuron	male organism	Pm5_R (JRC_OpticLobe:36488)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:36488
43023	adult neuron	male organism	Pm5_R (JRC_OpticLobe:43023)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:43023
41236	adult neuron	male organism	Pm5_R (JRC_OpticLobe:41236)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:41236
32591	adult neuron	male organism	Pm5_R (JRC_OpticLobe:32591)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:32591
36219	adult neuron	male organism	Pm5_R (JRC_OpticLobe:36219)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:36219
36248	adult neuron	male organism	Pm5_R (JRC_OpticLobe:36248)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:36248
33618	adult neuron	male organism	Pm5_R (JRC_OpticLobe:33618)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:33618
33470	adult neuron	male organism	Pm5_R (JRC_OpticLobe:33470)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:33470
43332	adult neuron	male organism	Pm5_R (JRC_OpticLobe:43332)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:43332
43687	adult neuron	male organism	Pm5_R (JRC_OpticLobe:43687)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:43687
33556	adult neuron	male organism	Pm5_R (JRC_OpticLobe:33556)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:33556
45113	adult neuron	male organism	Pm5_R (JRC_OpticLobe:45113)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:45113
47221	adult neuron	male organism	Pm5_R (JRC_OpticLobe:47221)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:47221
35219	adult neuron	male organism	Pm5_R (JRC_OpticLobe:35219)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:35219
42078	adult neuron	male organism	Pm5_R (JRC_OpticLobe:42078)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:42078
39650	adult neuron	male organism	Pm5_R (JRC_OpticLobe:39650)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:39650
33141	adult neuron	male organism	Pm5_R (JRC_OpticLobe:33141)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:33141
33789	adult neuron	male organism	Pm5_R (JRC_OpticLobe:33789)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:33789
29130	adult neuron	male organism	Pm5_R (JRC_OpticLobe:29130)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:29130
29426	adult neuron	male organism	Pm5_R (JRC_OpticLobe:29426)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:29426
47290	adult neuron	male organism	Pm5_R (JRC_OpticLobe:47290)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:47290
43892	adult neuron	male organism	Pm5_R (JRC_OpticLobe:43892)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:43892
33767	adult neuron	male organism	Pm5_R (JRC_OpticLobe:33767)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:33767
31310	adult neuron	male organism	Pm5_R (JRC_OpticLobe:31310)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:31310
48663	adult neuron	male organism	Pm5_R (JRC_OpticLobe:48663)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:48663
30302	adult neuron	male organism	Pm5_R (JRC_OpticLobe:30302)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:30302
28863	adult neuron	male organism	Pm5_R (JRC_OpticLobe:28863)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:28863
40581	adult neuron	male organism	Pm5_R (JRC_OpticLobe:40581)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:40581
27188	adult neuron	male organism	Pm5_R (JRC_OpticLobe:27188)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:27188
43465	adult neuron	male organism	Pm5_R (JRC_OpticLobe:43465)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:43465
32145	adult neuron	male organism	Pm5_R (JRC_OpticLobe:32145)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:32145
36335	adult neuron	male organism	Pm5_R (JRC_OpticLobe:36335)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:36335
29443	adult neuron	male organism	Pm5_R (JRC_OpticLobe:29443)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:29443
22431	adult neuron	male organism	Pm5_R (JRC_OpticLobe:22431)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:22431
30008	adult neuron	male organism	Pm5_R (JRC_OpticLobe:30008)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:30008
40993	adult neuron	male organism	Pm5_R (JRC_OpticLobe:40993)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:40993
45853	adult neuron	male organism	Pm5_R (JRC_OpticLobe:45853)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:45853
27898	adult neuron	male organism	Pm5_R (JRC_OpticLobe:27898)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:27898
30361	adult neuron	male organism	Pm5_R (JRC_OpticLobe:30361)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:30361
36000	adult neuron	male organism	Pm5_R (JRC_OpticLobe:36000)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:36000
32836	adult neuron	male organism	Pm5_R (JRC_OpticLobe:32836)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:32836
40655	adult neuron	male organism	Pm5_R (JRC_OpticLobe:40655)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:40655
26405	adult neuron	male organism	Pm5_R (JRC_OpticLobe:26405)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:26405
30208	adult neuron	male organism	Pm5_R (JRC_OpticLobe:30208)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:30208
39268	adult neuron	male organism	Pm5_R (JRC_OpticLobe:39268)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:39268
44536	adult neuron	male organism	Pm5_R (JRC_OpticLobe:44536)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:44536
30459	adult neuron	male organism	Pm5_R (JRC_OpticLobe:30459)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:30459
45832	adult neuron	male organism	Pm5_R (JRC_OpticLobe:45832)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:45832
46749	adult neuron	male organism	Pm5_R (JRC_OpticLobe:46749)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm5	neuprint_JRC_OpticLobe_v1_0:46749
23052	adult neuron	male organism	Pm6_R (JRC_OpticLobe:23052)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:23052
20300	adult neuron	male organism	Pm6_R (JRC_OpticLobe:20300)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:20300
23206	adult neuron	male organism	Pm6_R (JRC_OpticLobe:23206)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:23206
21918	adult neuron	male organism	Pm6_R (JRC_OpticLobe:21918)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:21918
23369	adult neuron	male organism	Pm6_R (JRC_OpticLobe:23369)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:23369
26590	adult neuron	male organism	Pm6_R (JRC_OpticLobe:26590)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:26590
18226	adult neuron	male organism	Pm6_R (JRC_OpticLobe:18226)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:18226
23810	adult neuron	male organism	Pm6_R (JRC_OpticLobe:23810)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:23810
25664	adult neuron	male organism	Pm6_R (JRC_OpticLobe:25664)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:25664
28760	adult neuron	male organism	Pm6_R (JRC_OpticLobe:28760)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:28760
23782	adult neuron	male organism	Pm6_R (JRC_OpticLobe:23782)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:23782
21460	adult neuron	male organism	Pm6_R (JRC_OpticLobe:21460)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:21460
19802	adult neuron	male organism	Pm6_R (JRC_OpticLobe:19802)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:19802
21543	adult neuron	male organism	Pm6_R (JRC_OpticLobe:21543)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:21543
23777	adult neuron	male organism	Pm6_R (JRC_OpticLobe:23777)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:23777
26660	adult neuron	male organism	Pm6_R (JRC_OpticLobe:26660)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:26660
21124	adult neuron	male organism	Pm6_R (JRC_OpticLobe:21124)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:21124
19218	adult neuron	male organism	Pm6_R (JRC_OpticLobe:19218)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:19218
26080	adult neuron	male organism	Pm6_R (JRC_OpticLobe:26080)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:26080
16940	adult neuron	male organism	Pm6_R (JRC_OpticLobe:16940)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:16940
22378	adult neuron	male organism	Pm6_R (JRC_OpticLobe:22378)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:22378
28274	adult neuron	male organism	Pm6_R (JRC_OpticLobe:28274)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:28274
18588	adult neuron	male organism	Pm6_R (JRC_OpticLobe:18588)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:18588
20189	adult neuron	male organism	Pm6_R (JRC_OpticLobe:20189)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm6	neuprint_JRC_OpticLobe_v1_0:20189
22250	adult neuron	male organism	Pm7_R (JRC_OpticLobe:22250)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:22250
16574	adult neuron	male organism	Pm7_R (JRC_OpticLobe:16574)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:16574
20642	adult neuron	male organism	Pm7_R (JRC_OpticLobe:20642)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:20642
15750	adult neuron	male organism	Pm7_R (JRC_OpticLobe:15750)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:15750
14800	adult neuron	male organism	Pm7_R (JRC_OpticLobe:14800)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:14800
16106	adult neuron	male organism	Pm7_R (JRC_OpticLobe:16106)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:16106
13462	adult neuron	male organism	Pm7_R (JRC_OpticLobe:13462)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:13462
17954	adult neuron	male organism	Pm7_R (JRC_OpticLobe:17954)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:17954
19099	adult neuron	male organism	Pm7_R (JRC_OpticLobe:19099)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:19099
26896	adult neuron	male organism	Pm7_R (JRC_OpticLobe:26896)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:26896
14599	adult neuron	male organism	Pm7_R (JRC_OpticLobe:14599)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:14599
18740	adult neuron	male organism	Pm7_R (JRC_OpticLobe:18740)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:18740
16213	adult neuron	male organism	Pm7_R (JRC_OpticLobe:16213)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:16213
17755	adult neuron	male organism	Pm7_R (JRC_OpticLobe:17755)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7	neuprint_JRC_OpticLobe_v1_0:17755
22651	adult neuron	male organism	Pm7_Li28_R (JRC_OpticLobe:22651)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm7_Li28	neuprint_JRC_OpticLobe_v1_0:22651
17861	adult neuron	male organism	Pm8_R (JRC_OpticLobe:17861)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:17861
30462	adult neuron	male organism	Pm8_R (JRC_OpticLobe:30462)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:30462
16689	adult neuron	male organism	Pm8_R (JRC_OpticLobe:16689)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:16689
18564	adult neuron	male organism	Pm8_R (JRC_OpticLobe:18564)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:18564
18123	adult neuron	male organism	Pm8_R (JRC_OpticLobe:18123)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:18123
20756	adult neuron	male organism	Pm8_R (JRC_OpticLobe:20756)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:20756
17663	adult neuron	male organism	Pm8_R (JRC_OpticLobe:17663)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:17663
18180	adult neuron	male organism	Pm8_R (JRC_OpticLobe:18180)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:18180
16643	adult neuron	male organism	Pm8_R (JRC_OpticLobe:16643)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:16643
17115	adult neuron	male organism	Pm8_R (JRC_OpticLobe:17115)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:17115
20656	adult neuron	male organism	Pm8_R (JRC_OpticLobe:20656)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:20656
23437	adult neuron	male organism	Pm8_R (JRC_OpticLobe:23437)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:23437
21554	adult neuron	male organism	Pm8_R (JRC_OpticLobe:21554)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:21554
23705	adult neuron	male organism	Pm8_R (JRC_OpticLobe:23705)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:23705
18496	adult neuron	male organism	Pm8_R (JRC_OpticLobe:18496)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:18496
23701	adult neuron	male organism	Pm8_R (JRC_OpticLobe:23701)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:23701
21937	adult neuron	male organism	Pm8_R (JRC_OpticLobe:21937)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:21937
25273	adult neuron	male organism	Pm8_R (JRC_OpticLobe:25273)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:25273
17218	adult neuron	male organism	Pm8_R (JRC_OpticLobe:17218)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:17218
19003	adult neuron	male organism	Pm8_R (JRC_OpticLobe:19003)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm8	neuprint_JRC_OpticLobe_v1_0:19003
16653	adult neuron	male organism	Pm9_R (JRC_OpticLobe:16653)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:16653
28036	adult neuron	male organism	Pm9_R (JRC_OpticLobe:28036)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:28036
25516	adult neuron	male organism	Pm9_R (JRC_OpticLobe:25516)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:25516
17951	adult neuron	male organism	Pm9_R (JRC_OpticLobe:17951)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:17951
15510	adult neuron	male organism	Pm9_R (JRC_OpticLobe:15510)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:15510
15243	adult neuron	male organism	Pm9_R (JRC_OpticLobe:15243)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:15243
24628	adult neuron	male organism	Pm9_R (JRC_OpticLobe:24628)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:24628
16597	adult neuron	male organism	Pm9_R (JRC_OpticLobe:16597)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:16597
17274	adult neuron	male organism	Pm9_R (JRC_OpticLobe:17274)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:17274
24063	adult neuron	male organism	Pm9_R (JRC_OpticLobe:24063)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:24063
18456	adult neuron	male organism	Pm9_R (JRC_OpticLobe:18456)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:18456
31414	adult neuron	male organism	Pm9_R (JRC_OpticLobe:31414)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:31414
24818	adult neuron	male organism	Pm9_R (JRC_OpticLobe:24818)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:24818
15308	adult neuron	male organism	Pm9_R (JRC_OpticLobe:15308)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:15308
22877	adult neuron	male organism	Pm9_R (JRC_OpticLobe:22877)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:22877
23620	adult neuron	male organism	Pm9_R (JRC_OpticLobe:23620)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:23620
20212	adult neuron	male organism	Pm9_R (JRC_OpticLobe:20212)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:20212
18088	adult neuron	male organism	Pm9_R (JRC_OpticLobe:18088)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Pm9	neuprint_JRC_OpticLobe_v1_0:18088
