filename	label	AD	DBD	part_of
Janelia-1846510876526379106-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_558_306_1903181207550558306_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB080C_Brain_2020__1	PBac{R33E02-p65.AD}	P{R50A05-GAL4.DBD}	female organism|adult brain
Janelia-1846510876526379106-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_662_822_2624125733420662822_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB080C_Brain_2020__2	PBac{R33E02-p65.AD}	P{R50A05-GAL4.DBD}	female organism|adult brain
Janelia-1846510877000335458-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_879_458_1903179260084879458_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB080C_Brain_2020__3	PBac{R33E02-p65.AD}	P{R50A05-GAL4.DBD}	female organism|adult brain
Janelia-1846510877000335458-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_338_150_2624125445301338150_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB080C_Brain_2020__4	PBac{R33E02-p65.AD}	P{R50A05-GAL4.DBD}	female organism|adult brain
Janelia-1846510878766137442-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_145_890_2531751329169145890_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB543B_Brain_2020__3	P{R65B09-p65.AD}	P{R81E11-GAL4.DBD}	female organism|adult brain
Janelia-1846510878766137442-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_912_806_2624125444730912806_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB543B_Brain_2020__4	P{R65B09-p65.AD}	P{R81E11-GAL4.DBD}	female organism|adult brain
Janelia-1846510878870995042-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_386_402_1903178742348386402_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB543B_Brain_2020__5	P{R65B09-p65.AD}	P{R81E11-GAL4.DBD}	female organism|adult brain
Janelia-1846510878870995042-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_597_862_2624125174571597862_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB543B_Brain_2020__6	P{R65B09-p65.AD}	P{R81E11-GAL4.DBD}	female organism|adult brain
Janelia-1846510889612607586-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_596_386_1903180292227596386_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__7	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1846510889612607586-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_454_117_2624125041985454117_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB042B_Brain_2020__8	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1846510889830711394-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_410_466_1903178735700410466_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__9	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1846510889830711394-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_448_229_2624125234621448229_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB042B_Brain_2020__10	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1846510889990094946-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_452_450_2531749879051452450_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__11	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1846510889990094946-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_319_078_2624125587727319078_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB042B_Brain_2020__12	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1846510890094952546-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_083_746_1903181079037083746_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__1	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1846510890094952546-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_141_158_2624147724299141158_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB196B_Brain_2020__2	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1846510890271113314-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_360_930_2531741954417360930_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__3	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1846510890271113314-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_773_606_2624147662273773606_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB196B_Brain_2020__4	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1846510891390992482-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_118_946_1903180431751118946_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB188B_Brain_2020__3	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1846510891390992482-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_221_733_2624119993528221733_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB188B_Brain_2020__4	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1846510891554570338-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_797_090_1903178589763797090_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB188B_Brain_2020__5	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1846510891554570338-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_255_205_2624119493957255205_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB188B_Brain_2020__6	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1846510893400064098-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_011_106_1903321722292011106_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB316B_Brain_2020__3	P{R58E02-p65.AD}	P{R93G08-GAL4.DBD}	female organism|adult brain
Janelia-1846510893400064098-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_942_821_2624119866637942821_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB316B_Brain_2020__4	P{R58E02-p65.AD}	P{R93G08-GAL4.DBD}	female organism|adult brain
Janelia-1846510893534281826-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_808_166_2624119738757808166_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB316B_Brain_2020__5	P{R58E02-p65.AD}	P{R93G08-GAL4.DBD}	female organism|adult brain
Janelia-1846510893781745762-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_680_482_1903325649393680482_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312B_Brain_2020__4	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510893781745762-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_118_950_2624119201870118950_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB312B_Brain_2020__5	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510893945323618-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_370_658_1903326402770370658_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312B_Brain_2020__6	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510893945323618-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_003_941_2624119493995003941_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB312B_Brain_2020__7	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510894259896418-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_240_290_1903325197151240290_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312B_Brain_2020__8	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510894259896418-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_862_630_2624119202058862630_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB312B_Brain_2020__9	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510894570274914-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_495_394_1903327898077495394_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB194B_Brain_2020__4	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1846510894570274914-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_468_518_2624125733416468518_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB194B_Brain_2020__5	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1846510894750629986-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_549_602_1903329885766549602_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB194B_Brain_2020__6	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1846510894750629986-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_231_590_2624126318702231590_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB194B_Brain_2020__7	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1846510895014871138-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_076_066_1903329227957076066_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB194B_Brain_2020__8	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1846510895014871138-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_614_694_2624125444508614694_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB194B_Brain_2020__9	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1846510895534964834-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_048_610_1903330861370048610_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB315C_Brain_2020__12	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
Janelia-1846510895534964834-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_673_382_2624119201903673382_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB315C_Brain_2020__13	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
Janelia-1846510895669182562-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_443_874_1903330894362443874_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB315C_Brain_2020__14	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
Janelia-1846510895669182562-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_103_078_2624119738246103078_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB315C_Brain_2020__15	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
Janelia-1846510896004726882-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_063_202_1903335279222063202_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB043B_Brain_2020__2	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1846510896004726882-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_023_718_2624126155678023718_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB043B_Brain_2020__3	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1846510896193470562-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_628_642_1903333292107628642_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB043B_Brain_2020__4	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1846510896193470562-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_207_398_2624125306520207398_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB043B_Brain_2020__5	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1846510896973611106-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_285_794_1903334436368285794_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB213B_Brain_2020__6	P{R76F05-p65.AD}	P{R32G08-GAL4.DBD}	female organism|adult brain
Janelia-1846510896973611106-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_823_269_2624124940537823269_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB213B_Brain_2020__7	P{R76F05-p65.AD}	P{R32G08-GAL4.DBD}	female organism|adult brain
Janelia-1846510897716002914-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_168_994_1903334770025168994_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__7	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1846510897716002914-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_871_653_2624119493797871653_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB047B_Brain_2020__8	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1846510897938301026-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_372_386_1903336609743372386_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__9	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1846510897938301026-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_590_438_2624119738623590438_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB047B_Brain_2020__10	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1846510898718441570-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_511_138_1903340584215511138_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__1	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1846510898718441570-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_376_741_2624126165874376741_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB299B_Brain_2020__2	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1846510899058180194-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_597_090_1903339467536597090_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__3	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1846510899058180194-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_154_917_2624124940588154917_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB299B_Brain_2020__4	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1846510899955761250-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_796_456_2624119968068796456_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB087C_Brain_2020__1	PBac{R61H03-p65.AD}	P{R28E09-GAL4.DBD}	female organism|adult brain
Janelia-1846510900517797986-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_676_262_2624120047978676262_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB025B_Brain_2020__9	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|adult brain
Janelia-1846510900677181538-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_559_266_1903344936359559266_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB025B_Brain_2020__10	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|adult brain
Janelia-1846510900677181538-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_472_997_2624119993490472997_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB025B_Brain_2020__11	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|adult brain
Janelia-1846510901142749282-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_447_202_1903347819142447202_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__7	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1846510901142749282-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_009_957_2624120234621009957_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB109B_Brain_2020__8	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1846510901323104354-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_443_554_1903345895479443554_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__9	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1846510901323104354-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_475_810_2625438031871475810_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB109B_Brain_2020__10	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1846510902086467682-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_891_298_1903346622083891298_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB032B_Brain_2020__1	P{R30G08-p65.AD}	P{ple-GAL4.DBD}	female organism|adult brain
Janelia-1846510902086467682-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_942_693_2624120113023942693_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB032B_Brain_2020__2	P{R30G08-p65.AD}	P{ple-GAL4.DBD}	female organism|adult brain
Janelia-1846510913687912546-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_594_786_1903439257364594786_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB477B_Brain_2020__3	P{R44E04-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain
Janelia-1846510915755704418-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_263_842_1900658225519263842_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB062B_Brain_2020__1	P{R92E10-p65.AD}	P{R71D08-GAL4.DBD}	female organism|adult brain
Janelia-1846510915755704418-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_994_276_2624117550601994276_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB062B_Brain_2020__2	P{R92E10-p65.AD}	P{R71D08-GAL4.DBD}	female organism|adult brain
Janelia-1846510915936059490-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_127_266_1900660155029127266_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB062B_Brain_2020__3	P{R92E10-p65.AD}	P{R71D08-GAL4.DBD}	female organism|adult brain
Janelia-1846510915936059490-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_237_730_2624117965582237730_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB062B_Brain_2020__4	P{R92E10-p65.AD}	P{R71D08-GAL4.DBD}	female organism|adult brain
Janelia-1846510916229660770-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_317_922_1900676909130317922_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB062B_Brain_2020__5	P{R92E10-p65.AD}	P{R71D08-GAL4.DBD}	female organism|adult brain
Janelia-1846510916229660770-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_202_788_2624117661344202788_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB062B_Brain_2020__6	P{R92E10-p65.AD}	P{R71D08-GAL4.DBD}	female organism|adult brain
Janelia-1846510916363878498-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_628_450_1900683156470628450_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB080C_Brain_2020__5	PBac{R33E02-p65.AD}	P{R50A05-GAL4.DBD}	female organism|adult brain
Janelia-1846510916363878498-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_731_938_2624117662132731938_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB080C_Brain_2020__6	PBac{R33E02-p65.AD}	P{R50A05-GAL4.DBD}	female organism|adult brain
Janelia-1846510916548427874-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_469_922_1900691853435469922_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB080C_Brain_2020__7	PBac{R33E02-p65.AD}	P{R50A05-GAL4.DBD}	female organism|adult brain
Janelia-1846510916548427874-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_412_452_2624116734260412452_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB080C_Brain_2020__8	PBac{R33E02-p65.AD}	P{R50A05-GAL4.DBD}	female organism|adult brain
Janelia-1846510919018872930-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_634_338_1900744895354634338_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB056B_Brain_2020__1	P{R76F05-p65.AD}	P{R80G12-GAL4.DBD}	female organism|adult brain
Janelia-1846510919018872930-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_429_282_2624109860773429282_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB056B_Brain_2020__2	P{R76F05-p65.AD}	P{R80G12-GAL4.DBD}	female organism|adult brain
Janelia-1846510919643824226-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_743_202_1900754791357743202_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB056B_Brain_2020__3	P{R76F05-p65.AD}	P{R80G12-GAL4.DBD}	female organism|adult brain
Janelia-1846510919643824226-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_996_452_2624112903287996452_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB056B_Brain_2020__4	P{R76F05-p65.AD}	P{R80G12-GAL4.DBD}	female organism|adult brain
Janelia-1846510919832567906-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_251_490_1900756614504251490_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB056B_Brain_2020__5	P{R76F05-p65.AD}	P{R80G12-GAL4.DBD}	female organism|adult brain
Janelia-1846510919832567906-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_565_732_2624111388913565732_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB056B_Brain_2020__6	P{R76F05-p65.AD}	P{R80G12-GAL4.DBD}	female organism|adult brain
Janelia-1846510923158650978-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_105_314_1900777285108105314_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312C_Brain_2020__1	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510923158650978-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_509_092_2624112902910509092_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB312C_Brain_2020__2	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510923393532002-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_723_618_1900779053535723618_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312C_Brain_2020__3	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510923393532002-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_961_252_2624111387885961252_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB312C_Brain_2020__4	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510923599052898-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_097_250_1900778651650097250_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312C_Brain_2020__5	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510923599052898-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_586_276_2624112902264586276_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB312C_Brain_2020__6	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510935615733858-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_418_018_1903455047694418018_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB607B_Brain_2020__1	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1846510935615733858-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_954_597_2624126166037954597_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB607B_Brain_2020__2	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1846510935825449058-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_852_770_1903454207629852770_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB607B_Brain_2020__3	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1846510935825449058-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_599_846_2624126696772599846_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB607B_Brain_2020__4	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1846510935993221218-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_336_418_1903455651569336418_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB607B_Brain_2020__5	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1846872789508685922-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_836_517_2624187159522836517_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB433B_Brain_2020__1	P{R30E08-p65.AD}	P{R11C07-GAL4.DBD}	female organism|adult brain
Janelia-1846872791043801186-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_224_741_2624182000449224741_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB002B_Brain_2020__3	P{R12C11-p65.AD}	P{R14C08-GAL4.DBD}	female organism|adult brain
