filename	label	part_of	Template	synonyms	dbxrefs	AD	DBD	comment
38H09_57F07_SS01377_A2	JRC_SS01377_L3CNS_A2	larval central nervous system	L3 CNS template - Wood2018_c	SS01377|JRC_SS01377	FlyLightLarvalCNS:SS01377	P{R38H09-p65.AD}	P{R57F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
38H09_57F07_SS01377_A	JRC_SS01377_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01377|JRC_SS01377	FlyLightLarvalCNS:SS01377	P{R38H09-p65.AD}	P{R57F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
38H09_57F07_SS01377_B2	JRC_SS01377_L3CNS_B2	larval central nervous system	L3 CNS template - Wood2018_c	SS01377|JRC_SS01377	FlyLightLarvalCNS:SS01377	P{R38H09-p65.AD}	P{R57F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
38H09_57F07_SS01377_B	JRC_SS01377_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01377|JRC_SS01377	FlyLightLarvalCNS:SS01377	P{R38H09-p65.AD}	P{R57F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
39E01_119A04_SS04183_A	JRC_SS04183_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04183|JRC_SS04183	FlyLightLarvalCNS:SS04183	P{R39E01-p65.AD}	P{VT059224-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
39E01_119A04_SS04183_B	JRC_SS04183_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04183|JRC_SS04183	FlyLightLarvalCNS:SS04183	P{R39E01-p65.AD}	P{VT059224-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
40B01_111H01_SS23477_A	JRC_SS23477_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS23477|JRC_SS23477	FlyLightLarvalCNS:SS23477	P{R40B01-p65.AD}	P{VT050246-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
40B01_111H01_SS23477_B	JRC_SS23477_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS23477|JRC_SS23477	FlyLightLarvalCNS:SS23477	P{R40B01-p65.AD}	P{VT050246-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
40B01_81B07_102017_A	JRC_SS53303_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS53303|JRC_SS53303	FlyLightLarvalCNS:SS53303	P{R40B01-p65.AD}	P{R81B07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
40B01_81B07_102017_B	JRC_SS53303_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS53303|JRC_SS53303	FlyLightLarvalCNS:SS53303	P{R40B01-p65.AD}	P{R81B07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41A08_67E07_SS02000_A	JRC_SS02000_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02000|JRC_SS02000	FlyLightLarvalCNS:SS02000	P{R41A08-p65.AD}	P{R67E07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41A08_67E07_SS02000_B	JRC_SS02000_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02000|JRC_SS02000	FlyLightLarvalCNS:SS02000	P{R41A08-p65.AD}	P{R67E07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41A08_70C11_SS02146_A	JRC_SS02146_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02146|JRC_SS02146	FlyLightLarvalCNS:SS02146	P{R41A08-p65.AD}	P{R70C11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41A08_70C11_SS02146_B	JRC_SS02146_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02146|JRC_SS02146	FlyLightLarvalCNS:SS02146	P{R41A08-p65.AD}	P{R70C11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G07_78F07_SS04495_A	JRC_SS04495_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04495|JRC_SS04495	FlyLightLarvalCNS:SS04495	P{R41G07-p65.AD}	P{R78F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G07_78F07_SS04495_B	JRC_SS04495_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04495|JRC_SS04495	FlyLightLarvalCNS:SS04495	P{R41G07-p65.AD}	P{R78F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G11_112F05_SS02148_A	JRC_SS02148_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02148|JRC_SS02148	FlyLightLarvalCNS:SS02148	P{R41G11-p65.AD}	P{VT009849-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G11_112F05_SS02148_B	JRC_SS02148_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02148|JRC_SS02148	FlyLightLarvalCNS:SS02148	P{R41G11-p65.AD}	P{VT009849-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G11_114B02_SS04184_A	JRC_SS04184_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04184|JRC_SS04184	FlyLightLarvalCNS:SS04184	P{R41G11-p65.AD}	P{VT043158-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G11_114B02_SS04184_B	JRC_SS04184_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04184|JRC_SS04184	FlyLightLarvalCNS:SS04184	P{R41G11-p65.AD}	P{VT043158-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G11_114B02_SS04184_C	JRC_SS04184_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS04184|JRC_SS04184	FlyLightLarvalCNS:SS04184	P{R41G11-p65.AD}	P{VT043158-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G11_124F07_SS02149_A	JRC_SS02149_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02149|JRC_SS02149	FlyLightLarvalCNS:SS02149	P{R41G11-p65.AD}	P{VT063633-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G11_124F07_SS02149_B	JRC_SS02149_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02149|JRC_SS02149	FlyLightLarvalCNS:SS02149	P{R41G11-p65.AD}	P{VT063633-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G11_124F07_SS02149_C	JRC_SS02149_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS02149|JRC_SS02149	FlyLightLarvalCNS:SS02149	P{R41G11-p65.AD}	P{VT063633-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G11_21D06_SS01751_A	JRC_SS01751_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01751|JRC_SS01751	FlyLightLarvalCNS:SS01751	P{R41G11-p65.AD}	P{R21D06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
41G11_21D06_SS01751_B	JRC_SS01751_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01751|JRC_SS01751	FlyLightLarvalCNS:SS01751	P{R41G11-p65.AD}	P{R21D06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42E06_126C12_SS04498_A	JRC_SS04498_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04498|JRC_SS04498	FlyLightLarvalCNS:SS04498	P{R42E06-p65.AD}	P{VT020036-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42E06_126C12_SS04498_B	JRC_SS04498_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04498|JRC_SS04498	FlyLightLarvalCNS:SS04498	P{R42E06-p65.AD}	P{VT020036-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42E06_40F09_SS04501_A	JRC_SS04501_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04501|JRC_SS04501	FlyLightLarvalCNS:SS04501	P{R42E06-p65.AD}	P{R40F09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42E06_40F09_SS04501_B	JRC_SS04501_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04501|JRC_SS04501	FlyLightLarvalCNS:SS04501	P{R42E06-p65.AD}	P{R40F09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42F08_117G03_SS02152_A	JRC_SS02152_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02152|JRC_SS02152	FlyLightLarvalCNS:SS02152	P{R42F08-p65.AD}	P{VT029593-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42F08_117G03_SS02152_B	JRC_SS02152_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02152|JRC_SS02152	FlyLightLarvalCNS:SS02152	P{R42F08-p65.AD}	P{VT029593-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42G03_16C05_SS01752_A	JRC_SS01752_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01752|JRC_SS01752	FlyLightLarvalCNS:SS01752	P{R42G03-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42G03_16C05_SS01752_B	JRC_SS01752_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01752|JRC_SS01752	FlyLightLarvalCNS:SS01752	P{R42G03-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42H01_116D10_SS44117_A	JRC_SS44117_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS44117|JRC_SS44117	FlyLightLarvalCNS:SS44117	P{R42H01-p65.AD}	P{VT004309-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42H01_116D10_SS44117_B	JRC_SS44117_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS44117|JRC_SS44117	FlyLightLarvalCNS:SS44117	P{R42H01-p65.AD}	P{VT004309-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42H01_16E12_SS01802_A	JRC_SS01802_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01802|JRC_SS01802	FlyLightLarvalCNS:SS01802	P{R42H01-p65.AD}	P{R16E12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
42H01_16E12_SS01802_B	JRC_SS01802_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01802|JRC_SS01802	FlyLightLarvalCNS:SS01802	P{R42H01-p65.AD}	P{R16E12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_108G03_SS04172_A	JRC_SS04172_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04172|JRC_SS04172	FlyLightLarvalCNS:SS04172	P{R43A02-p65.AD}	P{VT048153-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_108G03_SS04172_B	JRC_SS04172_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04172|JRC_SS04172	FlyLightLarvalCNS:SS04172	P{R43A02-p65.AD}	P{VT048153-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_121A05_SS02001_A	JRC_SS02001_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02001|JRC_SS02001	FlyLightLarvalCNS:SS02001	P{R43A02-p65.AD}	P{VT033008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_121A05_SS02001_B	JRC_SS02001_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02001|JRC_SS02001	FlyLightLarvalCNS:SS02001	P{R43A02-p65.AD}	P{VT033008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_121A05_SS02001_C	JRC_SS02001_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS02001|JRC_SS02001	FlyLightLarvalCNS:SS02001	P{R43A02-p65.AD}	P{VT033008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_25E04_SS00927_A	JRC_SS00927_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS00927|JRC_SS00927	FlyLightLarvalCNS:SS00927	P{R43A02-p65.AD}	P{R25E04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_25E04_SS00927_B	JRC_SS00927_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS00927|JRC_SS00927	FlyLightLarvalCNS:SS00927	P{R43A02-p65.AD}	P{R25E04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_25E04_SS00927_C	JRC_SS00927_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS00927|JRC_SS00927	FlyLightLarvalCNS:SS00927	P{R43A02-p65.AD}	P{R25E04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_25E04_SS00927_D	JRC_SS00927_L3CNS_D	larval central nervous system	L3 CNS template - Wood2018_c	SS00927|JRC_SS00927	FlyLightLarvalCNS:SS00927	P{R43A02-p65.AD}	P{R25E04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_34C04_SS00922_A	JRC_SS00922_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS00922|JRC_SS00922	FlyLightLarvalCNS:SS00922	P{R43A02-p65.AD}	P{R34C04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_34C04_SS00922_B	JRC_SS00922_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS00922|JRC_SS00922	FlyLightLarvalCNS:SS00922	P{R43A02-p65.AD}	P{R34C04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43A02_34C04_SS00922_C	JRC_SS00922_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS00922|JRC_SS00922	FlyLightLarvalCNS:SS00922	P{R43A02-p65.AD}	P{R34C04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43D09_65E06_SS01753_A	JRC_SS01753_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01753|JRC_SS01753	FlyLightLarvalCNS:SS01753	P{R43D09-p65.AD}	P{R65E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
43D09_65E06_SS01753_B	JRC_SS01753_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01753|JRC_SS01753	FlyLightLarvalCNS:SS01753	P{R43D09-p65.AD}	P{R65E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
44G12_119G03_102617_A	JRC_SS53537_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS53537|JRC_SS53537	FlyLightLarvalCNS:SS53537	P{R44G12-p65.AD}	P{VT008159-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_21B06_SS04533_A	JRC_SS04533_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04533|JRC_SS04533	FlyLightLarvalCNS:SS04533	P{R45A08-p65.AD}	P{R21B06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_21B06_SS04533_B	JRC_SS04533_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04533|JRC_SS04533	FlyLightLarvalCNS:SS04533	P{R45A08-p65.AD}	P{R21B06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_43A02_SS01338_A	JRC_SS01338_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01338|JRC_SS01338	FlyLightLarvalCNS:SS01338	P{R45A08-p65.AD}	P{R43A02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_43A02_SS01338_B	JRC_SS01338_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01338|JRC_SS01338	FlyLightLarvalCNS:SS01338	P{R45A08-p65.AD}	P{R43A02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_43A02_SS01338_C	JRC_SS01338_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01338|JRC_SS01338	FlyLightLarvalCNS:SS01338	P{R45A08-p65.AD}	P{R43A02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_43A02_SS01338_D	JRC_SS01338_L3CNS_D	larval central nervous system	L3 CNS template - Wood2018_c	SS01338|JRC_SS01338	FlyLightLarvalCNS:SS01338	P{R45A08-p65.AD}	P{R43A02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_43A02_SS01338_E	JRC_SS01338_L3CNS_E	larval central nervous system	L3 CNS template - Wood2018_c	SS01338|JRC_SS01338	FlyLightLarvalCNS:SS01338	P{R45A08-p65.AD}	P{R43A02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_43A02_SS01338_F	JRC_SS01338_L3CNS_F	larval central nervous system	L3 CNS template - Wood2018_c	SS01338|JRC_SS01338	FlyLightLarvalCNS:SS01338	P{R45A08-p65.AD}	P{R43A02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_58F01_SS01381_A	JRC_SS01381_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01381|JRC_SS01381	FlyLightLarvalCNS:SS01381	P{R45A08-p65.AD}	P{R58F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_58F01_SS01381_B	JRC_SS01381_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01381|JRC_SS01381	FlyLightLarvalCNS:SS01381	P{R45A08-p65.AD}	P{R58F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_58F01_SS01381_C	JRC_SS01381_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01381|JRC_SS01381	FlyLightLarvalCNS:SS01381	P{R45A08-p65.AD}	P{R58F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_58F01_SS01381_D	JRC_SS01381_L3CNS_D	larval central nervous system	L3 CNS template - Wood2018_c	SS01381|JRC_SS01381	FlyLightLarvalCNS:SS01381	P{R45A08-p65.AD}	P{R58F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_83H09_111413A	JRC_SS01411_L3CNS_111413A	larval central nervous system	L3 CNS template - Wood2018_c	SS01411|JRC_SS01411	FlyLightLarvalCNS:SS01411	P{R45A08-p65.AD}	P{R83H09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_83H09_111413B	JRC_SS01411_L3CNS_111413B	larval central nervous system	L3 CNS template - Wood2018_c	SS01411|JRC_SS01411	FlyLightLarvalCNS:SS01411	P{R45A08-p65.AD}	P{R83H09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_83H09_111413C	JRC_SS01411_L3CNS_111413C	larval central nervous system	L3 CNS template - Wood2018_c	SS01411|JRC_SS01411	FlyLightLarvalCNS:SS01411	P{R45A08-p65.AD}	P{R83H09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_93B07_SS04534_A	JRC_SS04534_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04534|JRC_SS04534	FlyLightLarvalCNS:SS04534	P{R45A08-p65.AD}	P{R93B07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
45A08_93B07_SS04534_B	JRC_SS04534_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04534|JRC_SS04534	FlyLightLarvalCNS:SS04534	P{R45A08-p65.AD}	P{R93B07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46C02_125C03_SS04283_A	JRC_SS04283_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04283|JRC_SS04283	FlyLightLarvalCNS:SS04283	P{R46C02-p65.AD}	P{VT007350-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46C02_125C03_SS04283_B	JRC_SS04283_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04283|JRC_SS04283	FlyLightLarvalCNS:SS04283	P{R46C02-p65.AD}	P{VT007350-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46C02_125C03_SS04283_C	JRC_SS04283_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS04283|JRC_SS04283	FlyLightLarvalCNS:SS04283	P{R46C02-p65.AD}	P{VT007350-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_110E12_SS23003_A	JRC_SS23003_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS23003|JRC_SS23003	FlyLightLarvalCNS:SS23003	P{R46E07-p65.AD}	P{VT029306-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_110E12_SS23003_B	JRC_SS23003_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS23003|JRC_SS23003	FlyLightLarvalCNS:SS23003	P{R46E07-p65.AD}	P{VT029306-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_123C12_SS02154_A	JRC_SS02154_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02154|JRC_SS02154	FlyLightLarvalCNS:SS02154	P{R46E07-p65.AD}	P{VT012288-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_123C12_SS02154_B	JRC_SS02154_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02154|JRC_SS02154	FlyLightLarvalCNS:SS02154	P{R46E07-p65.AD}	P{VT012288-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_123C12_SS02154_C	JRC_SS02154_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS02154|JRC_SS02154	FlyLightLarvalCNS:SS02154	P{R46E07-p65.AD}	P{VT012288-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_123C12_SS02154_D	JRC_SS02154_L3CNS_D	larval central nervous system	L3 CNS template - Wood2018_c	SS02154|JRC_SS02154	FlyLightLarvalCNS:SS02154	P{R46E07-p65.AD}	P{VT012288-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_43D09_SS01684_A	JRC_SS01684_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01684|JRC_SS01684	FlyLightLarvalCNS:SS01684	P{R46E07-p65.AD}	P{R43D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_43D09_SS01684_B	JRC_SS01684_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01684|JRC_SS01684	FlyLightLarvalCNS:SS01684	P{R46E07-p65.AD}	P{R43D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_43D09_SS01684_C	JRC_SS01684_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01684|JRC_SS01684	FlyLightLarvalCNS:SS01684	P{R46E07-p65.AD}	P{R43D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_43D09_SS01684_D	JRC_SS01684_L3CNS_D	larval central nervous system	L3 CNS template - Wood2018_c	SS01684|JRC_SS01684	FlyLightLarvalCNS:SS01684	P{R46E07-p65.AD}	P{R43D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_49D04_SS02155_A	JRC_SS02155_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02155|JRC_SS02155	FlyLightLarvalCNS:SS02155	P{R46E07-p65.AD}	P{R49D04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46E07_49D04_SS02155_B	JRC_SS02155_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02155|JRC_SS02155	FlyLightLarvalCNS:SS02155	P{R46E07-p65.AD}	P{R49D04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46F09_14E06_SS01755_A	JRC_SS01755_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01755|JRC_SS01755	FlyLightLarvalCNS:SS01755	P{R46F09-p65.AD}	P{R14E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46F09_14E06_SS01755_B	JRC_SS01755_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01755|JRC_SS01755	FlyLightLarvalCNS:SS01755	P{R46F09-p65.AD}	P{R14E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46F09_14E06_SS01755_C	JRC_SS01755_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01755|JRC_SS01755	FlyLightLarvalCNS:SS01755	P{R46F09-p65.AD}	P{R14E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46F09_49A11_SS02157_A	JRC_SS02157_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS02157|JRC_SS02157	FlyLightLarvalCNS:SS02157	P{R46F09-p65.AD}	P{R49A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
46F09_49A11_SS02157_B	JRC_SS02157_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS02157|JRC_SS02157	FlyLightLarvalCNS:SS02157	P{R46F09-p65.AD}	P{R49A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
47C08_64F07_SS01756_A	JRC_SS01756_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01756|JRC_SS01756	FlyLightLarvalCNS:SS01756	P{R47C08-p65.AD}	P{R64F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
