subject_external_id	object	pub	comment	subject_external_db	relation
2055493046	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
2117895198	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
2398215718	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
5812997070	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
5812997118	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
5812997976	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
5812998051	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
5812999837	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
5812999916	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
5813000992	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
5812993568	lobula plate columnar neuron LPC2			neuprint_JRC_Hemibrain_1point2point1	is_a
770249286	adult lobula tangential neuron LT34			neuprint_JRC_Hemibrain_1point2point1	is_a
5813022959	adult lobula tangential neuron LT35			neuprint_JRC_Hemibrain_1point2point1	is_a
5813038013	adult lobula tangential neuron LT36			neuprint_JRC_Hemibrain_1point2point1	is_a
731736853	adult lobula tangential neuron LT36			neuprint_JRC_Hemibrain_1point2point1	is_a
1037328706	adult lobula tangential neuron LT37			neuprint_JRC_Hemibrain_1point2point1	is_a
5813061218	adult lobula tangential neuron LT39			neuprint_JRC_Hemibrain_1point2point1	is_a
1563099587	adult lobula tangential neuron LT40			neuprint_JRC_Hemibrain_1point2point1	is_a
1352357010	adult lobula tangential neuron LT41			neuprint_JRC_Hemibrain_1point2point1	is_a
5813068748	adult lobula tangential neuron LT42			neuprint_JRC_Hemibrain_1point2point1	is_a
1079143870	adult lobula tangential neuron LT43			neuprint_JRC_Hemibrain_1point2point1	is_a
1128572709	adult lobula tangential neuron LT43			neuprint_JRC_Hemibrain_1point2point1	is_a
789636635	adult lobula tangential neuron LT46			neuprint_JRC_Hemibrain_1point2point1	is_a
1654525956	adult lobula tangential neuron LT47			neuprint_JRC_Hemibrain_1point2point1	is_a
1284394253	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
1379907704	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
1440252127	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
1535769552	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
1783362106	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
5813048268	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
862265490	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
861242399	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
862615150	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
892600621	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
892609630	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
892259847	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
892277790	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
893628094	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
918529614	adult lobula tangential neuron LT52			neuprint_JRC_Hemibrain_1point2point1	is_a
1108463488	adult lobula tangential neuron LT54			neuprint_JRC_Hemibrain_1point2point1	is_a
5813047522	adult lobula tangential neuron LT54			neuprint_JRC_Hemibrain_1point2point1	is_a
1198132041	adult lobula tangential neuron LT55			neuprint_JRC_Hemibrain_1point2point1	is_a
676504624	adult lobula tangential neuron LT55			neuprint_JRC_Hemibrain_1point2point1	is_a
1352684733	adult lobula tangential neuron LT56			neuprint_JRC_Hemibrain_1point2point1	is_a
1874782886	adult lobula tangential neuron LT58			neuprint_JRC_Hemibrain_1point2point1	is_a
1629206279	adult lobula tangential neuron LT59			neuprint_JRC_Hemibrain_1point2point1	is_a
1252665371	adult lobula tangential neuron LT60			neuprint_JRC_Hemibrain_1point2point1	is_a
1540518369	adult lobula tangential neuron LT62			neuprint_JRC_Hemibrain_1point2point1	is_a
1597157083	adult lobula tangential neuron LT63			neuprint_JRC_Hemibrain_1point2point1	is_a
5813054443	adult lobula tangential neuron LT63			neuprint_JRC_Hemibrain_1point2point1	is_a
1503042472	adult lobula tangential neuron LT64			neuprint_JRC_Hemibrain_1point2point1	is_a
5813023434	adult lobula tangential neuron LT64			neuprint_JRC_Hemibrain_1point2point1	is_a
1377841477	adult lobula tangential neuron LT65			neuprint_JRC_Hemibrain_1point2point1	is_a
1224560577	adult lobula tangential neuron LT66			neuprint_JRC_Hemibrain_1point2point1	is_a
852724544	adult lobula tangential neuron LT67			neuprint_JRC_Hemibrain_1point2point1	is_a
1284101668	adult lobula tangential neuron LT68			neuprint_JRC_Hemibrain_1point2point1	is_a
1285750483	adult lobula tangential neuron LT69			neuprint_JRC_Hemibrain_1point2point1	is_a
1375924140	adult lobula tangential neuron LT70			neuprint_JRC_Hemibrain_1point2point1	is_a
1436961485	adult lobula tangential neuron LT70			neuprint_JRC_Hemibrain_1point2point1	is_a
1468238571	adult lobula tangential neuron LT70			neuprint_JRC_Hemibrain_1point2point1	is_a
1623464400	adult lobula tangential neuron LT70			neuprint_JRC_Hemibrain_1point2point1	is_a
1249595196	adult lobula plate tangential neuron LPT111			neuprint_JRC_Hemibrain_1point2point1	is_a
1465807509	adult lobula plate tangential neuron LPT111			neuprint_JRC_Hemibrain_1point2point1	is_a
544038294	adult lobula tangential neuron LT72			neuprint_JRC_Hemibrain_1point2point1	is_a
1322626125	adult lobula tangential neuron LT73			neuprint_JRC_Hemibrain_1point2point1	is_a
1378604678	adult lobula tangential neuron LT73			neuprint_JRC_Hemibrain_1point2point1	is_a
1013291042	adult lobula tangential neuron LT74			neuprint_JRC_Hemibrain_1point2point1	is_a
950561202	adult lobula tangential neuron LT74			neuprint_JRC_Hemibrain_1point2point1	is_a
976187276	adult lobula tangential neuron LT75			neuprint_JRC_Hemibrain_1point2point1	is_a
1159715613	adult lobula tangential neuron LT76			neuprint_JRC_Hemibrain_1point2point1	is_a
1440652320	adult lobula tangential neuron LT77			neuprint_JRC_Hemibrain_1point2point1	is_a
1445445434	adult lobula tangential neuron LT77			neuprint_JRC_Hemibrain_1point2point1	is_a
1627561374	adult lobula tangential neuron LT77			neuprint_JRC_Hemibrain_1point2point1	is_a
1406583670	adult lobula tangential neuron LT78			neuprint_JRC_Hemibrain_1point2point1	is_a
1437613381	adult lobula tangential neuron LT78			neuprint_JRC_Hemibrain_1point2point1	is_a
1437276654	adult lobula tangential neuron LT78			neuprint_JRC_Hemibrain_1point2point1	is_a
1007576087	adult lobula tangential neuron LT79			neuprint_JRC_Hemibrain_1point2point1	is_a
1342371499	adult lobula tangential neuron LT80			neuprint_JRC_Hemibrain_1point2point1	is_a
2336572685	adult lobula tangential neuron LT80			neuprint_JRC_Hemibrain_1point2point1	is_a
1099199236	adult lobula tangential neuron LT81			neuprint_JRC_Hemibrain_1point2point1	is_a
1251996302	adult lobula tangential neuron LT81			neuprint_JRC_Hemibrain_1point2point1	is_a
1654802248	adult lobula tangential neuron LT81			neuprint_JRC_Hemibrain_1point2point1	is_a
1221285128	adult lobula tangential neuron LT82a			neuprint_JRC_Hemibrain_1point2point1	is_a
1504342382	adult lobula tangential neuron LT82a			neuprint_JRC_Hemibrain_1point2point1	is_a
5813049443	adult lobula tangential neuron LT82b			neuprint_JRC_Hemibrain_1point2point1	is_a
1159555822	adult lobula tangential neuron LT83			neuprint_JRC_Hemibrain_1point2point1	is_a
1100900138	adult lobula tangential neuron LT84			neuprint_JRC_Hemibrain_1point2point1	is_a
1193448112	adult lobula tangential neuron LT85			neuprint_JRC_Hemibrain_1point2point1	is_a
1285849916	adult lobula tangential neuron LT86			neuprint_JRC_Hemibrain_1point2point1	is_a
1351623779	adult lobula tangential neuron LT87			neuprint_JRC_Hemibrain_1point2point1	is_a
232513628	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
232513671	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
233877926	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
262167456	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
262840563	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
263199096	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
263522664	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
262504004	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
262517074	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
540462600	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
5813025982	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
5813062887	ocellar ganglion interneuron type 01	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
1498120574	ocellar ganglion interneuron type 02	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
788055763	ocellar ganglion interneuron type 02	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point2point1	is_a
1607155570	adult WEDPN7C neuron			neuprint_JRC_Hemibrain_1point2point1	is_a
5812991215	adult WEDPN7C neuron			neuprint_JRC_Hemibrain_1point2point1	is_a
5812991267	adult WEDPN7C neuron			neuprint_JRC_Hemibrain_1point2point1	is_a
1067215615	adult WEDPN8B neuron			neuprint_JRC_Hemibrain_1point2point1	is_a
2061028219	adult WEDPN8B neuron			neuprint_JRC_Hemibrain_1point2point1	is_a
