subject_id	subject_name	DataSet	relation	object	Curator
VFB_001001zx	DPMm1 ppFB s 2 Right (L1EM:19375118)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001gh	CM4 s dor pos MEF 6 Left (L1EM:10017683)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001vi	BLAl s 4 Right (L1EM:17583465)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001wy	Close to BLVa s Left (L1EM:17728927)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ue	BLDd s 1 Right (L1EM:17519292)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001qx	DALcm12 v s Left (L1EM:15078624)	Andrade2019	part_of	larval nervous system	cp390
VFB_0010020f	DPMpm1 ppFB 1 - Left (L1EM:19376581)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001hl	DPMpm2 s 3 Left (L1EM:11030926)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001y9	BLVa t s 3 Left (L1EM:17729814)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ky	BAmv12 int s 3 Right (L1EM:13731104)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001g7	DPMpm1 s 3 Left (L1EM:9951753)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001gw	DALcl12 d s 2 Right (L1EM:10426321)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001f4	BLVa34 a s 4 Left (L1EM:8208038)	Andrade2019	part_of	larval nervous system	cp390
VFB_0010020w	BAmd2 v s 6 Left (L1EM:19395704)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001n9	DPMl12 ant s 1 Right (L1EM:14546609)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001yw	BAmas12 ven s 2 Left (L1EM:17732880)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001o9	CM4 s loSM 8 Right (L1EM:14547147)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ty	BLVp2 s 4 Right (L1EM:17380214)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001kp	DPMm1 desc s med 2 Right (L1EM:13410891)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ww	BLAv12 ant s 1 Left - GAP! (L1EM:17728902)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001w5	BAlc post s 1 Left (L1EM:17728627)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001mg	BAmd1 d s 4 Left (L1EM:14267175)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001jm	BLDc s 4 Right (L1EM:12880792)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ik	BLVa t s 1 Left (L1EM:12365683)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ug	BLDd s 3 Right (L1EM:17519537)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001pz	CP23 v s 3 Right (L1EM:14914087)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001pb	CPa s 3 Right (L1EM:14720288)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001zt	DPLc5 s 3 Left (L1EM:19361212)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ph	DALl1 s 2 Right (L1EM:14751048)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001es	DALd s 6 Right (L1EM:6156597)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001is	DPMpm1 ppFB 7 - Right (L1EM:12474032)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ox	CPd s 1 Right (L1EM:14547406)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001i8	DPMm1 ppFB s 7 Right (L1EM:12256567)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001vb	DPLc post med s 1 Right (L1EM:17560864)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001iu	DPMm1 ppFB s 7 Left (L1EM:12488233)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001wm	BAlp ant s 8 Left  (L1EM:17728766)	Andrade2019	part_of	larval nervous system	cp390
VFB_0010020g	DPMpm2 ppFB 1 - Right (L1EM:19376664)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001tp	BLVa12 a s 1 Right (L1EM:17377891)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001vx	DPLc post lat s 4 Right (L1EM:17679315)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001xw	BLP34 b s LEFT REVIEW (L1EM:17729249)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001pr	DALcm12 v s 5 Right (L1EM:14822335)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001tf	BLP12 a s 8 Right (L1EM:17371651)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001y8	BLVa34 b s 1 Left (L1EM:17729458)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001pe	DALv23 s 1 Right (L1EM:14724804)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001wr	BLD x 3 Left (L1EM:17728803)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ei	BAmv12 int s 4 Right (L1EM:5731448)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001om	CM13 lat s 3 Right (L1EM:14547296)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001m5	CM4 s ppFB 3 Left (L1EM:14266491)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ps	DALcm12 m s 2 Right (L1EM:14822830)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001k7	DPMl ant dor nb 1_TODO (L1EM:13220541)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001wz	Close to BLVa s Left (L1EM:17728933)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001dx	BLP34 a s 7 Right (L1EM:4126726)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001hs	BLVp2 s 1 Left (L1EM:11190781)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001pt	DALcm12 v s 2 Right (L1EM:14847176)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ec	BLAd OL s 3 Left (L1EM:4663668)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001hi	DPMm1 upp comm s 2 Left (L1EM:10994942)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001rp	BAmv12 ven s 2 Right (L1EM:15732515)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001lq	CPf s 1 Left (L1EM:14265600)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001fx	CM4 s dor pos MEF 3 Left (L1EM:9947805)	Andrade2019	part_of	larval nervous system	cp390
