subject_external_db	subject_external_id	relation	pub	object
catmaid_fafb	1853423	is_a	FlyBase:FBrf0246460	adult lateral horn AV4b2 neuron
catmaid_fafb	1415926	is_a	FlyBase:FBrf0246460	adult lateral horn AV6a1 neuron
catmaid_fafb	1299700	is_a	FlyBase:FBrf0246460	adult lateral horn PD2a1 neuron
catmaid_fafb	1415893	is_a	FlyBase:FBrf0246460	adult lateral horn PD2a1 neuron
catmaid_fafb	1454234	is_a	FlyBase:FBrf0246460	adult lateral horn PD2a1 neuron
catmaid_fafb	2205218	is_a	FlyBase:FBrf0246460	adult lateral horn PD2a1 neuron
catmaid_fafb	11547665	is_a	FlyBase:FBrf0246460	adult lateral horn PD2a1 neuron
catmaid_fafb	1606113	is_a	FlyBase:FBrf0246460	adult lateral horn PD2b1 neuron
catmaid_fafb	3345012	is_a	FlyBase:FBrf0246460	adult lateral horn PD2b1 neuron
catmaid_fafb	4182038	is_a	FlyBase:FBrf0246460	adult lateral horn PD3a2 neuron
catmaid_fafb	4044614	is_a	FlyBase:FBrf0246460	adult lateral horn PV4a2 neuron
catmaid_fafb	7483643	is_a	FlyBase:FBrf0246460	adult lateral horn PV4a2 neuron
catmaid_fafb	11524386	is_a	FlyBase:FBrf0246460	adult lateral horn PV4a3 neuron
catmaid_fafb	5918547	is_a	FlyBase:FBrf0246460	adult lateral horn PV4a4 neuron
catmaid_fafb	6825565	is_a	FlyBase:FBrf0246460	adult lateral horn PV4a4 neuron
catmaid_fafb	4100701	is_a	FlyBase:FBrf0246460	adult lateral horn PV4a5 neuron
catmaid_fafb	4215506	is_a	FlyBase:FBrf0246460	adult lateral horn PV4a5 neuron
catmaid_fafb	2096700	is_a	FlyBase:FBrf0246460	adult lateral horn PV4b3 neuron
catmaid_fafb	2204528	is_a	FlyBase:FBrf0246460	adult lateral horn PV5a1 neuron
catmaid_fafb	2831091	is_a	FlyBase:FBrf0246460	adult lateral horn PV5a1 neuron
catmaid_fafb	3788293	is_a	FlyBase:FBrf0246460	adult lateral horn PV5a1 neuron
catmaid_fafb	5807209	is_a	FlyBase:FBrf0246460	adult lateral horn PV5a1 neuron
catmaid_fafb	5807321	is_a	FlyBase:FBrf0246460	adult lateral horn PV5a1 neuron
catmaid_fafb	5937632	is_a	FlyBase:FBrf0246460	adult lateral horn PV5a1 neuron
catmaid_fafb	11522498	is_a	FlyBase:FBrf0246460	adult lateral horn PV5a1 neuron
catmaid_fafb	1299626	is_a	FlyBase:FBrf0246460	adult lateral horn PV5a2 neuron
catmaid_fafb	2425247	is_a	FlyBase:FBrf0246460	adult lateral horn PV5a2 neuron
catmaid_fafb	5676478	is_a	FlyBase:FBrf0246460	adult lateral horn PV5c2 neuron
catmaid_fafb	2042935	is_a	FlyBase:FBrf0246460	adult lateral horn PV5d1 neuron
catmaid_fafb	1101751	is_a	FlyBase:FBrf0246460	adult lateral horn PV6a3 neuron
catmaid_fafb	2051048	is_a	FlyBase:FBrf0246460	adult lateral horn PV12a1 neuron
catmaid_fafb	11545702	is_a	FlyBase:FBrf0246460	adult lateral horn PV12a1 neuron
catmaid_fafb	1313071	is_a	FlyBase:FBrf0246460	adult wedge projection neuron 3
catmaid_fafb	1313334	is_a	FlyBase:FBrf0246460	adult wedge projection neuron 3
catmaid_fafb	3933006	is_a	FlyBase:FBrf0246460	adult wedge projection neuron 3
catmaid_fafb	2153398	is_a	FlyBase:FBrf0246460	adult wedge projection neuron 4
