subject_external_id	subject_name	object	pub	comment	subject_external_db	relation
5813078550	FB2G_a	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813024799	M_lPNm12	adult multiglomerular antennal lobe projection neuron lPN	FlyBase:FBrf0246460		neuprint_JRC_Hemibrain_1point1	is_a
1856833015	M_lPNm12	adult multiglomerular antennal lobe projection neuron lPN	FlyBase:FBrf0246460		neuprint_JRC_Hemibrain_1point1	is_a
673746277	FB4N	fan-shaped neuron F4	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813058422	FB4N	fan-shaped neuron F4	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1255297788	FB2B_a	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813060787	FB2B_a	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1317712712	FB2B_a	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1286315478	FB2B_a	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813078563	FB2H_a	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813027679	FB2H_a	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
