filename	is_a	part_of	label	comment	dbxrefs
92565	adult neuron	male organism	Tm39_R (JRC_OpticLobe:92565)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:92565
113894	adult neuron	male organism	Tm39_R (JRC_OpticLobe:113894)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:113894
68251	adult neuron	male organism	Tm39_R (JRC_OpticLobe:68251)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:68251
116630	adult neuron	male organism	Tm39_R (JRC_OpticLobe:116630)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:116630
46800	adult neuron	male organism	Tm39_R (JRC_OpticLobe:46800)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:46800
84919	adult neuron	male organism	Tm39_R (JRC_OpticLobe:84919)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:84919
72564	adult neuron	male organism	Tm39_R (JRC_OpticLobe:72564)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:72564
60379	adult neuron	male organism	Tm39_R (JRC_OpticLobe:60379)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:60379
72146	adult neuron	male organism	Tm39_R (JRC_OpticLobe:72146)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:72146
56444	adult neuron	male organism	Tm39_R (JRC_OpticLobe:56444)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:56444
64565	adult neuron	male organism	Tm39_R (JRC_OpticLobe:64565)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:64565
112662	adult neuron	male organism	Tm39_R (JRC_OpticLobe:112662)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:112662
50645	adult neuron	male organism	Tm39_R (JRC_OpticLobe:50645)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:50645
47949	adult neuron	male organism	Tm39_R (JRC_OpticLobe:47949)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:47949
80810	adult neuron	male organism	Tm39_R (JRC_OpticLobe:80810)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:80810
62888	adult neuron	male organism	Tm39_R (JRC_OpticLobe:62888)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:62888
76507	adult neuron	male organism	Tm39_R (JRC_OpticLobe:76507)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:76507
70483	adult neuron	male organism	Tm39_R (JRC_OpticLobe:70483)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:70483
97165	adult neuron	male organism	Tm39_R (JRC_OpticLobe:97165)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:97165
116333	adult neuron	male organism	Tm39_R (JRC_OpticLobe:116333)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:116333
53817	adult neuron	male organism	Tm39_R (JRC_OpticLobe:53817)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:53817
128900	adult neuron	male organism	Tm39_R (JRC_OpticLobe:128900)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:128900
114695	adult neuron	male organism	Tm39_R (JRC_OpticLobe:114695)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:114695
84754	adult neuron	male organism	Tm39_R (JRC_OpticLobe:84754)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:84754
58982	adult neuron	male organism	Tm39_R (JRC_OpticLobe:58982)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:58982
146401	adult neuron	male organism	Tm39_R (JRC_OpticLobe:146401)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:146401
91426	adult neuron	male organism	Tm39_R (JRC_OpticLobe:91426)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:91426
97014	adult neuron	male organism	Tm39_R (JRC_OpticLobe:97014)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:97014
66258	adult neuron	male organism	Tm39_R (JRC_OpticLobe:66258)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:66258
69530	adult neuron	male organism	Tm39_R (JRC_OpticLobe:69530)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:69530
62063	adult neuron	male organism	Tm39_R (JRC_OpticLobe:62063)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:62063
77446	adult neuron	male organism	Tm39_R (JRC_OpticLobe:77446)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:77446
73002	adult neuron	male organism	Tm39_R (JRC_OpticLobe:73002)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:73002
72203	adult neuron	male organism	Tm39_R (JRC_OpticLobe:72203)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:72203
125308	adult neuron	male organism	Tm39_R (JRC_OpticLobe:125308)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:125308
79713	adult neuron	male organism	Tm39_R (JRC_OpticLobe:79713)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:79713
88751	adult neuron	male organism	Tm39_R (JRC_OpticLobe:88751)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:88751
64063	adult neuron	male organism	Tm39_R (JRC_OpticLobe:64063)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:64063
67829	adult neuron	male organism	Tm39_R (JRC_OpticLobe:67829)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:67829
117089	adult neuron	male organism	Tm39_R (JRC_OpticLobe:117089)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:117089
63159	adult neuron	male organism	Tm39_R (JRC_OpticLobe:63159)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:63159
113607	adult neuron	male organism	Tm39_R (JRC_OpticLobe:113607)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:113607
97796	adult neuron	male organism	Tm39_R (JRC_OpticLobe:97796)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:97796
53893	adult neuron	male organism	Tm39_R (JRC_OpticLobe:53893)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:53893
95770	adult neuron	male organism	Tm39_R (JRC_OpticLobe:95770)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:95770
137412	adult neuron	male organism	Tm39_R (JRC_OpticLobe:137412)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:137412
80928	adult neuron	male organism	Tm39_R (JRC_OpticLobe:80928)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:80928
74873	adult neuron	male organism	Tm39_R (JRC_OpticLobe:74873)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:74873
104826	adult neuron	male organism	Tm39_R (JRC_OpticLobe:104826)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:104826
87588	adult neuron	male organism	Tm39_R (JRC_OpticLobe:87588)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:87588
66527	adult neuron	male organism	Tm39_R (JRC_OpticLobe:66527)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:66527
72567	adult neuron	male organism	Tm39_R (JRC_OpticLobe:72567)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:72567
90788	adult neuron	male organism	Tm39_R (JRC_OpticLobe:90788)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:90788
86104	adult neuron	male organism	Tm39_R (JRC_OpticLobe:86104)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:86104
116792	adult neuron	male organism	Tm39_R (JRC_OpticLobe:116792)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:116792
105842	adult neuron	male organism	Tm39_R (JRC_OpticLobe:105842)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:105842
60301	adult neuron	male organism	Tm39_R (JRC_OpticLobe:60301)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:60301
56540	adult neuron	male organism	Tm39_R (JRC_OpticLobe:56540)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:56540
108474	adult neuron	male organism	Tm39_R (JRC_OpticLobe:108474)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:108474
84590	adult neuron	male organism	Tm39_R (JRC_OpticLobe:84590)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:84590
101462	adult neuron	male organism	Tm39_R (JRC_OpticLobe:101462)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:101462
62746	adult neuron	male organism	Tm39_R (JRC_OpticLobe:62746)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:62746
64642	adult neuron	male organism	Tm39_R (JRC_OpticLobe:64642)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:64642
128635	adult neuron	male organism	Tm39_R (JRC_OpticLobe:128635)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:128635
75879	adult neuron	male organism	Tm39_R (JRC_OpticLobe:75879)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:75879
83977	adult neuron	male organism	Tm39_R (JRC_OpticLobe:83977)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:83977
99427	adult neuron	male organism	Tm39_R (JRC_OpticLobe:99427)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:99427
62183	adult neuron	male organism	Tm39_R (JRC_OpticLobe:62183)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:62183
67014	adult neuron	male organism	Tm39_R (JRC_OpticLobe:67014)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:67014
62632	adult neuron	male organism	Tm39_R (JRC_OpticLobe:62632)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:62632
92511	adult neuron	male organism	Tm39_R (JRC_OpticLobe:92511)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:92511
70407	adult neuron	male organism	Tm39_R (JRC_OpticLobe:70407)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:70407
51313	adult neuron	male organism	Tm39_R (JRC_OpticLobe:51313)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:51313
100940	adult neuron	male organism	Tm39_R (JRC_OpticLobe:100940)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:100940
122288	adult neuron	male organism	Tm39_R (JRC_OpticLobe:122288)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:122288
77167	adult neuron	male organism	Tm39_R (JRC_OpticLobe:77167)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:77167
68423	adult neuron	male organism	Tm39_R (JRC_OpticLobe:68423)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:68423
79045	adult neuron	male organism	Tm39_R (JRC_OpticLobe:79045)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:79045
62706	adult neuron	male organism	Tm39_R (JRC_OpticLobe:62706)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:62706
84462	adult neuron	male organism	Tm39_R (JRC_OpticLobe:84462)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:84462
65145	adult neuron	male organism	Tm39_R (JRC_OpticLobe:65145)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:65145
58818	adult neuron	male organism	Tm39_R (JRC_OpticLobe:58818)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:58818
83883	adult neuron	male organism	Tm39_R (JRC_OpticLobe:83883)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:83883
67056	adult neuron	male organism	Tm39_R (JRC_OpticLobe:67056)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:67056
77743	adult neuron	male organism	Tm39_R (JRC_OpticLobe:77743)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:77743
78765	adult neuron	male organism	Tm39_R (JRC_OpticLobe:78765)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:78765
84054	adult neuron	male organism	Tm39_R (JRC_OpticLobe:84054)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:84054
103092	adult neuron	male organism	Tm39_R (JRC_OpticLobe:103092)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:103092
80594	adult neuron	male organism	Tm39_R (JRC_OpticLobe:80594)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:80594
96445	adult neuron	male organism	Tm39_R (JRC_OpticLobe:96445)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:96445
96341	adult neuron	male organism	Tm39_R (JRC_OpticLobe:96341)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:96341
60966	adult neuron	male organism	Tm39_R (JRC_OpticLobe:60966)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:60966
65918	adult neuron	male organism	Tm39_R (JRC_OpticLobe:65918)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:65918
554407	adult neuron	male organism	Tm39_R (JRC_OpticLobe:554407)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:554407
94918	adult neuron	male organism	Tm39_R (JRC_OpticLobe:94918)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:94918
66170	adult neuron	male organism	Tm39_R (JRC_OpticLobe:66170)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:66170
159200	adult neuron	male organism	Tm39_R (JRC_OpticLobe:159200)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:159200
89508	adult neuron	male organism	Tm39_R (JRC_OpticLobe:89508)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:89508
93082	adult neuron	male organism	Tm39_R (JRC_OpticLobe:93082)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:93082
100325	adult neuron	male organism	Tm39_R (JRC_OpticLobe:100325)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:100325
128112	adult neuron	male organism	Tm39_R (JRC_OpticLobe:128112)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:128112
78120	adult neuron	male organism	Tm39_R (JRC_OpticLobe:78120)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:78120
82139	adult neuron	male organism	Tm39_R (JRC_OpticLobe:82139)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:82139
62845	adult neuron	male organism	Tm39_R (JRC_OpticLobe:62845)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:62845
70147	adult neuron	male organism	Tm39_R (JRC_OpticLobe:70147)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:70147
71725	adult neuron	male organism	Tm39_R (JRC_OpticLobe:71725)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:71725
82879	adult neuron	male organism	Tm39_R (JRC_OpticLobe:82879)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:82879
553371	adult neuron	male organism	Tm39_R (JRC_OpticLobe:553371)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:553371
49245	adult neuron	male organism	Tm39_R (JRC_OpticLobe:49245)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:49245
93289	adult neuron	male organism	Tm39_R (JRC_OpticLobe:93289)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:93289
98891	adult neuron	male organism	Tm39_R (JRC_OpticLobe:98891)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:98891
69767	adult neuron	male organism	Tm39_R (JRC_OpticLobe:69767)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:69767
70358	adult neuron	male organism	Tm39_R (JRC_OpticLobe:70358)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:70358
104810	adult neuron	male organism	Tm39_R (JRC_OpticLobe:104810)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:104810
62128	adult neuron	male organism	Tm39_R (JRC_OpticLobe:62128)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:62128
78624	adult neuron	male organism	Tm39_R (JRC_OpticLobe:78624)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:78624
94903	adult neuron	male organism	Tm39_R (JRC_OpticLobe:94903)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:94903
76190	adult neuron	male organism	Tm39_R (JRC_OpticLobe:76190)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:76190
108635	adult neuron	male organism	Tm39_R (JRC_OpticLobe:108635)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:108635
72748	adult neuron	male organism	Tm39_R (JRC_OpticLobe:72748)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:72748
91657	adult neuron	male organism	Tm39_R (JRC_OpticLobe:91657)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:91657
82458	adult neuron	male organism	Tm39_R (JRC_OpticLobe:82458)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:82458
95846	adult neuron	male organism	Tm39_R (JRC_OpticLobe:95846)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:95846
72321	adult neuron	male organism	Tm39_R (JRC_OpticLobe:72321)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:72321
75253	adult neuron	male organism	Tm39_R (JRC_OpticLobe:75253)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:75253
101598	adult neuron	male organism	Tm39_R (JRC_OpticLobe:101598)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:101598
89688	adult neuron	male organism	Tm39_R (JRC_OpticLobe:89688)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:89688
39063	adult neuron	male organism	Tm39_R (JRC_OpticLobe:39063)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:39063
84222	adult neuron	male organism	Tm39_R (JRC_OpticLobe:84222)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:84222
65408	adult neuron	male organism	Tm39_R (JRC_OpticLobe:65408)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:65408
44161	adult neuron	male organism	Tm39_R (JRC_OpticLobe:44161)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:44161
96117	adult neuron	male organism	Tm39_R (JRC_OpticLobe:96117)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:96117
108192	adult neuron	male organism	Tm39_R (JRC_OpticLobe:108192)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:108192
72168	adult neuron	male organism	Tm39_R (JRC_OpticLobe:72168)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:72168
103191	adult neuron	male organism	Tm39_R (JRC_OpticLobe:103191)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:103191
75500	adult neuron	male organism	Tm39_R (JRC_OpticLobe:75500)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:75500
105032	adult neuron	male organism	Tm39_R (JRC_OpticLobe:105032)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:105032
61395	adult neuron	male organism	Tm39_R (JRC_OpticLobe:61395)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:61395
81947	adult neuron	male organism	Tm39_R (JRC_OpticLobe:81947)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:81947
105312	adult neuron	male organism	Tm39_R (JRC_OpticLobe:105312)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:105312
66481	adult neuron	male organism	Tm39_R (JRC_OpticLobe:66481)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:66481
56115	adult neuron	male organism	Tm39_R (JRC_OpticLobe:56115)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:56115
99457	adult neuron	male organism	Tm39_R (JRC_OpticLobe:99457)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:99457
67090	adult neuron	male organism	Tm39_R (JRC_OpticLobe:67090)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:67090
103040	adult neuron	male organism	Tm39_R (JRC_OpticLobe:103040)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:103040
83309	adult neuron	male organism	Tm39_R (JRC_OpticLobe:83309)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:83309
66491	adult neuron	male organism	Tm39_R (JRC_OpticLobe:66491)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:66491
90506	adult neuron	male organism	Tm39_R (JRC_OpticLobe:90506)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:90506
57236	adult neuron	male organism	Tm39_R (JRC_OpticLobe:57236)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:57236
81823	adult neuron	male organism	Tm39_R (JRC_OpticLobe:81823)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:81823
61777	adult neuron	male organism	Tm39_R (JRC_OpticLobe:61777)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm39	neuprint_JRC_OpticLobe_v1_0:61777
