subject_id	subject_name	DataSet	relation	object	Curator
VFB_00100729	AN-L-Sens-B2-ACp-19 (L1EM:1706716)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101835	AN-R-Sens-B2-ACp-13 (L1EM:15573283)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101667	AN-R-Sens-B1-ACa-03 (L1EM:3556191)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102028	MN-L-Sens-B3-ACp-02 (L1EM:16288872)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100727	AN-L-Sens-B1-AVa-20 (L1EM:1429969)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100871	DH44 3 right (L1EM:13535387)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102079	Neuron 18239022 (L1EM:18239021)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102034	gate1_left (L1EM:16468935)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100176	85c PN (L1EM:14604028)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100798	MB2ON-214 (L1EM:5404887)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100896	AN-L-Sens-B1-AVa-19 (L1EM:15769680)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101717	MxN-L-motor-05 - MHE-B (L1EM:5450669)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101958	MN-L-Sens-B3-ACp-06 (J Neuron) (L1EM:15718275)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101931	MN-L-Sens-B2-VM-11 (L1EM:15690392)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100204	Gustatory PN 2 (L1EM:3709977)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101870	MN-R-Sens-B2-ACp-16 (L1EM:15615081)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101859	BAmas12 contra right (L1EM:15599768)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101804	AN-R-Sens-B2-ACp-10 (L1EM:15458316)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101777	Inter2 right (L1EM:11941255)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101595	SE0 R1 (L1EM:896562)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100033	Multiglomerular PN 3 (L1EM:2612527)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101748	FAN-1 (L1EM:8752697)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101675	MB2IN-205 (L1EM:3728746)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100850	_IPC 2 (L1EM:10459723)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101755	SEZ-IN-13-right (L1EM:9730269)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100766	hugin-PC right 2 (L1EM:3299767)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102032	AN-R-Sens-B2-ACp-07 (L1EM:16341966)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100846	T1r asc contra 01 (L1EM:9935752)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100229	Gustatory PN 4 (L1EM:4393049)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101817	AN-R-Sens-B1-AVa-42 (L1EM:15542354)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100502	CN-60 (L1EM:16868923)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100112	59a PN (L1EM:7864823)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102006	AN-L-Sens-B2-ACp-14 (L1EM:15997645)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101928	MN-L-Sens-B2-ACp-20 (L1EM:15688358)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101722	t2r medial soma 1 (L1EM:6369544)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101642	AN-L-Sens-B3-ACal-05 (Non-ORN 1) (L1EM:2610744)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101833	AN-R-Sens-B1-AVa-41 (L1EM:15567466)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102046	Pre-PMN-L-08 (L1EM:17254278)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100138	42b PN (L1EM:8245692)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102012	AN-L-Sens-B2-ACp-08 (L1EM:15998218)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101703	AN-L-Sens-B3-ACpl-10 (L1EM:5088293)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102100	Neuron 19731865 (L1EM:19731864)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100247	MBON-e2 (L1EM:8297018)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101607	AN-L-Sens-B1-ACa-15 (L1EM:1391179)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101830	AN-R-Sens-B1-AVa-37 (L1EM:15564882)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101968	MN-L-Sens-B3-VM-04 (L1EM:15727304)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101991	AN-L-Sens-B1-AVa-35 (L1EM:15984231)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101876	MN-R-Sens-B2-VM-06 (L1EM:15617459)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101782	MN-L-Sens-B2-ACp-06 (L1EM:12260696)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101908	MN-R-Sens-B3-VM-04 (L1EM:15672153)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101674	AN-L-Sens-B3-ACp-08 (L1EM:3652587)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102052	neuron 17267349 (L1EM:17267348)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100908	T1r asc contra 02 (L1EM:19912140)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102068	SEZ-IN-01-right (L1EM:17651480)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101678	AN-R-Sens-B2-ACp-12 (L1EM:3795498)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101866	MN-R-Sens-B2-VM-09 (L1EM:15611642)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101692	AN-R-Sens-B3-VM-13 (L1EM:4044654)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101696	SEZ-IN-04-left (L1EM:4120910)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100520	Gustatory PN 1 (L1EM:17884299)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100726	AN-L-Sens-B1-AVa-22 (L1EM:1428271)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100238	Unknown PN 1 (L1EM:4876704)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100884	AN-R-Sens-B1-AVa-21 (L1EM:15543068)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101938	MN-L-Sens-B2-VM-16 (L1EM:15711289)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101700	neuron 4992274 (L1EM:4992273)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100419	MBON-f1 (L1EM:15253921)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100889	AN-R-Sens-B1-AVa-25 (L1EM:15572414)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101590	AN-R-motor-13 (L1EM:873148)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101727	Interneuron--35 in total (L1EM:7439388)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101954	MN-L-Sens-B2-VM-15 (L1EM:15717229)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101794	MB2ON-145 (L1EM:14812545)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101744	LHN-2 (L1EM:8238322)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101592	AN-R-motor-09 (L1EM:875613)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100722	AN-L-Sens-B1-ACa-05 (L1EM:1398253)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102063	neuron 17421903 (L1EM:17421902)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101945	MN-L-Sens-B2-VM-10 (L1EM:15714845)	Miroschnikow2018	part_of	larval nervous system	cp390
