filename	is_a	part_of	label	comment	dbxrefs
128626	adult neuron	male organism	L3_R (JRC_OpticLobe:128626)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:128626
96209	adult neuron	male organism	L3_R (JRC_OpticLobe:96209)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:96209
134307	adult neuron	male organism	L3_R (JRC_OpticLobe:134307)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:134307
399617	adult neuron	male organism	L3_R (JRC_OpticLobe:399617)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:399617
137862	adult neuron	male organism	L3_R (JRC_OpticLobe:137862)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:137862
64327	adult neuron	male organism	L3_R (JRC_OpticLobe:64327)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:64327
73577	adult neuron	male organism	L3_R (JRC_OpticLobe:73577)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:73577
70809	adult neuron	male organism	L3_R (JRC_OpticLobe:70809)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:70809
120612	adult neuron	male organism	L3_R (JRC_OpticLobe:120612)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:120612
65461	adult neuron	male organism	L3_R (JRC_OpticLobe:65461)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:65461
138371	adult neuron	male organism	L3_R (JRC_OpticLobe:138371)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:138371
110589	adult neuron	male organism	L3_R (JRC_OpticLobe:110589)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:110589
74983	adult neuron	male organism	L3_R (JRC_OpticLobe:74983)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:74983
80818	adult neuron	male organism	L3_R (JRC_OpticLobe:80818)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:80818
119068	adult neuron	male organism	L3_R (JRC_OpticLobe:119068)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:119068
69707	adult neuron	male organism	L3_R (JRC_OpticLobe:69707)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:69707
90302	adult neuron	male organism	L3_R (JRC_OpticLobe:90302)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:90302
88620	adult neuron	male organism	L3_R (JRC_OpticLobe:88620)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:88620
557526	adult neuron	male organism	L3_R (JRC_OpticLobe:557526)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:557526
121423	adult neuron	male organism	L3_R (JRC_OpticLobe:121423)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:121423
94233	adult neuron	male organism	L3_R (JRC_OpticLobe:94233)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:94233
83154	adult neuron	male organism	L3_R (JRC_OpticLobe:83154)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:83154
95764	adult neuron	male organism	L3_R (JRC_OpticLobe:95764)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:95764
74268	adult neuron	male organism	L3_R (JRC_OpticLobe:74268)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:74268
87227	adult neuron	male organism	L3_R (JRC_OpticLobe:87227)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:87227
55068	adult neuron	male organism	L3_R (JRC_OpticLobe:55068)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:55068
66229	adult neuron	male organism	L3_R (JRC_OpticLobe:66229)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:66229
68867	adult neuron	male organism	L3_R (JRC_OpticLobe:68867)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:68867
114687	adult neuron	male organism	L3_R (JRC_OpticLobe:114687)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:114687
65692	adult neuron	male organism	L3_R (JRC_OpticLobe:65692)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:65692
91472	adult neuron	male organism	L3_R (JRC_OpticLobe:91472)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:91472
81046	adult neuron	male organism	L3_R (JRC_OpticLobe:81046)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:81046
112483	adult neuron	male organism	L3_R (JRC_OpticLobe:112483)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:112483
53656	adult neuron	male organism	L3_R (JRC_OpticLobe:53656)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:53656
59415	adult neuron	male organism	L3_R (JRC_OpticLobe:59415)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:59415
69645	adult neuron	male organism	L3_R (JRC_OpticLobe:69645)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:69645
205251	adult neuron	male organism	L3_R (JRC_OpticLobe:205251)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:205251
132118	adult neuron	male organism	L3_R (JRC_OpticLobe:132118)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:132118
71624	adult neuron	male organism	L3_R (JRC_OpticLobe:71624)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:71624
106970	adult neuron	male organism	L3_R (JRC_OpticLobe:106970)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:106970
154255	adult neuron	male organism	L3_R (JRC_OpticLobe:154255)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:154255
107237	adult neuron	male organism	L3_R (JRC_OpticLobe:107237)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:107237
54680	adult neuron	male organism	L3_R (JRC_OpticLobe:54680)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:54680
78801	adult neuron	male organism	L3_R (JRC_OpticLobe:78801)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:78801
70221	adult neuron	male organism	L3_R (JRC_OpticLobe:70221)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:70221
134347	adult neuron	male organism	L3_R (JRC_OpticLobe:134347)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:134347
98510	adult neuron	male organism	L3_R (JRC_OpticLobe:98510)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:98510
95112	adult neuron	male organism	L3_R (JRC_OpticLobe:95112)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:95112
95955	adult neuron	male organism	L3_R (JRC_OpticLobe:95955)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:95955
74744	adult neuron	male organism	L3_R (JRC_OpticLobe:74744)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:74744
65585	adult neuron	male organism	L3_R (JRC_OpticLobe:65585)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:65585
66280	adult neuron	male organism	L3_R (JRC_OpticLobe:66280)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:66280
58269	adult neuron	male organism	L3_R (JRC_OpticLobe:58269)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:58269
91178	adult neuron	male organism	L3_R (JRC_OpticLobe:91178)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:91178
120316	adult neuron	male organism	L3_R (JRC_OpticLobe:120316)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:120316
78126	adult neuron	male organism	L3_R (JRC_OpticLobe:78126)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:78126
98421	adult neuron	male organism	L3_R (JRC_OpticLobe:98421)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:98421
78627	adult neuron	male organism	L3_R (JRC_OpticLobe:78627)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:78627
91821	adult neuron	male organism	L3_R (JRC_OpticLobe:91821)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:91821
126157	adult neuron	male organism	L3_R (JRC_OpticLobe:126157)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:126157
123306	adult neuron	male organism	L3_R (JRC_OpticLobe:123306)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:123306
115800	adult neuron	male organism	L3_R (JRC_OpticLobe:115800)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:115800
79334	adult neuron	male organism	L3_R (JRC_OpticLobe:79334)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:79334
130746	adult neuron	male organism	L3_R (JRC_OpticLobe:130746)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:130746
64990	adult neuron	male organism	L3_R (JRC_OpticLobe:64990)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:64990
145210	adult neuron	male organism	L3_R (JRC_OpticLobe:145210)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:145210
41352	adult neuron	male organism	L3_R (JRC_OpticLobe:41352)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:41352
120331	adult neuron	male organism	L3_R (JRC_OpticLobe:120331)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:120331
120734	adult neuron	male organism	L3_R (JRC_OpticLobe:120734)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:120734
119391	adult neuron	male organism	L3_R (JRC_OpticLobe:119391)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:119391
64148	adult neuron	male organism	L3_R (JRC_OpticLobe:64148)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:64148
66143	adult neuron	male organism	L3_R (JRC_OpticLobe:66143)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:66143
173989	adult neuron	male organism	L3_R (JRC_OpticLobe:173989)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:173989
62066	adult neuron	male organism	L3_R (JRC_OpticLobe:62066)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:62066
77998	adult neuron	male organism	L3_R (JRC_OpticLobe:77998)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:77998
64379	adult neuron	male organism	L3_R (JRC_OpticLobe:64379)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:64379
101913	adult neuron	male organism	L3_R (JRC_OpticLobe:101913)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:101913
92503	adult neuron	male organism	L3_R (JRC_OpticLobe:92503)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:92503
84078	adult neuron	male organism	L3_R (JRC_OpticLobe:84078)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:84078
100434	adult neuron	male organism	L3_R (JRC_OpticLobe:100434)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:100434
51148	adult neuron	male organism	L3_R (JRC_OpticLobe:51148)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:51148
141326	adult neuron	male organism	L3_R (JRC_OpticLobe:141326)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:141326
92589	adult neuron	male organism	L3_R (JRC_OpticLobe:92589)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:92589
83453	adult neuron	male organism	L3_R (JRC_OpticLobe:83453)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:83453
104975	adult neuron	male organism	L3_R (JRC_OpticLobe:104975)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:104975
144484	adult neuron	male organism	L3_R (JRC_OpticLobe:144484)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:144484
113936	adult neuron	male organism	L3_R (JRC_OpticLobe:113936)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:113936
150357	adult neuron	male organism	L3_R (JRC_OpticLobe:150357)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:150357
137157	adult neuron	male organism	L3_R (JRC_OpticLobe:137157)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:137157
60556	adult neuron	male organism	L3_R (JRC_OpticLobe:60556)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:60556
114322	adult neuron	male organism	L3_R (JRC_OpticLobe:114322)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:114322
67531	adult neuron	male organism	L3_R (JRC_OpticLobe:67531)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:67531
72737	adult neuron	male organism	L3_R (JRC_OpticLobe:72737)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:72737
70763	adult neuron	male organism	L3_R (JRC_OpticLobe:70763)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:70763
45131	adult neuron	male organism	L3_R (JRC_OpticLobe:45131)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:45131
92666	adult neuron	male organism	L3_R (JRC_OpticLobe:92666)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:92666
79961	adult neuron	male organism	L3_R (JRC_OpticLobe:79961)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:79961
129403	adult neuron	male organism	L3_R (JRC_OpticLobe:129403)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:129403
317930	adult neuron	male organism	L3_R (JRC_OpticLobe:317930)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:317930
52247	adult neuron	male organism	L3_R (JRC_OpticLobe:52247)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:52247
63849	adult neuron	male organism	L3_R (JRC_OpticLobe:63849)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:63849
108105	adult neuron	male organism	L3_R (JRC_OpticLobe:108105)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:108105
71449	adult neuron	male organism	L3_R (JRC_OpticLobe:71449)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:71449
79421	adult neuron	male organism	L3_R (JRC_OpticLobe:79421)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:79421
65385	adult neuron	male organism	L3_R (JRC_OpticLobe:65385)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:65385
82548	adult neuron	male organism	L3_R (JRC_OpticLobe:82548)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:82548
349812	adult neuron	male organism	L3_R (JRC_OpticLobe:349812)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:349812
128009	adult neuron	male organism	L3_R (JRC_OpticLobe:128009)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:128009
128475	adult neuron	male organism	L3_R (JRC_OpticLobe:128475)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:128475
82753	adult neuron	male organism	L3_R (JRC_OpticLobe:82753)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:82753
123203	adult neuron	male organism	L3_R (JRC_OpticLobe:123203)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:123203
94122	adult neuron	male organism	L3_R (JRC_OpticLobe:94122)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:94122
554639	adult neuron	male organism	L3_R (JRC_OpticLobe:554639)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:554639
56066	adult neuron	male organism	L3_R (JRC_OpticLobe:56066)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:56066
103054	adult neuron	male organism	L3_R (JRC_OpticLobe:103054)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:103054
78132	adult neuron	male organism	L3_R (JRC_OpticLobe:78132)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:78132
154953	adult neuron	male organism	L3_R (JRC_OpticLobe:154953)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:154953
74443	adult neuron	male organism	L3_R (JRC_OpticLobe:74443)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:74443
55512	adult neuron	male organism	L3_R (JRC_OpticLobe:55512)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:55512
137832	adult neuron	male organism	L3_R (JRC_OpticLobe:137832)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:137832
101218	adult neuron	male organism	L3_R (JRC_OpticLobe:101218)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:101218
137892	adult neuron	male organism	L3_R (JRC_OpticLobe:137892)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:137892
110219	adult neuron	male organism	L3_R (JRC_OpticLobe:110219)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:110219
98914	adult neuron	male organism	L3_R (JRC_OpticLobe:98914)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:98914
59413	adult neuron	male organism	L3_R (JRC_OpticLobe:59413)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:59413
82430	adult neuron	male organism	L3_R (JRC_OpticLobe:82430)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:82430
43309	adult neuron	male organism	L3_R (JRC_OpticLobe:43309)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:43309
547674	adult neuron	male organism	L3_R (JRC_OpticLobe:547674)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:547674
119794	adult neuron	male organism	L3_R (JRC_OpticLobe:119794)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:119794
94204	adult neuron	male organism	L3_R (JRC_OpticLobe:94204)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:94204
123999	adult neuron	male organism	L3_R (JRC_OpticLobe:123999)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:123999
119142	adult neuron	male organism	L3_R (JRC_OpticLobe:119142)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:119142
104532	adult neuron	male organism	L3_R (JRC_OpticLobe:104532)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:104532
157650	adult neuron	male organism	L3_R (JRC_OpticLobe:157650)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:157650
151185	adult neuron	male organism	L3_R (JRC_OpticLobe:151185)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:151185
33328	adult neuron	male organism	L3_R (JRC_OpticLobe:33328)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:33328
146392	adult neuron	male organism	L3_R (JRC_OpticLobe:146392)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:146392
94794	adult neuron	male organism	L3_R (JRC_OpticLobe:94794)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:94794
77431	adult neuron	male organism	L3_R (JRC_OpticLobe:77431)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:77431
97785	adult neuron	male organism	L3_R (JRC_OpticLobe:97785)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:97785
64609	adult neuron	male organism	L3_R (JRC_OpticLobe:64609)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:64609
129101	adult neuron	male organism	L3_R (JRC_OpticLobe:129101)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:129101
75772	adult neuron	male organism	L3_R (JRC_OpticLobe:75772)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:75772
67075	adult neuron	male organism	L3_R (JRC_OpticLobe:67075)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:67075
111132	adult neuron	male organism	L3_R (JRC_OpticLobe:111132)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:111132
119607	adult neuron	male organism	L3_R (JRC_OpticLobe:119607)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:119607
89449	adult neuron	male organism	L3_R (JRC_OpticLobe:89449)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:89449
79962	adult neuron	male organism	L3_R (JRC_OpticLobe:79962)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:79962
115801	adult neuron	male organism	L3_R (JRC_OpticLobe:115801)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:115801
35573	adult neuron	male organism	L3_R (JRC_OpticLobe:35573)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:35573
107246	adult neuron	male organism	L3_R (JRC_OpticLobe:107246)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:107246
73809	adult neuron	male organism	L3_R (JRC_OpticLobe:73809)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:73809
78158	adult neuron	male organism	L3_R (JRC_OpticLobe:78158)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:78158
132465	adult neuron	male organism	L3_R (JRC_OpticLobe:132465)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:132465
81570	adult neuron	male organism	L3_R (JRC_OpticLobe:81570)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:81570
93114	adult neuron	male organism	L3_R (JRC_OpticLobe:93114)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:93114
94403	adult neuron	male organism	L3_R (JRC_OpticLobe:94403)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:94403
60412	adult neuron	male organism	L3_R (JRC_OpticLobe:60412)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-L3	neuprint_JRC_OpticLobe_v1_0:60412
