filename	label	part_of	Template	synonyms	dbxrefs	AD	DBD	comment
MB548B_70G05_32D11_A	JRC_MB548B_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	MB548B|JRC_MB548B	FlyLightLarvalCNS:MB548B	P{R70G05-p65.AD}	P{R32D11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
MB548B_70G05_32D11_B	JRC_MB548B_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	MB548B|JRC_MB548B	FlyLightLarvalCNS:MB548B	P{R70G05-p65.AD}	P{R32D11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS00854_120713A	JRC_SS00854_L3CNS_120713A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS00854|JRC_SS00854	FlyLightLarvalCNS:SS00854	P{R34C04-p65.AD}	P{R20F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS00854_120713B	JRC_SS00854_L3CNS_120713B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS00854|JRC_SS00854	FlyLightLarvalCNS:SS00854	P{R34C04-p65.AD}	P{R20F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS00855_120713A	JRC_SS00855_L3CNS_120713A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS00855|JRC_SS00855	FlyLightLarvalCNS:SS00855	P{R20F01-p65.AD}	P{R34C04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS00855_120713B	JRC_SS00855_L3CNS_120713B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS00855|JRC_SS00855	FlyLightLarvalCNS:SS00855	P{R20F01-p65.AD}	P{R34C04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS00855_120713C	JRC_SS00855_L3CNS_120713C	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS00855|JRC_SS00855	FlyLightLarvalCNS:SS00855	P{R20F01-p65.AD}	P{R34C04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS01584_123F06_32B03_A	JRC_SS01584_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS01584|JRC_SS01584	FlyLightLarvalCNS:SS01584	P{VT034258-p65.AD}	P{R32B03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS01584_123F06_32B03_B	JRC_SS01584_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS01584|JRC_SS01584	FlyLightLarvalCNS:SS01584	P{VT034258-p65.AD}	P{R32B03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS18846_43D09_65E06_A	JRC_SS18846_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS18846|JRC_SS18846	FlyLightLarvalCNS:SS18846	P{R43D09-p65.AD}	P{R65E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS18846_43D09_65E06_B	JRC_SS18846_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS18846|JRC_SS18846	FlyLightLarvalCNS:SS18846	P{R43D09-p65.AD}	P{R65E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19051_119H03_22A12_A	JRC_SS19051_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19051|JRC_SS19051	FlyLightLarvalCNS:SS19051	P{VT008485-p65.AD}	P{R22A12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19051_119H03_22A12_B	JRC_SS19051_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19051|JRC_SS19051	FlyLightLarvalCNS:SS19051	P{VT008485-p65.AD}	P{R22A12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19226_101E12_39E01_A	JRC_SS19226_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19226|JRC_SS19226	FlyLightLarvalCNS:SS19226	P{VT034262-p65.AD}	P{R39E01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19226_101E12_39E01_B	JRC_SS19226_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19226|JRC_SS19226	FlyLightLarvalCNS:SS19226	P{VT034262-p65.AD}	P{R39E01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19303_10A11_100G12_A	JRC_SS19303_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19303|JRC_SS19303	FlyLightLarvalCNS:SS19303	P{R10A11-p65.AD}	P{VT016116-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19303_10A11_100G12_B	JRC_SS19303_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19303|JRC_SS19303	FlyLightLarvalCNS:SS19303	P{R10A11-p65.AD}	P{VT016116-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19361_10E05_120E12_A	JRC_SS19361_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19361|JRC_SS19361	FlyLightLarvalCNS:SS19361	P{R10E05-p65.AD}	P{VT026017-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19361_10E05_120E12_B	JRC_SS19361_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19361|JRC_SS19361	FlyLightLarvalCNS:SS19361	P{R10E05-p65.AD}	P{VT026017-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19409_102E05_115E03_A	JRC_SS19409_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19409|JRC_SS19409	FlyLightLarvalCNS:SS19409	P{VT048569-p65.AD}	P{VT026342-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19409_102E05_115E03_B	JRC_SS19409_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19409|JRC_SS19409	FlyLightLarvalCNS:SS19409	P{VT048569-p65.AD}	P{VT026342-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19414_111D06_106H09_A	JRC_SS19414_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19414|JRC_SS19414	FlyLightLarvalCNS:SS19414	P{VT043672-p65.AD}	P{VT016127-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19414_111D06_106H09_B	JRC_SS19414_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19414|JRC_SS19414	FlyLightLarvalCNS:SS19414	P{VT043672-p65.AD}	P{VT016127-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19685_42H01_109A07_A	JRC_SS19685_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19685|JRC_SS19685	FlyLightLarvalCNS:SS19685	P{R42H01-p65.AD}	P{VT057232-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19685_42H01_109A07_B	JRC_SS19685_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19685|JRC_SS19685	FlyLightLarvalCNS:SS19685	P{R42H01-p65.AD}	P{VT057232-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19734_91E03_71F06_A	JRC_SS19734_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19734|JRC_SS19734	FlyLightLarvalCNS:SS19734	P{R91E03-p65.AD}	P{R71F06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS19734_91E03_71F06_B	JRC_SS19734_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS19734|JRC_SS19734	FlyLightLarvalCNS:SS19734	P{R91E03-p65.AD}	P{R71F06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS20492_34C04_94G06_A	JRC_SS20492_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS20492|JRC_SS20492	FlyLightLarvalCNS:SS20492	P{R34C04-p65.AD}	P{R94G06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS20608_108F02_72G06_A	JRC_SS20608_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS20608|JRC_SS20608	FlyLightLarvalCNS:SS20608	P{VT045148-p65.AD}	P{R72G06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS20608_108F02_72G06_B	JRC_SS20608_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS20608|JRC_SS20608	FlyLightLarvalCNS:SS20608	P{VT045148-p65.AD}	P{R72G06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS24018_111C03_25A06_A	JRC_SS24018_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS24018|JRC_SS24018	FlyLightLarvalCNS:SS24018	P{VT040575-p65.AD}	P{R25A06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS24018_111C03_25A06_B	JRC_SS24018_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS24018|JRC_SS24018	FlyLightLarvalCNS:SS24018	P{VT040575-p65.AD}	P{R25A06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS24063_111C06_29F12_A	JRC_SS24063_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS24063|JRC_SS24063	FlyLightLarvalCNS:SS24063	P{VT040842-p65.AD}	P{R29F12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS24063_111C06_29F12_B	JRC_SS24063_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS24063|JRC_SS24063	FlyLightLarvalCNS:SS24063	P{VT040842-p65.AD}	P{R29F12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS24728_107F09_83G11_A	JRC_SS24728_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS24728|JRC_SS24728	FlyLightLarvalCNS:SS24728	P{VT026990-p65.AD}	P{R83G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS24728_107F09_83G11_B	JRC_SS24728_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS24728|JRC_SS24728	FlyLightLarvalCNS:SS24728	P{VT026990-p65.AD}	P{R83G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS26840_107G01_108H06_A	JRC_SS26840_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS26840|JRC_SS26840	FlyLightLarvalCNS:SS26840	P{VT028321-p65.AD}	P{VT050223-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS26840_107G01_108H06_B	JRC_SS26840_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS26840|JRC_SS26840	FlyLightLarvalCNS:SS26840	P{VT028321-p65.AD}	P{VT050223-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS30190_110D08_27C05_A	JRC_SS30190_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS30190|JRC_SS30190	FlyLightLarvalCNS:SS30190	P{VT026396-p65.AD}	P{R27C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS30190_110D08_27C05_B	JRC_SS30190_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS30190|JRC_SS30190	FlyLightLarvalCNS:SS30190	P{VT026396-p65.AD}	P{R27C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36198_112C12_118F11_A	JRC_SS36198_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36198|JRC_SS36198	FlyLightLarvalCNS:SS36198	P{VT001424-p65.AD}	P{VT049977-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36198_112C12_118F11_B	JRC_SS36198_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36198|JRC_SS36198	FlyLightLarvalCNS:SS36198	P{VT001424-p65.AD}	P{VT049977-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36202_106D07_113H06_A	JRC_SS36202_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36202|JRC_SS36202	FlyLightLarvalCNS:SS36202	P{VT003233-p65.AD}	P{VT040022-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36202_106D07_113H06_B	JRC_SS36202_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36202|JRC_SS36202	FlyLightLarvalCNS:SS36202	P{VT003233-p65.AD}	P{VT040022-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36210_115E10_113H06_A	JRC_SS36210_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36210|JRC_SS36210	FlyLightLarvalCNS:SS36210	P{VT028270-p65.AD}	P{VT040022-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36210_115E10_113H06_B	JRC_SS36210_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36210|JRC_SS36210	FlyLightLarvalCNS:SS36210	P{VT028270-p65.AD}	P{VT040022-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36234_113B12_125D02_A	JRC_SS36234_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36234|JRC_SS36234	FlyLightLarvalCNS:SS36234	P{VT019391-p65.AD}	P{VT007773-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36234_113B12_125D02_B	JRC_SS36234_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36234|JRC_SS36234	FlyLightLarvalCNS:SS36234	P{VT019391-p65.AD}	P{VT007773-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36237_113B12_110D11_A	JRC_SS36237_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36237|JRC_SS36237	FlyLightLarvalCNS:SS36237	P{VT019391-p65.AD}	P{VT026773-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36237_113B12_110D11_B	JRC_SS36237_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36237|JRC_SS36237	FlyLightLarvalCNS:SS36237	P{VT019391-p65.AD}	P{VT026773-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36259_93D10_115C08_A	JRC_SS36259_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36259|JRC_SS36259	FlyLightLarvalCNS:SS36259	P{R93D10-p65.AD}	P{VT016795-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36259_93D10_115C08_B	JRC_SS36259_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36259|JRC_SS36259	FlyLightLarvalCNS:SS36259	P{R93D10-p65.AD}	P{VT016795-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36265_23B09_113H06_A	JRC_SS36265_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36265|JRC_SS36265	FlyLightLarvalCNS:SS36265	P{R23B09-p65.AD}	P{VT040022-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36265_23B09_113H06_B	JRC_SS36265_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36265|JRC_SS36265	FlyLightLarvalCNS:SS36265	P{R23B09-p65.AD}	P{VT040022-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36266_41G11_113B12_A	JRC_SS36266_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36266|JRC_SS36266	FlyLightLarvalCNS:SS36266	P{R41G11-p65.AD}	P{VT019391-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36266_41G11_113B12_B	JRC_SS36266_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36266|JRC_SS36266	FlyLightLarvalCNS:SS36266	P{R41G11-p65.AD}	P{VT019391-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36849_117B09_58F07_A	JRC_SS36849_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36849|JRC_SS36849	FlyLightLarvalCNS:SS36849	P{VT019062-p65.AD}	P{R58F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36849_117B09_58F07_B	JRC_SS36849_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36849|JRC_SS36849	FlyLightLarvalCNS:SS36849	P{VT019062-p65.AD}	P{R58F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36851_117B09_65E06_A	JRC_SS36851_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36851|JRC_SS36851	FlyLightLarvalCNS:SS36851	P{VT019062-p65.AD}	P{R65E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36851_117B09_65E06_B	JRC_SS36851_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36851|JRC_SS36851	FlyLightLarvalCNS:SS36851	P{VT019062-p65.AD}	P{R65E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36856_116A03_74B11_A	JRC_SS36856_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36856|JRC_SS36856	FlyLightLarvalCNS:SS36856	P{VT048870-p65.AD}	P{R74B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36856_116A03_74B11_B	JRC_SS36856_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36856|JRC_SS36856	FlyLightLarvalCNS:SS36856	P{VT048870-p65.AD}	P{R74B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36857_116A03_13E12_A	JRC_SS36857_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36857|JRC_SS36857	FlyLightLarvalCNS:SS36857	P{VT048870-p65.AD}	P{R13E12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36857_116A03_13E12_B	JRC_SS36857_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36857|JRC_SS36857	FlyLightLarvalCNS:SS36857	P{VT048870-p65.AD}	P{R13E12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36877_116C12_31F03_A	JRC_SS36877_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36877|JRC_SS36877	FlyLightLarvalCNS:SS36877	P{VT001426-p65.AD}	P{R31F03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36877_116C12_31F03_B	JRC_SS36877_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36877|JRC_SS36877	FlyLightLarvalCNS:SS36877	P{VT001426-p65.AD}	P{R31F03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36906_115B02_24A03_A	JRC_SS36906_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36906|JRC_SS36906	FlyLightLarvalCNS:SS36906	P{VT065287-p65.AD}	P{R24A03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS36906_115B02_24A03_B	JRC_SS36906_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS36906|JRC_SS36906	FlyLightLarvalCNS:SS36906	P{VT065287-p65.AD}	P{R24A03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37332_116H12_32C05_A	JRC_SS37332_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37332|JRC_SS37332	FlyLightLarvalCNS:SS37332	P{VT014708-p65.AD}	P{R32C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37332_116H12_32C05_B	JRC_SS37332_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37332|JRC_SS37332	FlyLightLarvalCNS:SS37332	P{VT014708-p65.AD}	P{R32C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37338_117G11_15D08_A	JRC_SS37338_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37338|JRC_SS37338	FlyLightLarvalCNS:SS37338	P{VT031392-p65.AD}	P{R15D08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37338_117G11_15D08_B	JRC_SS37338_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37338|JRC_SS37338	FlyLightLarvalCNS:SS37338	P{VT031392-p65.AD}	P{R15D08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37396_47C08_117E01_A	JRC_SS37396_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37396|JRC_SS37396	FlyLightLarvalCNS:SS37396	P{R47C08-p65.AD}	P{VT026013-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37396_47C08_117E01_B	JRC_SS37396_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37396|JRC_SS37396	FlyLightLarvalCNS:SS37396	P{R47C08-p65.AD}	P{VT026013-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37688_118A01_94E11_A	JRC_SS37688_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37688|JRC_SS37688	FlyLightLarvalCNS:SS37688	P{VT036267-p65.AD}	P{R94E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37688_118A01_94E11_B	JRC_SS37688_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37688|JRC_SS37688	FlyLightLarvalCNS:SS37688	P{VT036267-p65.AD}	P{R94E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37698_117H12_127C07_A	JRC_SS37698_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37698|JRC_SS37698	FlyLightLarvalCNS:SS37698	P{VT034623-p65.AD}	P{VT037862-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37698_117H12_127C07_B	JRC_SS37698_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37698|JRC_SS37698	FlyLightLarvalCNS:SS37698	P{VT034623-p65.AD}	P{VT037862-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37700_117H12_117E06_A	JRC_SS37700_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37700|JRC_SS37700	FlyLightLarvalCNS:SS37700	P{VT034623-p65.AD}	P{VT026661-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37700_117H12_117E06_B	JRC_SS37700_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37700|JRC_SS37700	FlyLightLarvalCNS:SS37700	P{VT034623-p65.AD}	P{VT026661-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37706_117H12_18D09_A	JRC_SS37706_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37706|JRC_SS37706	FlyLightLarvalCNS:SS37706	P{VT034623-p65.AD}	P{R18D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37706_117H12_18D09_B	JRC_SS37706_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37706|JRC_SS37706	FlyLightLarvalCNS:SS37706	P{VT034623-p65.AD}	P{R18D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
