filename	label	is_a	part_of	dbxrefs
14266430	CM4 s ppFB 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266430
14266446	CM4 s ven 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266446
14266451	CM4 s dor pos MEF 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266451
14266471	CM4 s short pos 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266471
14266481	CM4 s ppFB 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266481
14266486	CM4 s ven 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266486
14266491	CM4 s ppFB 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266491
14266512	DPMpl3 s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266512
14266559	DPMpm2 s loSM 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266559
14266565	CM4 s GC 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266565
14266761	DPMl12 ant s 8 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266761
14266964	DPMm1 ant comm s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266964
14267037	DAMd1 s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14267037
14267091	DPMm1 ant comm s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14267091
14267149	DAMd23 s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14267149
14267160	DAMd23 s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14267160
14267170	BAmd2 v s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14267170
14267175	BAmd1 d s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14267175
14271622	CM13 med s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14271622
14403560	DPMpm2 ppFB 1 - Left	neuron	embryonic/larval nervous system	catmaid_l1em:14403560
14423343	CPf s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14423343
14423348	CPc s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14423348
14423369	CPf s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14423369
14423394	CPf s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14423394
14423404	CPf s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14423404
14423438	DPMpl3 s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14423438
14423489	s Left	neuron	embryonic/larval nervous system	catmaid_l1em:14423489
14423494	DAMd23 s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14423494
14448530	CPf s 7 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14448530
14448535	CP23 v 5 s Left	neuron	embryonic/larval nervous system	catmaid_l1em:14448535
14448540	BLP34 a s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14448540
14448545	BLVp2 s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14448545
14504024	BLP34 b s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14504024
14504029	CP23 v s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14504029
14504039	BLP12 b s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14504039
14504044	BLP34 a s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14504044
14504049	BLP12 b s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14504049
14504060	BLP34 a s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14504060
14504065	BLP34 a s 2 Left 	neuron	embryonic/larval nervous system	catmaid_l1em:14504065
14504070	BLP34 b s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14504070
14504075	BLVp2 s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14504075
14546463	DAMd23 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546463
14546516	DALcm12 m s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546516
14546549	DPMl12 ant s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546549
14546554	DPMl12 ant s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546554
14546579	DPMl12 ant s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546579
14546609	DPMl12 ant s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546609
14546614	DPMl12 ant s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546614
14546624	DPMpm1 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546624
14546664	DPMl12 pos s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546664
14546674	DPMpl12 s NB 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546674
14546704	DPMpm2 s NB 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546704
14546714	DPMpm2 s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546714
14546724	DPMpm2 s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546724
14546734	CM4 s MEFcom 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546734
14546749	CM4 s ven 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546749
14546774	CM4 s short pos 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546774
14546779	DPMpl12 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546779
14546809	CM4 s loSM 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546809
14546829	CM4 s loSM 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546829
14546834	CM4 s MEFcom 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546834
14546854	CM4 s short pos 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546854
14546864	DPMpl3 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546864
14546874	CM4 s loSM 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546874
14546879	CM4 s ven 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546879
14546885	DPMpl3 s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546885
14546895	CM4 s ven 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546895
14546910	CM4 s MEFcom 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546910
14546926	CM4 s dor pos MEF 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546926
14546936	CM4 s loSM 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546936
14546951	DPLc s 9	neuron	embryonic/larval nervous system	catmaid_l1em:14546951
14546956	CM4 s ven 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546956
14546986	CM4 s GC 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14546986
14547001	CM4 s GC 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547001
14547006	DPMpl3 s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547006
14547041	CM4 s dor pos MEF 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547041
14547046	CM4 s short pos 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547046
14547066	CM4 s ven 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547066
14547081	CM4 s loSM 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547081
14547086	CM4 s loSM 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547086
14547091	CM4 s loSM 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547091
14547101	CM4 s dor pos com 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547101
14547147	CM4 s loSM 8 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547147
14547152	CM4 s dor pos com 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547152
14547157	CM4 s GC 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547157
14547167	DPLc5 s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547167
14547173	CM4 s loSM 9 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547173
14547178	CM4 s dor pos com 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547178
14547189	CM4 s loSM 10 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547189
14547214	CM4 s MEFcom 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547214
14547219	DPLc5 s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547219
14547234	CM4 s dor pos MEF 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547234
14547239	CM13 med s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547239
14547254	CM13 med s 9 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547254
14547291	CM13 med s 8 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547291
14547296	CM13 lat s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547296
14547301	CM13 lat s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547301
14547306	CPf s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547306
14547311	CM13 med s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547311
14547316	CM13 med s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547316
14547336	CM13 med s 10 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547336
14547376	CM13 med s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547376
14547381	CM13 med s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547381
14547391	CM13 lat s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547391
14547396	CP23 v s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547396
14547401	CPf s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547401
14547406	CPd s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547406
14547411	CPd s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547411
14547416	CM13 med s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547416
14547432	CM13 lat s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547432
14547437	CPd s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547437
14547442	CPe s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547442
14547447	CPf s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14547447
14628429	CM4 s ppFB 9 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14628429
14630189	CM4 s dor pos MEF 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14630189
14630424	CM4 s MEFcom 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14630424
14630736	CM4 s dor pos MEF 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14630736
14632529	CM4 s GC 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14632529
14644884	CM4 s dor pos com 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14644884
14684577	CM13 med s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14684577
14720288	CPa s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14720288
14720293	CPf s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14720293
14720300	CPd s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14720300
14724804	DALv23 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14724804
14727248	DALl1 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14727248
14749848	DALl1 s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14749848
14751048	DALl1 s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14751048
14751624	DALl1 s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14751624
14761692	DALl1 10 d SU 	neuron	embryonic/larval nervous system	catmaid_l1em:14761692
14786448	DALcl12 d s 8 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14786448
14786951	DALcl12 d s 11 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14786951
14787518	DALcl12 d s 10 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14787518
14788579	DALcl12 d s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14788579
14797204	DALcl12 d s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14797204
14819319	DALcm12 v s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14819319
14821704	DALcm12 v s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14821704
14822335	DALcm12 v s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14822335
14822830	DALcm12 m s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14822830
14847176	DALcm12 v s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14847176
14848137	BAmd1 v s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14848137
14849956	BAmd1 v s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14849956
14851773	BAmd1 v s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14851773
14877179	DAMd1 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14877179
14914072	CP23 v s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914072
14914087	CP23 v s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914087
14914097	BLP12 b s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914097
14914102	BLP34 b s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914102
14914112	BLP34 a s 9 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914112
14914117	CP23 v s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914117
14914127	CPb s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914127
14914137	CPb s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914137
14914142	CP23 v s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914142
14914152	CPb s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914152
14914157	CPb s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:14914157
14914162	CPc s 1 Right -  Lose at gap	neuron	embryonic/larval nervous system	catmaid_l1em:14914162
14973282	DPMl34 ant s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14973282
14973287	DPMl34 ant s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14973287
14973297	DPMl12 ant s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14973297
14973302	DPMl12 pos s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14973302
14973307	DPLc ant lat s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14973307
14973312	DPLc ant lat s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14973312
14973317	DPLc ant lat s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14973317
14973453	DPMl34 pos s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14973453
14976461	DPLc ant lat s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14976461
14976953	DPLc ant lat s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14976953
14977871	DPMl12 ant s 7 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14977871
14977878	DPMl12 ant s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14977878
14977890	DPMl12 ant s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14977890
14979933	DPLc ant lat s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14979933
14981042	DPMl12 pos s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14981042
14981280	DPLc s Left	neuron	embryonic/larval nervous system	catmaid_l1em:14981280
14981285	DPLc post med s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14981285
15077059	DPMl12 ant s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15077059
15078580	DALd s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078580
15078585	DALd s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078585
15078590	DALcl12 d s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078590
15078595	DALcl12 d s 9 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078595
15078600	DALcm12 v s 7 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078600
15078624	DALcm12 v s Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078624
15078629	DALcm12 v s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078629
15078634	DALcm12 v s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078634
15078639	BAmd1 d s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078639
15078644	DALcm12 v s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078644
15078649	DALcm12 v s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078649
15078654	DALcm12 v s 7 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078654
15078659	DALcm12 v s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078659
15078682	BAmd1 v s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078682
15078687	BAmd1 v s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078687
15078692	BAmv12 dor s 1 Left 	neuron	embryonic/larval nervous system	catmaid_l1em:15078692
15078697	BAmv12 dor s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078697
15078705	DALcm12 v s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15078705
15079785	CPb s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15079785
15119833	DALd s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15119833
15130939	BLDd s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15130939
15131659	BLDd s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15131659
15139341	BAmd1 d s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15139341
15139746	BAmv12 dor s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15139746
15140015	BAmv12 dor s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15140015
15140301	BAmv12 dor s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15140301
15152956	DALd s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:15152956
15153709	DALd s 8 Right	neuron	embryonic/larval nervous system	catmaid_l1em:15153709
15387603	CPe s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15387603
15541956	BAmd1 d s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15541956
15582537	CPe s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:15582537
15583282	CPe s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15583282
15674294	BAlp4 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:15674294
15732515	BAmv12 ven s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:15732515
15732533	BAmv12 int s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:15732533
15825481	DPLc post lat ant s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15825481
15825924	DPLc post lat s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15825924
15867651	DPLc post lat ant s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15867651
15868439	DPLc post lat ant s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:15868439
16014372	BLD x 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16014372
16046580	BLVa12 b s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16046580
16318947	BAmas12 ven s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:16318947
16461910	BAlc post s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16461910
16491111	DPLc5 s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16491111
16544689	BAmv12 int s 7 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16544689
16544695	BAmv12 int s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16544695
16544705	BAmv12 ven s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16544705
16547306	BAmv12 ven s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16547306
16645923	DPLl p s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16645923
16698702	BLAv12 pos s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:16698702
16698716	BLAv12 pos s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:16698716
16698830	BLAv12 pos s 1 right	neuron	embryonic/larval nervous system	catmaid_l1em:16698830
16784307	CP23 v s 8 Right	neuron	embryonic/larval nervous system	catmaid_l1em:16784307
16938723	CM4 s ppFB 8 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16938723
16950391	DALd s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:16950391
16950404	DALd s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:16950404
16950736	DALd s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:16950736
16952654	DALd s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:16952654
17022787	DALd s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17022787
17048093	Neuron 17048094 immature	neuron	embryonic/larval nervous system	catmaid_l1em:17048093
17048338	SU neuron s 17048339	neuron	embryonic/larval nervous system	catmaid_l1em:17048338
17102148	DALcl12 d s 8 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17102148
17102418	DALcl12 d s 7 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17102418
17102547	DALcl12 d s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17102547
17102618	DALcl12 d s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17102618
17102687	DALcl12 d s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17102687
17102750	DALcl12 d s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17102750
17102765	DALcl12 v s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17102765
17102874	DALcl12 v s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17102874
17102940	DALcl12 d s 10 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17102940
17102996	DALcl12 d s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17102996
17110221	DALcl12 v s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17110221
17114027	BLVa12 a s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17114027
17192980	CP1v a s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17192980
17193070	CP1v a s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17193070
17343664	CM13 med s 8 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17343664
17352424	BLP12 a s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17352424
17352429	BLP12 a s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17352429
17352444	BLP12 a s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17352444
17352452	BLP12 b s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17352452
17352476	DPMpl12 s 2 loSM Right	neuron	embryonic/larval nervous system	catmaid_l1em:17352476
17354423	DPMl12 ant s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17354423
17355495	CPb s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17355495
17355884	BAla34 s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17355884
17355888	BAla34 s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17355888
17356020	BAla34 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17356020
17360026	DPLal1-3 s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17360026
17361570	BLAv12 ant s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17361570
17370898	BLP12 b s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17370898
17371133	BLP12 b s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17371133
17371213	BLP12 b s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17371213
17371245	BLP12 a s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17371245
17371295	BLP12 a s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17371295
17371351	BLP12 a s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17371351
17371530	BLP12 a s 10 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17371530
17371651	BLP12 a s 8 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17371651
17371662	BLP12 a s 9 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17371662
17372181	BLP12 a s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17372181
17372894	BLP34 a s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17372894
17376806	TR BAlv s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17376806
17376829	TR BAlv s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17376829
17376835	TR BAlv s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17376835
17376845	TR BAlv s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17376845
17376857	TR BAlv s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17376857
17377722	DALl1 s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17377722
17377891	BLVa12 a s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17377891
17378469	DPLal1-3 s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17378469
17378530	BLVa34 b s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17378530
17378636	DPMl12 pos s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17378636
17378746	DPLc ant lat s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17378746
17379121	BLAv12 ant s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17379121
17379283	CM4-dm Tiny a right; CM4 dor med_r; CM4 dor ant 5	neuron	embryonic/larval nervous system	catmaid_l1em:17379283
17380013	BLVp2 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17380013
17380192	BLVp2 s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17380192
17380214	BLVp2 s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17380214
17380245	BLVp2 s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17380245
17380305	CP23 v s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17380305
17383068	BLP34 a s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17383068
17390677	BLVa t s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17390677
17390746	BLVa t s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17390746
17390766	BLVa t s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17390766
17390827	BLVa t s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17390827
17390884	BLVa t s 3 Right (Lost to Gap)	neuron	embryonic/larval nervous system	catmaid_l1em:17390884
17436919	CP23 v s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:17436919
17437048	CPc s 2 Right- Lost at Gap	neuron	embryonic/larval nervous system	catmaid_l1em:17437048
17470004	DPMpm1 s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17470004
17472091	CPe s NB 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17472091
17472365	BAmd1 v s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:17472365
