filename	synonyms	label	is_a	part_of
flylight_gen1_gal4-Alignments-GMR_11A06_AE_01-GMR_11A06_AE_01-20080118_GMR_11A06_AE_01_09-fA01v_20080124055501171-20x-VNC-2624801584361504801-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11A06_AE_01
flylight_gen1_gal4-Alignments-GMR_11A07_AE_01-GMR_11A07_AE_01-20090225_GMR_11A07_AE_01_02-fA01v_20090225103904984-20x-VNC-2623460176652402725-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11A07_AE_01
flylight_gen1_gal4-Alignments-GMR_11A08_AE_01-GMR_11A08_AE_01-20080402_GMR_11A08_AE_01_06-fA01v_20080403003241531-20x-VNC-2623338130089967653-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11A08_AE_01
flylight_gen1_gal4-Alignments-GMR_11A09_AE_01-GMR_11A09_AE_01-20080502_GMR_11A09_AE_01_06-fA01v_20080502233044265-20x-VNC-2627098202943258663-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11A09_AE_01
flylight_gen1_gal4-Alignments-GMR_11A10_AE_01-GMR_11A10_AE_01-20090225_GMR_11A10_AE_01_03-fA01v_20090226151601562-20x-VNC-2622506792436891687-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11A10_AE_01
flylight_gen1_gal4-Alignments-GMR_11A11_AE_01-GMR_11A11_AE_01-20080119_GMR_11A11_AE_01_06-fA01v_20080125043406421-20x-VNC-2626844610856484902-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11A11_AE_01
flylight_gen1_gal4-Alignments-GMR_11A12_AE_01-GMR_11A12_AE_01-20090225_GMR_11A12_AE_01_02-fA01v_20090226151955546-20x-VNC-2627478005890416678-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11A12_AE_01
flylight_gen1_gal4-Alignments-GMR_11B02_AE_01-GMR_11B02_AE_01-20090227_GMR_11B02_AE_01_02-fA01v_20090301145942815-20x-VNC-2627476145947279394-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B02_AE_01
flylight_gen1_gal4-Alignments-GMR_11B03_AE_01-GMR_11B03_AE_01-20090227_GMR_11B03_AE_01_01-fA01v_20090301150646971-20x-VNC-2625302514550964262-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B03_AE_01
flylight_gen1_gal4-Alignments-GMR_11B04_AE_01-GMR_11B04_AE_01-20080118_GMR_11B04_AE_01_10-fA01v_20080124055832375-20x-VNC-2625341651064717349-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B04_AE_01
flylight_gen1_gal4-Alignments-GMR_11B05_AE_01-GMR_11B05_AE_01-20080502_GMR_11B05_AE_01_04-fA01v_20080502234312140-20x-VNC-2627033626562265122-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B05_AE_01
