filename	synonyms	label	driver	part_of
flylight_gen1_lexa-Alignments-GMR_43C10_LJ_21-GMR_43C10_LJ_21-20131125_GMR_43C10_LJ_21_02-fA01b_20131204191552865-20x-Brain-2616531164998926374-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_43C10_LJ_21_02-fA01b	JRC_R43C10_lexA_Brain_20131125	P{GMR43C10-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_43D02_LJ_21-GMR_43D02_LJ_21-20130428_GMR_43D02_LJ_21_06-fA01b_20130919180318852-20x-Brain-2616457378240921639-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_43D02_LJ_21_06-fA01b	JRC_R43D02_lexA_Brain_20130428	P{GMR43D02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_43D05_LJ_21-GMR_43D05_LJ_21-20110826_GMR_43D05_LJ_21_01-fA01b_20110829100747718-20x-Brain-2616362222040907816-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_43D05_LJ_21_01-fA01b	JRC_R43D05_lexA_Brain_20110826	P{GMR43D05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_43D09_LJ_21-GMR_43D09_LJ_21-20101229_GMR_43D09_LJ_21_00-fA01b_20101230131252531-20x-Brain-2616091548412018725-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_43D09_LJ_21_00-fA01b	JRC_R43D09_lexA_Brain_20101229	P{GMR43D09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_43F05_LJ_21-GMR_43F05_LJ_21-20140217_GMR_43F05_LJ_21_03-fA01b_20140228174639301-20x-Brain-2616577929840164903-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_43F05_LJ_21_03-fA01b	JRC_R43F05_lexA_Brain_20140217	P{GMR43F05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_43G08_LJ_21-GMR_43G08_LJ_21-20110302_GMR_43G08_LJ_21_00-fA01b_20110303095251796-20x-Brain-2616292503896195110-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_43G08_LJ_21_00-fA01b	JRC_R43G08_lexA_Brain_20110302	P{GMR43G08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_43H01_LJ_21-GMR_43H01_LJ_21-20110121_GMR_43H01_LJ_21_00-fA01b_20110124101934515-20x-Brain-2616078289034280998-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_43H01_LJ_21_00-fA01b	JRC_R43H01_lexA_Brain_20110121	P{GMR43H01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44A01_LJ_21-GMR_44A01_LJ_21-20140414_GMR_44A01_LJ_21_02-fA01b_20140505204857057-20x-Brain-2616639256998707240-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44A01_LJ_21_02-fA01b	JRC_R44A01_lexA_Brain_20140414	P{GMR44A01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44A02_LJ_21-GMR_44A02_LJ_21-20110811_GMR_44A02_LJ_21_00-fA01b_20110812102906265-20x-Brain-2616358429568008230-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44A02_LJ_21_00-fA01b	JRC_R44A02_lexA_Brain_20110811	P{GMR44A02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44A05_LJ_21-GMR_44A05_LJ_21-20110122_GMR_44A05_LJ_21_00-fA01b_20110124101604140-20x-Brain-2616067599208808487-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44A05_LJ_21_00-fA01b	JRC_R44A05_lexA_Brain_20110122	P{GMR44A05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44A08_LJ_21-GMR_44A08_LJ_21-20130612_GMR_44A08_LJ_21_04-fA01b_20130626144352955-20x-Brain-2616449135896690728-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44A08_LJ_21_04-fA01b	JRC_R44A08_lexA_Brain_20130612	P{GMR44A08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44B02_LJ_21-GMR_44B02_LJ_21-20140420_GMR_44B02_LJ_21_02-fA01b_20140505202332662-20x-Brain-2616639192372871208-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44B02_LJ_21_02-fA01b	JRC_R44B02_lexA_Brain_20140420	P{GMR44B02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44B10_LJ_21-GMR_44B10_LJ_21-20111031_GMR_44B10_LJ_21_00-fA01b_20111101100559046-20x-Brain-2616410760590393381-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44B10_LJ_21_00-fA01b	JRC_R44B10_lexA_Brain_20111031	P{GMR44B10-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44D02_LJ_21-GMR_44D02_LJ_21-20110302_GMR_44D02_LJ_21_00-fA01b_20110304094600453-20x-Brain-2616279262063231016-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44D02_LJ_21_00-fA01b	JRC_R44D02_lexA_Brain_20110302	P{GMR44D02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44D11_LJ_21-GMR_44D11_LJ_21-20110902_GMR_44D11_LJ_21_02-fA01b_20110906100436562-20x-Brain-2616400059121532966-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44D11_LJ_21_02-fA01b	JRC_R44D11_lexA_Brain_20110902	P{GMR44D11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44E04_LJ_21-GMR_44E04_LJ_21-20110218_GMR_44E04_LJ_21_02-fA01b_20110222104350781-20x-Brain-2616283261189488680-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44E04_LJ_21_02-fA01b	JRC_R44E04_lexA_Brain_20110218	P{GMR44E04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44H01_LJ_21-GMR_44H01_LJ_21-20110614_GMR_44H01_LJ_21_00-fA01b_20110615115137218-20x-Brain-2616154704589094952-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44H01_LJ_21_00-fA01b	JRC_R44H01_lexA_Brain_20110614	P{GMR44H01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44H08_LJ_21-GMR_44H08_LJ_21-20130720_GMR_44H08_LJ_21_03-fA01b_20131204004111524-20x-Brain-2616483664086695973-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44H08_LJ_21_03-fA01b	JRC_R44H08_lexA_Brain_20130720	P{GMR44H08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44H10_LJ_21-GMR_44H10_LJ_21-20110812_GMR_44H10_LJ_21_04-fA01b_20110812103103187-20x-Brain-2616356424728444968-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44H10_LJ_21_04-fA01b	JRC_R44H10_lexA_Brain_20110812	P{GMR44H10-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_44H11_LJ_21-GMR_44H11_LJ_21-20111123_GMR_44H11_LJ_21_02-fA01b_20111206124314312-20x-Brain-2616441415219019815-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_44H11_LJ_21_02-fA01b	JRC_R44H11_lexA_Brain_20111123	P{GMR44H11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45B10_LJ_21-GMR_45B10_LJ_21-20110614_GMR_45B10_LJ_21_00-fA01b_20110615115344500-20x-Brain-2616147570530975781-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45B10_LJ_21_00-fA01b	JRC_R45B10_lexA_Brain_20110614	P{GMR45B10-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45D04_LJ_21-GMR_45D04_LJ_21-20111123_GMR_45D04_LJ_21_00-fA01b_20111206124413000-20x-Brain-2616429624770428967-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45D04_LJ_21_00-fA01b	JRC_R45D04_lexA_Brain_20111123	P{GMR45D04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45D05_LJ_21-GMR_45D05_LJ_21-20110616_GMR_45D05_LJ_21_02-fA01b_20110617102041500-20x-Brain-2616168114349408295-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45D05_LJ_21_02-fA01b	JRC_R45D05_lexA_Brain_20110616	P{GMR45D05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45D07_LJ_21-GMR_45D07_LJ_21-20110825_GMR_45D07_LJ_21_00-fA01b_20110826102530687-20x-Brain-2616364046688976934-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45D07_LJ_21_00-fA01b	JRC_R45D07_lexA_Brain_20110825	P{GMR45D07-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45D11_LJ_21-GMR_45D11_LJ_21-20111102_GMR_45D11_LJ_21_02-fA01b_20111103100831437-20x-Brain-2616412723038126119-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45D11_LJ_21_02-fA01b	JRC_R45D11_lexA_Brain_20111102	P{GMR45D11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45E03_LJ_21-GMR_45E03_LJ_21-20110729_GMR_45E03_LJ_21_00-fA01b_20110801102214765-20x-Brain-2616331405180796965-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45E03_LJ_21_00-fA01b	JRC_R45E03_lexA_Brain_20110729	P{GMR45E03-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45F04_LJ_21-GMR_45F04_LJ_21-20140407_GMR_45F04_LJ_21_02-fA01b_20140504224439479-20x-Brain-2616630171314159655-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45F04_LJ_21_02-fA01b	JRC_R45F04_lexA_Brain_20140407	P{GMR45F04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45F05_LJ_21-GMR_45F05_LJ_21-20110302_GMR_45F05_LJ_21_00-fA01b_20110303095655312-20x-Brain-2616124129471889447-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45F05_LJ_21_00-fA01b	JRC_R45F05_lexA_Brain_20110302	P{GMR45F05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45F08_LJ_21-GMR_45F08_LJ_21-20140419_GMR_45F08_LJ_21_05-fA01b_20140503162004131-20x-Brain-2616613318781042725-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45F08_LJ_21_05-fA01b	JRC_R45F08_lexA_Brain_20140419	P{GMR45F08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45F09_LJ_21-GMR_45F09_LJ_21-20110616_GMR_45F09_LJ_21_02-fA01b_20110617102251265-20x-Brain-2616166912610009126-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45F09_LJ_21_02-fA01b	JRC_R45F09_lexA_Brain_20110616	P{GMR45F09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45F12_LJ_21-GMR_45F12_LJ_21-20131228_GMR_45F12_LJ_21_02-fA01b_20140102035453778-20x-Brain-2616567456637911078-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45F12_LJ_21_02-fA01b	JRC_R45F12_lexA_Brain_20131228	P{GMR45F12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45G01_LJ_21-GMR_45G01_LJ_21-20131026_GMR_45G01_LJ_21_01-fA01b_20131210170023130-20x-Brain-2616541235304726568-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45G01_LJ_21_01-fA01b	JRC_R45G01_lexA_Brain_20131026	P{GMR45G01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45G05_LJ_21-GMR_45G05_LJ_21-20110826_GMR_45G05_LJ_21_00-fA01b_20110829100944703-20x-Brain-2616363785765519397-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45G05_LJ_21_00-fA01b	JRC_R45G05_lexA_Brain_20110826	P{GMR45G05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45G06_LJ_21-GMR_45G06_LJ_21-20110302_GMR_45G06_LJ_21_02-fA01b_20110304095032734-20x-Brain-2616279851996282920-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45G06_LJ_21_02-fA01b	JRC_R45G06_lexA_Brain_20110302	P{GMR45G06-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_45H03_LJ_21-GMR_45H03_LJ_21-20131113_GMR_45H03_LJ_21_01-fA01b_20131210194900337-20x-Brain-2616532043206492200-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_45H03_LJ_21_01-fA01b	JRC_R45H03_lexA_Brain_20131113	P{GMR45H03-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46A02_LJ_21-GMR_46A02_LJ_21-20110616_GMR_46A02_LJ_21_02-fA01b_20110617102501531-20x-Brain-2616163998646665255-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46A02_LJ_21_02-fA01b	JRC_R46A02_lexA_Brain_20110616	P{GMR46A02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46B01_LJ_21-GMR_46B01_LJ_21-20130801_GMR_46B01_LJ_21_02-fA01b_20131212134452380-20x-Brain-2616561340487041062-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46B01_LJ_21_02-fA01b	JRC_R46B01_lexA_Brain_20130801	P{GMR46B01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46B05_LJ_21-GMR_46B05_LJ_21-20130612_GMR_46B05_LJ_21_02-fA01b_20130626144311085-20x-Brain-2616455146426597415-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46B05_LJ_21_02-fA01b	JRC_R46B05_lexA_Brain_20130612	P{GMR46B05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46B09_LJ_21-GMR_46B09_LJ_21-20130515_GMR_46B09_LJ_21_01-fA01b_20131210173612508-20x-Brain-2616511216431923240-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46B09_LJ_21_01-fA01b	JRC_R46B09_lexA_Brain_20130515	P{GMR46B09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46D01_LJ_21-GMR_46D01_LJ_21-20110818_GMR_46D01_LJ_21_00-fA01b_20110819100611843-20x-Brain-2616357864691728423-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46D01_LJ_21_00-fA01b	JRC_R46D01_lexA_Brain_20110818	P{GMR46D01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46D02_LJ_21-GMR_46D02_LJ_21-20110722_GMR_46D02_LJ_21_00-fA01b_20110722104537656-20x-Brain-2616318459855765543-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46D02_LJ_21_00-fA01b	JRC_R46D02_lexA_Brain_20110722	P{GMR46D02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46D07_LJ_21-GMR_46D07_LJ_21-20130713_GMR_46D07_LJ_21_01-fA01b_20131203225232131-20x-Brain-2616473592115757093-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46D07_LJ_21_01-fA01b	JRC_R46D07_lexA_Brain_20130713	P{GMR46D07-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46E03_LJ_21-GMR_46E03_LJ_21-20110818_GMR_46E03_LJ_21_04-fA01b_20140212172904497-20x-Brain-2616578482058035237-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46E03_LJ_21_04-fA01b	JRC_R46E03_lexA_Brain_20110818	P{GMR46E03-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46F02_LJ_21-GMR_46F02_LJ_21-20111123_GMR_46F02_LJ_21_00-fA01b_20111206124606703-20x-Brain-2616429624774623271-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46F02_LJ_21_00-fA01b	JRC_R46F02_lexA_Brain_20111123	P{GMR46F02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46F08_LJ_21-GMR_46F08_LJ_21-20110303_GMR_46F08_LJ_21_00-fA01b_20110303101009968-20x-Brain-2616260385803599911-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46F08_LJ_21_00-fA01b	JRC_R46F08_lexA_Brain_20110303	P{GMR46F08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46G06_LJ_21-GMR_46G06_LJ_21-20140408_GMR_46G06_LJ_21_05-fA01b_20140505130532642-20x-Brain-2616643577710641189-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46G06_LJ_21_05-fA01b	JRC_R46G06_lexA_Brain_20140408	P{GMR46G06-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46G08_LJ_21-GMR_46G08_LJ_21-20140203_GMR_46G08_LJ_21_01-fA01b_20140205181504223-20x-Brain-2616578482028675109-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46G08_LJ_21_01-fA01b	JRC_R46G08_lexA_Brain_20140203	P{GMR46G08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46G09_LJ_21-GMR_46G09_LJ_21-20110616_GMR_46G09_LJ_21_00-fA01b_20110617102606859-20x-Brain-2616166243874373670-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46G09_LJ_21_00-fA01b	JRC_R46G09_lexA_Brain_20110616	P{GMR46G09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46H03_LJ_21-GMR_46H03_LJ_21-20110818_GMR_46H03_LJ_21_00-fA01b_20110819101012750-20x-Brain-2616356947443580965-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46H03_LJ_21_00-fA01b	JRC_R46H03_lexA_Brain_20110818	P{GMR46H03-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46H04_LJ_21-GMR_46H04_LJ_21-20140420_GMR_46H04_LJ_21_02-fA01b_20140503162645626-20x-Brain-2616609493798092840-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46H04_LJ_21_02-fA01b	JRC_R46H04_lexA_Brain_20140420	P{GMR46H04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46H07_LJ_21-GMR_46H07_LJ_21-20140425_GMR_46H07_LJ_21_01-fA01b_20140503160820122-20x-Brain-2616607371081809957-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46H07_LJ_21_01-fA01b	JRC_R46H07_lexA_Brain_20140425	P{GMR46H07-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46H09_LJ_21-GMR_46H09_LJ_21-20110826_GMR_46H09_LJ_21_01-fA01b_20110829101132453-20x-Brain-2616369606226346023-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46H09_LJ_21_01-fA01b	JRC_R46H09_lexA_Brain_20110826	P{GMR46H09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_46H11_LJ_21-GMR_46H11_LJ_21-20110826_GMR_46H11_LJ_21_04-fA01b_20110829101253796-20x-Brain-2616368587811586085-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_46H11_LJ_21_04-fA01b	JRC_R46H11_lexA_Brain_20110826	P{GMR46H11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47A04_LJ_21-GMR_47A04_LJ_21-20130801_GMR_47A04_LJ_21_01-fA01b_20131212135024438-20x-Brain-2616540755551846440-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47A04_LJ_21_01-fA01b	JRC_R47A04_lexA_Brain_20130801	P{GMR47A04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47A05_LJ_21-GMR_47A05_LJ_21-20110218_GMR_47A05_LJ_21_02-fA01b_20110220112118875-20x-Brain-2616047652512464934-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47A05_LJ_21_02-fA01b	JRC_R47A05_lexA_Brain_20110218	P{GMR47A05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47A09_LJ_21-GMR_47A09_LJ_21-20110826_GMR_47A09_LJ_21_01-fA01b_20110829101447281-20x-Brain-2616369572206346279-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47A09_LJ_21_01-fA01b	JRC_R47A09_lexA_Brain_20110826	P{GMR47A09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47B01_LJ_21-GMR_47B01_LJ_21-20110509_GMR_47B01_LJ_21_00-fA01b_20110510104334109-20x-Brain-2616094180199366694-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47B01_LJ_21_00-fA01b	JRC_R47B01_lexA_Brain_20110509	P{GMR47B01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47B04_LJ_21-GMR_47B04_LJ_21-20110303_GMR_47B04_LJ_21_00-fA01b_20110303101712625-20x-Brain-2616114780598960166-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47B04_LJ_21_00-fA01b	JRC_R47B04_lexA_Brain_20110303	P{GMR47B04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47B12_LJ_21-GMR_47B12_LJ_21-20130530_GMR_47B12_LJ_21_02-fA01b_20131212143724213-20x-Brain-2616548523436408871-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47B12_LJ_21_02-fA01b	JRC_R47B12_lexA_Brain_20130530	P{GMR47B12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47C08_LJ_21-GMR_47C08_LJ_21-20110228_GMR_47C08_LJ_21_00-fA01b_20110301101824140-20x-Brain-2616261148353232934-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47C08_LJ_21_00-fA01b	JRC_R47C08_lexA_Brain_20110228	P{GMR47C08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47D08_LJ_21-GMR_47D08_LJ_21-20110510_GMR_47D08_LJ_21_00-fA01b_20110510104557234-20x-Brain-2616067423001903143-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47D08_LJ_21_00-fA01b	JRC_R47D08_lexA_Brain_20110510	P{GMR47D08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47E02_LJ_21-GMR_47E02_LJ_21-20110721_GMR_47E02_LJ_21_00-fA01b_20110722101859343-20x-Brain-2616320864651575336-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47E02_LJ_21_00-fA01b	JRC_R47E02_lexA_Brain_20110721	P{GMR47E02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47E03_LJ_21-GMR_47E03_LJ_21-20110228_GMR_47E03_LJ_21_01-fA01b_20110301102149328-20x-Brain-2616284524820037669-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47E03_LJ_21_01-fA01b	JRC_R47E03_lexA_Brain_20110228	P{GMR47E03-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47E04_LJ_21-GMR_47E04_LJ_21-20110613_GMR_47E04_LJ_21_02-fA01b_20110614112723062-20x-Brain-2616145677347979302-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47E04_LJ_21_02-fA01b	JRC_R47E04_lexA_Brain_20110613	P{GMR47E04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47E07_LJ_21-GMR_47E07_LJ_21-20110613_GMR_47E07_LJ_21_00-fA01b_20110614112830250-20x-Brain-2616143942046973990-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47E07_LJ_21_00-fA01b	JRC_R47E07_lexA_Brain_20110613	P{GMR47E07-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47F01_LJ_21-GMR_47F01_LJ_21-20110613_GMR_47F01_LJ_21_00-fA01b_20110614113048406-20x-Brain-2616156923937947687-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47F01_LJ_21_00-fA01b	JRC_R47F01_lexA_Brain_20110613	P{GMR47F01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47F04_LJ_21-GMR_47F04_LJ_21-20140423_GMR_47F04_LJ_21_01-fA01b_20140429190249666-20x-Brain-2616594785326071848-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47F04_LJ_21_01-fA01b	JRC_R47F04_lexA_Brain_20140423	P{GMR47F04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47F07_LJ_21-GMR_47F07_LJ_21-20110614_GMR_47F07_LJ_21_00-fA01b_20110614113300437-20x-Brain-2616149813569257510-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47F07_LJ_21_00-fA01b	JRC_R47F07_lexA_Brain_20110614	P{GMR47F07-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47F12_LJ_21-GMR_47F12_LJ_21-20110409_GMR_47F12_LJ_21_00-fA01b_20110412142013140-20x-Brain-2616144766139629606-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47F12_LJ_21_00-fA01b	JRC_R47F12_lexA_Brain_20110409	P{GMR47F12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47G08_LJ_21-GMR_47G08_LJ_21-20110228_GMR_47G08_LJ_21_00-fA01b_20110301102414687-20x-Brain-2616277354216947751-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47G08_LJ_21_00-fA01b	JRC_R47G08_lexA_Brain_20110228	P{GMR47G08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47G10_LJ_21-GMR_47G10_LJ_21-20110418_GMR_47G10_LJ_21_00-fA01b_20110419121017125-20x-Brain-2616054572195512357-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47G10_LJ_21_00-fA01b	JRC_R47G10_lexA_Brain_20110418	P{GMR47G10-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47G11_LJ_21-GMR_47G11_LJ_21-20110228_GMR_47G11_LJ_21_01-fA01b_20110301102736171-20x-Brain-2616133248064946214-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47G11_LJ_21_01-fA01b	JRC_R47G11_lexA_Brain_20110228	P{GMR47G11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47H01_LJ_21-GMR_47H01_LJ_21-20110614_GMR_47H01_LJ_21_00-fA01b_20110615115718031-20x-Brain-2616159092472807463-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47H01_LJ_21_00-fA01b	JRC_R47H01_lexA_Brain_20110614	P{GMR47H01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47H04_LJ_21-GMR_47H04_LJ_21-20110726_GMR_47H04_LJ_21_00-fA01b_20110727100648296-20x-Brain-2616334166802825256-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47H04_LJ_21_00-fA01b	JRC_R47H04_lexA_Brain_20110726	P{GMR47H04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_47H05_LJ_21-GMR_47H05_LJ_21-20110419_GMR_47H05_LJ_21_02-fA01b_20110419121325921-20x-Brain-2616121955836756008-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_47H05_LJ_21_02-fA01b	JRC_R47H05_lexA_Brain_20110419	P{GMR47H05-lexA}	adult brain
