filename	synonyms	label	driver	part_of
flylight_gen1_lexa-Alignments-GMR_23D10_LJ_21-GMR_23D10_LJ_21-20110701_GMR_23D10_LJ_21_02-fA01b_20110701103715093-20x-Brain-2616201863057375272-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23D10_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110701	P{GMR20110701-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23D12_LJ_21-GMR_23D12_LJ_21-20110115_GMR_23D12_LJ_21_02-fA01b_20110117125545625-20x-Brain-2616041398033448998-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23D12_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110115	P{GMR20110115-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23E04_LJ_21-GMR_23E04_LJ_21-20110115_GMR_23E04_LJ_21_00-fA01b_20110119093800078-20x-Brain-2616147194901692456-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23E04_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110115	P{GMR20110115-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23E10_LJ_21-GMR_23E10_LJ_21-20110112_GMR_23E10_LJ_21_01-fA01b_20110113101515609-20x-Brain-2616254512146415654-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23E10_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20110112	P{GMR20110112-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23E11_LJ_21-GMR_23E11_LJ_21-20140407_GMR_23E11_LJ_21_05-fA01b_20140504224933624-20x-Brain-2616624893185228837-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23E11_LJ_21_05-fA01b	JRC_R$3_lexA_Brain_20140407	P{GMR20140407-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23G01_LJ_21-GMR_23G01_LJ_21-20110125_GMR_23G01_LJ_21_00-fA01b_20110126100221718-20x-Brain-2616126551913136168-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23G01_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110125	P{GMR20110125-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23G02_LJ_21-GMR_23G02_LJ_21-20111107_GMR_23G02_LJ_21_00-fA01b_20111219102023968-20x-Brain-2616439592823291943-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23G02_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20111107	P{GMR20111107-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23G05_LJ_21-GMR_23G05_LJ_21-20110113_GMR_23G05_LJ_21_00-fA01b_20110114100658640-20x-Brain-2616070133663137830-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23G05_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110113	P{GMR20110113-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23G11_LJ_21-GMR_23G11_LJ_21-20130719_GMR_23G11_LJ_21_03-fA01b_20131204002514630-20x-Brain-2616476730440810535-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23G11_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20130719	P{GMR20130719-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23G12_LJ_11-GMR_23G12_LJ_11-20110205_GMR_23G12_LJ_11_01-fA01b_20110207104304062-20x-Brain-2616081281053622309-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23G12_LJ_11_01-fA01b	JRC_R$3_lexA_Brain_20110205	P{GMR20110205-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23H04_LJ_21-GMR_23H04_LJ_21-20110615_GMR_23H04_LJ_21_00-fA01b_20110616120817750-20x-Brain-2616154341240733736-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23H04_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110615	P{GMR20110615-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23H05_LJ_21-GMR_23H05_LJ_21-20110414_GMR_23H05_LJ_21_00-fA01b_20110414113622921-20x-Brain-2616118282469507109-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23H05_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110414	P{GMR20110414-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23H07_LJ_21-GMR_23H07_LJ_21-20110414_GMR_23H07_LJ_21_01-fA01b_20110414113929765-20x-Brain-2616119955686424616-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23H07_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20110414	P{GMR20110414-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_23H11_LJ_21-GMR_23H11_LJ_21-20101216_GMR_23H11_LJ_21_00-fA01b_20101217164823287-20x-Brain-2616075938034614311-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_23H11_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20101216	P{GMR20101216-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24A02_LJ_21-GMR_24A02_LJ_21-20101203_GMR_24A02_LJ_21_02-fA01b_20101203151456739-20x-Brain-2616272100112990248-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24A02_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20101203	P{GMR20101203-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24A03_LJ_21-GMR_24A03_LJ_21-20110113_GMR_24A03_LJ_21_00-fA01b_20110114100800281-20x-Brain-2616043149734182951-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24A03_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110113	P{GMR20110113-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24A05_LJ_21-GMR_24A05_LJ_21-20110414_GMR_24A05_LJ_21_02-fA01b_20110414114153312-20x-Brain-2616090999478288422-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24A05_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110414	P{GMR20110414-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24A08_LJ_21-GMR_24A08_LJ_21-20110414_GMR_24A08_LJ_21_00-fA01b_20110415114112234-20x-Brain-2616054417039818792-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24A08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110414	P{GMR20110414-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24A10_LJ_21-GMR_24A10_LJ_21-20110125_GMR_24A10_LJ_21_00-fA01b_20110126100430390-20x-Brain-2616038067458277416-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24A10_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110125	P{GMR20110125-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24B02_LJ_01-GMR_24B02_LJ_01-20101217_GMR_24B02_LJ_01_02-fA01b_20101217165056829-20x-Brain-2616289514347298856-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24B02_LJ_01_02-fA01b	JRC_R$3_lexA_Brain_20101217	P{GMR20101217-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24B05_LJ_21-GMR_24B05_LJ_21-20110113_GMR_24B05_LJ_21_00-fA01b_20110114101006562-20x-Brain-2616239180656672806-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24B05_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110113	P{GMR20110113-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24B06_LJ_21-GMR_24B06_LJ_21-20130717_GMR_24B06_LJ_21_03-fA01b_20131211111420827-20x-Brain-2616536593841782822-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24B06_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20130717	P{GMR20130717-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24B08_LJ_21-GMR_24B08_LJ_21-20101217_GMR_24B08_LJ_21_00-fA01b_20101217165147356-20x-Brain-2616108939778981925-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24B08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20101217	P{GMR20101217-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24B10_LJ_21-GMR_24B10_LJ_21-20110706_GMR_24B10_LJ_21_00-fA01b_20110707092108437-20x-Brain-2616199888299360296-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24B10_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110706	P{GMR20110706-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24B11_LJ_21-GMR_24B11_LJ_21-20110726_GMR_24B11_LJ_21_00-fA01b_20110727100055312-20x-Brain-2616328597874409509-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24B11_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110726	P{GMR20110726-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24C04_LJ_21-GMR_24C04_LJ_21-20101217_GMR_24C04_LJ_21_00-fA01b_20101217165321746-20x-Brain-2616298643770048551-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24C04_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20101217	P{GMR20101217-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24C08_LJ_21-GMR_24C08_LJ_21-20101203_GMR_24C08_LJ_21_00-fA01b_20101203151139050-20x-Brain-2616063191225991207-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24C08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20101203	P{GMR20101203-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24D09_LJ_21-GMR_24D09_LJ_21-20130619_GMR_24D09_LJ_21_01-fA01b_20131204034505509-20x-Brain-2616494330637975589-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24D09_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20130619	P{GMR20130619-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24D10_LJ_21-GMR_24D10_LJ_21-20130920_GMR_24D10_LJ_21_02-fA01b_20131211201549638-20x-Brain-2616541184637534246-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24D10_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20130920	P{GMR20130920-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24D12_LJ_21-GMR_24D12_LJ_21-20130920_GMR_24D12_LJ_21_01-fA01b_20131211201704447-20x-Brain-2616534284856459303-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24D12_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20130920	P{GMR20130920-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24E05_LJ_21-GMR_24E05_LJ_21-20110113_GMR_24E05_LJ_21_00-fA01b_20110113101617734-20x-Brain-2616137882124943399-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24E05_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110113	P{GMR20110113-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24E08_LJ_21-GMR_24E08_LJ_21-20110408_GMR_24E08_LJ_21_00-fA01b_20110412122648500-20x-Brain-2616088371864272934-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24E08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110408	P{GMR20110408-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24E12_LJ_21-GMR_24E12_LJ_21-20110126_GMR_24E12_LJ_21_00-fA01b_20110126100646031-20x-Brain-2616043149763543079-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24E12_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110126	P{GMR20110126-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24F02_LJ_21-GMR_24F02_LJ_21-20110126_GMR_24F02_LJ_21_02-fA01b_20110126101007140-20x-Brain-2616079053572014119-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24F02_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110126	P{GMR20110126-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24F06_LJ_21-GMR_24F06_LJ_21-20110113_GMR_24F06_LJ_21_02-fA01b_20110113101929046-20x-Brain-2616238089118416934-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24F06_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110113	P{GMR20110113-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24F08_LJ_21-GMR_24F08_LJ_21-20110409_GMR_24F08_LJ_21_00-fA01b_20110412125321578-20x-Brain-2616281529373949991-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24F08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110409	P{GMR20110409-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24F09_LJ_21-GMR_24F09_LJ_21-20110707_GMR_24F09_LJ_21_01-fA01b_20110707092112062-20x-Brain-2616207912095186982-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24F09_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20110707	P{GMR20110707-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24F10_LJ_21-GMR_24F10_LJ_21-20101209_GMR_24F10_LJ_21_02-fA01b_20101210143934539-20x-Brain-2616150297415778342-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24F10_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20101209	P{GMR20101209-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24G01_LJ_21-GMR_24G01_LJ_21-20110621_GMR_24G01_LJ_21_02-fA01b_20110622102725937-20x-Brain-2616170477252509735-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24G01_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110621	P{GMR20110621-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24G06_LJ_21-GMR_24G06_LJ_21-20110409_GMR_24G06_LJ_21_02-fA01b_20110412132301765-20x-Brain-2616050410309287976-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24G06_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110409	P{GMR20110409-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24G07_LJ_21-GMR_24G07_LJ_21-20110126_GMR_24G07_LJ_21_00-fA01b_20110127115703703-20x-Brain-2616137743310258213-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24G07_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110126	P{GMR20110126-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24G09_LJ_21-GMR_24G09_LJ_21-20110414_GMR_24G09_LJ_21_00-fA01b_20110415120319500-20x-Brain-2616287902220419112-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24G09_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110414	P{GMR20110414-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24H02_LJ_21-GMR_24H02_LJ_21-20110414_GMR_24H02_LJ_21_00-fA01b_20110415120534875-20x-Brain-2616124695908450343-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24H02_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110414	P{GMR20110414-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24H03_LJ_21-GMR_24H03_LJ_21-20110414_GMR_24H03_LJ_21_00-fA01b_20110415120756953-20x-Brain-2616269622382428198-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24H03_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110414	P{GMR20110414-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_24H08_LJ_21-GMR_24H08_LJ_21-20110217_GMR_24H08_LJ_21_00-fA01b_20110218103528718-20x-Brain-2616090541670006822-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_24H08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110217	P{GMR20110217-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25A01_LJ_21-GMR_25A01_LJ_21-20140412_GMR_25A01_LJ_21_01-fA01b_20140505201506765-20x-Brain-2616640997504843816-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25A01_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20140412	P{GMR20140412-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25B07_LJ_21-GMR_25B07_LJ_21-20110707_GMR_25B07_LJ_21_02-fA01b_20110707092336250-20x-Brain-2616206475944525863-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25B07_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110707	P{GMR20110707-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25C02_LJ_21-GMR_25C02_LJ_21-20110414_GMR_25C02_LJ_21_00-fA01b_20110415121024515-20x-Brain-2616288390236078118-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25C02_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110414	P{GMR20110414-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25C04_LJ_21-GMR_25C04_LJ_21-20110103_GMR_25C04_LJ_21_00-fA01b_20110104095207515-20x-Brain-2616068104920236070-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25C04_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110103	P{GMR20110103-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25C08_LJ_21-GMR_25C08_LJ_21-20130713_GMR_25C08_LJ_21_01-fA01b_20131203225654629-20x-Brain-2616475227692990501-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25C08_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20130713	P{GMR20130713-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25D01_LJ_21-GMR_25D01_LJ_21-20110415_GMR_25D01_LJ_21_01-fA01b_20110415121331296-20x-Brain-2616274828348358696-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25D01_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20110415	P{GMR20110415-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25E04_LJ_21-GMR_25E04_LJ_21-20140317_GMR_25E04_LJ_21_05-fA01b_20140503154719800-20x-Brain-2616601794423291944-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25E04_LJ_21_05-fA01b	JRC_R$3_lexA_Brain_20140317	P{GMR20140317-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25E05_LJ_21-GMR_25E05_LJ_21-20110706_GMR_25E05_LJ_21_00-fA01b_20110707092245000-20x-Brain-2616200202997989416-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25E05_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110706	P{GMR20110706-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25F06_LJ_21-GMR_25F06_LJ_21-20130719_GMR_25F06_LJ_21_02-fA01b_20131204003602767-20x-Brain-2616488071360675878-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25F06_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20130719	P{GMR20130719-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25F07_LJ_21-GMR_25F07_LJ_21-20110113_GMR_25F07_LJ_21_00-fA01b_20110114101401750-20x-Brain-2616252706632761382-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25F07_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110113	P{GMR20110113-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25F10_LJ_21-GMR_25F10_LJ_21-20140329_GMR_25F10_LJ_21_02-fA01b_20140504214157915-20x-Brain-2616618156122177575-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25F10_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20140329	P{GMR20140329-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25G03_LJ_21-GMR_25G03_LJ_21-20110103_GMR_25G03_LJ_21_00-fA01b_20110104095824703-20x-Brain-2616117349480136742-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25G03_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110103	P{GMR20110103-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25G04_LJ_21-GMR_25G04_LJ_21-20110104_GMR_25G04_LJ_21_00-fA01b_20110104100041281-20x-Brain-2616077691987689510-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25G04_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110104	P{GMR20110104-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25G10_LJ_21-GMR_25G10_LJ_21-20110726_GMR_25G10_LJ_21_00-fA01b_20110727100255750-20x-Brain-2616333569093533735-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25G10_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110726	P{GMR20110726-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25H03_LJ_21-GMR_25H03_LJ_21-20110409_GMR_25H03_LJ_21_00-fA01b_20110412133745921-20x-Brain-2616043150761787431-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25H03_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110409	P{GMR20110409-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25H04_LJ_21-GMR_25H04_LJ_21-20110409_GMR_25H04_LJ_21_02-fA01b_20110412141547671-20x-Brain-2616102459466055719-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25H04_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110409	P{GMR20110409-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25H07_LJ_21-GMR_25H07_LJ_21-20101125_GMR_25H07_LJ_21_02-fA01b_20101206095116265-20x-Brain-2616264884270137381-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25H07_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20101125	P{GMR20101125-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25H09_LJ_22-GMR_25H09_LJ_22-20101215_GMR_25H09_LJ_22_00-fA01b_20101216095108717-20x-Brain-2616066112126713895-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25H09_LJ_22_00-fA01b	JRC_R$3_lexA_Brain_20101215	P{GMR20101215-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_25H12_LJ_21-GMR_25H12_LJ_21-20110509_GMR_25H12_LJ_21_00-fA01b_20110510103637781-20x-Brain-2616086824119959591-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_25H12_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110509	P{GMR20110509-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26A01_LJ_21-GMR_26A01_LJ_21-20110706_GMR_26A01_LJ_21_00-fA01b_20110707092457859-20x-Brain-2616211925561770022-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26A01_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110706	P{GMR20110706-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26A02_LJ_21-GMR_26A02_LJ_21-20110126_GMR_26A02_LJ_21_01-fA01b_20110127120003109-20x-Brain-2616048890754891814-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26A02_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20110126	P{GMR20110126-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26A08_LJ_21-GMR_26A08_LJ_21-20101202_GMR_26A08_LJ_21_00-fA01b_20101203150813677-20x-Brain-2616273605440307240-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26A08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20101202	P{GMR20101202-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26A10_LJ_21-GMR_26A10_LJ_21-20110419_GMR_26A10_LJ_21_01-fA01b_20110419115708859-20x-Brain-2616140572657713191-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26A10_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20110419	P{GMR20110419-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26B04_LJ_21-GMR_26B04_LJ_21-20110721_GMR_26B04_LJ_21_00-fA01b_20110722104145078-20x-Brain-2616321292420251685-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26B04_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110721	P{GMR20110721-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26B05_LJ_21-GMR_26B05_LJ_21-20110707_GMR_26B05_LJ_21_02-fA01b_20110707092811062-20x-Brain-2616220564133511207-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26B05_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110707	P{GMR20110707-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26B06_LJ_21-GMR_26B06_LJ_21-20131130_GMR_26B06_LJ_21_02-fA01b_20131202214142103-20x-Brain-2616476730415644711-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26B06_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20131130	P{GMR20131130-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26B12_LJ_21-GMR_26B12_LJ_21-20110222_GMR_26B12_LJ_21_00-fA01b_20110223100115671-20x-Brain-2616247733186461733-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26B12_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110222	P{GMR20110222-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26C01_LJ_21-GMR_26C01_LJ_21-20140411_GMR_26C01_LJ_21_02-fA01b_20140503170134417-20x-Brain-2616616772832329765-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26C01_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20140411	P{GMR20140411-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26C06_LJ_21-GMR_26C06_LJ_21-20111031_GMR_26C06_LJ_21_02-fA01b_20111101095848234-20x-Brain-2616407770475266088-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26C06_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20111031	P{GMR20111031-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26C11_LJ_21-GMR_26C11_LJ_21-20130622_GMR_26C11_LJ_21_03-fA01b_20131204062034206-20x-Brain-2616496194985132072-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26C11_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20130622	P{GMR20130622-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_26D03_LJ_21-GMR_26D03_LJ_21-20101215_GMR_26D03_LJ_21_03-fA01b_20101216095353356-20x-Brain-2616083850102571045-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_26D03_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20101215	P{GMR20101215-lexA}	adult brain
