filename	label	is_a	part_of	dbxrefs	comment
1700609155	ORN_DL1_R - 1700609155	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700609155	tracing status-Leaves, cropped-True
1700609292	ORN_DL1_L - 1700609292	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700609292	tracing status-Leaves, cropped-True
1670256275	ORN_DL1 - 1670256275	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670256275	tracing status-Leaves, cropped-True
1700941629	ORN_DL1_L - 1700941629	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700941629	tracing status-Leaves, cropped-True
1670256369	ORN_DL1_L - 1670256369	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670256369	tracing status-Leaves, cropped-True
1699961895	ORN_DL1_L - 1699961895	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1699961895	tracing status-Leaves, cropped-True
1701628317	ORN_DL1_R - 1701628317	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701628317	tracing status-Leaves, cropped-True
1763693549	ORN_DL1_R - 1763693549	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1763693549	tracing status-Leaves, cropped-True
1670256226	ORN_DL1_L - 1670256226	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670256226	tracing status-Leaves, cropped-True
1700604950	ORN_DL1_R - 1700604950	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700604950	tracing status-Leaves, cropped-True
1670252082	ORN_DL1_R - 1670252082	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670252082	tracing status-Leaves, cropped-True
1700941475	ORN_DL1_R - 1700941475	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700941475	tracing status-Leaves, cropped-True
1670256123	ORN_DL1_L - 1670256123	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670256123	tracing status-Leaves, cropped-True
1670252091	ORN_DL1_R - 1670252091	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670252091	tracing status-Leaves, cropped-True
1700932816	ORN_DL1_R - 1700932816	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700932816	tracing status-Leaves, cropped-True
1700604830	ORN_DL1_L - 1700604830	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700604830	tracing status-Leaves, cropped-True
1670256374	ORN_DL1_L - 1670256374	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670256374	tracing status-Leaves, cropped-True
1700609238	ORN_DL1_L - 1700609238	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700609238	tracing status-Leaves, cropped-True
1700617897	ORN_DL1_R - 1700617897	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700617897	tracing status-Leaves, cropped-True
1701277993	ORN_DL1_L - 1701277993	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701277993	tracing status-Leaves, cropped-True
1795056456	ORN_DL1_R - 1795056456	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1795056456	tracing status-Leaves, cropped-True
1700941431	ORN_DL1_R - 1700941431	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700941431	tracing status-Leaves, cropped-True
5812995347	ORN_DL1_R - 5812995347	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812995347	tracing status-Leaves, cropped-True
1700946302	ORN_DL1_R - 1700946302	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700946302	tracing status-Leaves, cropped-True
1701614980	ORN_DL1_R - 1701614980	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701614980	tracing status-Leaves, cropped-True
1670252047	ORN_DL1_R - 1670252047	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670252047	tracing status-Leaves, cropped-True
1700613391	ORN_DL1_L - 1700613391	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700613391	tracing status-Leaves, cropped-True
1699962056	ORN_DL1_R - 1699962056	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1699962056	tracing status-Leaves, cropped-True
1701628254	ORN_DL1_R - 1701628254	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701628254	tracing status-Leaves, cropped-True
1670584497	ORN_DL1_R - 1670584497	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670584497	tracing status-Leaves, cropped-True
1700613524	ORN_DL1_L - 1700613524	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700613524	tracing status-Leaves, cropped-True
1700604898	ORN_DL1_R - 1700604898	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700604898	tracing status-Leaves, cropped-True
1701960292	ORN_DL1_R - 1701960292	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701960292	tracing status-Leaves, cropped-True
1700604978	ORN_DL1_R - 1700604978	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700604978	tracing status-Leaves, cropped-True
1731626597	ORN_DL1_L - 1731626597	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731626597	tracing status-Leaves, cropped-True
1670593240	ORN_DL1_R - 1670593240	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670593240	tracing status-Leaves, cropped-True
1701614773	ORN_DL1_L - 1701614773	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701614773	tracing status-Leaves, cropped-True
1670593041	ORN_DL1_R - 1670593041	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670593041	tracing status-Leaves, cropped-True
1701614996	ORN_DL1_R - 1701614996	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701614996	tracing status-Leaves, cropped-True
1670593195	ORN_DL1_R - 1670593195	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670593195	tracing status-Leaves, cropped-True
1700596143	ORN_DL1_R - 1700596143	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700596143	tracing status-Leaves, cropped-True
1670252125	ORN_DL1_L - 1670252125	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670252125	tracing status-Leaves, cropped-True
1699962040	ORN_DL1_R - 1699962040	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1699962040	tracing status-Leaves, cropped-True
1699961883	ORN_DL1_L - 1699961883	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1699961883	tracing status-Leaves, cropped-True
1701614885	ORN_DL1_R - 1701614885	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701614885	tracing status-Leaves, cropped-True
1670256379	ORN_DL1_L - 1670256379	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670256379	tracing status-Leaves, cropped-True
1670597202	ORN_DL1_L - 1670597202	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670597202	tracing status-Leaves, cropped-True
1699962012	ORN_DL1_L - 1699962012	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1699962012	tracing status-Leaves, cropped-True
1701614779	ORN_DL1_R - 1701614779	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701614779	tracing status-Leaves, cropped-True
1668258376	ORN_DL1_L - 1668258376	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1668258376	tracing status-Leaves, cropped-True
1701282729	ORN_DL1_R - 1701282729	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701282729	tracing status-Leaves, cropped-True
1670256285	ORN_DL1_R - 1670256285	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670256285	tracing status-Leaves, cropped-True
1669919865	ORN_DL1_R - 1669919865	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669919865	tracing status-Leaves, cropped-True
1699961833	ORN_DL1_L - 1699961833	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1699961833	tracing status-Leaves, cropped-True
1637231631	ORN_DL1_L - 1637231631	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1637231631	tracing status-Leaves, cropped-True
1700613376	ORN_DL1_L - 1700613376	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700613376	tracing status-Leaves, cropped-True
1731626686	ORN_DL1_R - 1731626686	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731626686	tracing status-Leaves, cropped-True
1700613531	ORN_DL1_L - 1700613531	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700613531	tracing status-Leaves, cropped-True
1700941352	ORN_DL1_R - 1700941352	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700941352	tracing status-Leaves, cropped-True
1700298673	ORN_DL1_L - 1700298673	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700298673	tracing status-Leaves, cropped-True
1701278023	ORN_DL1_R - 1701278023	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701278023	tracing status-Leaves, cropped-True
1699961956	ORN_DL1_L - 1699961956	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1699961956	tracing status-Leaves, cropped-True
1700613639	ORN_DL1_L - 1700613639	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700613639	tracing status-Leaves, cropped-True
1700294219	ORN_DL1_L - 1700294219	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700294219	tracing status-Leaves, cropped-True
1670256200	ORN_DL1_L - 1670256200	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670256200	tracing status-Leaves, cropped-True
1670256057	ORN_DL1_L - 1670256057	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670256057	tracing status-Leaves, cropped-True
5813132919	ORN_DL1_L - 5813132919	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813132919	tracing status-Leaves, cropped-True
1670256170	ORN_DL1_L - 1670256170	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670256170	tracing status-Leaves, cropped-True
1700946085	ORN_DL1_L - 1700946085	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700946085	tracing status-Leaves, cropped-True
1639230478	ORN_DL1_L - 1639230478	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639230478	tracing status-Leaves, cropped-True
1701273869	ORN_DL1_R - 1701273869	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701273869	tracing status-Leaves, cropped-True
1700613707	ORN_DL1 - 1700613707	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700613707	tracing status-Leaves, cropped-True
1701286638	ORN_DL1_L - 1701286638	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701286638	tracing status-Leaves, cropped-True
1700609325	ORN_DL1_L - 1700609325	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700609325	tracing status-Leaves, cropped-True
1669915315	ORN_DL2d_L - 1669915315	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669915315	tracing status-Leaves, cropped-True
1700937308	ORN_DL2d_L - 1700937308	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700937308	tracing status-Leaves, cropped-True
1700635521	ORN_DL2d_L - 1700635521	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700635521	tracing status-Leaves, cropped-True
1699957886	ORN_DL2d_L - 1699957886	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1699957886	tracing status-Leaves, cropped-True
1731631097	ORN_DL2d_R - 1731631097	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731631097	tracing status-Leaves, cropped-True
1793014297	ORN_DL2d_R - 1793014297	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1793014297	tracing status-Leaves, cropped-True
1731631051	ORN_DL2d_R - 1731631051	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731631051	tracing status-Leaves, cropped-True
1731298838	ORN_DL2d_L - 1731298838	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731298838	tracing status-Leaves, cropped-True
1700596168	ORN_DL2d_L - 1700596168	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700596168	tracing status-Leaves, cropped-True
5813047527	ORN_DL2d_R - 5813047527	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813047527	tracing status-Leaves, cropped-True
1793014384	ORN_DL2d_R - 1793014384	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1793014384	tracing status-Leaves, cropped-True
1793351123	ORN_DL2d_R - 1793351123	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1793351123	tracing status-Leaves, cropped-True
1731307775	ORN_DL2d_R - 1731307775	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731307775	tracing status-Leaves, cropped-True
1635888647	ORN_DL2d_L - 1635888647	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1635888647	tracing status-Leaves, cropped-True
1731294496	ORN_DL2d_L - 1731294496	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731294496	tracing status-Leaves, cropped-True
5812995304	ORN_DL2d - 5812995304	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812995304	tracing status-Leaves, cropped-True
1794374434	ORN_DL2d_R - 1794374434	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1794374434	tracing status-Leaves, cropped-True
1794711172	ORN_DL2v_R - 1794711172	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1794711172	tracing status-Leaves, cropped-True
1793696526	ORN_DL2v_R - 1793696526	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1793696526	tracing status-Leaves, cropped-True
1731631162	ORN_DL2v_R - 1731631162	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731631162	tracing status-Leaves, cropped-True
1700298962	ORN_DL2v_L - 1700298962	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700298962	tracing status-Leaves, cropped-True
1793010051	ORN_DL2v_R - 1793010051	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1793010051	tracing status-Leaves, cropped-True
1668943729	ORN_DL2v_R - 1668943729	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1668943729	tracing status-Leaves, cropped-True
1669919662	ORN_DL2v_L - 1669919662	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669919662	tracing status-Leaves, cropped-True
1731303224	ORN_DL2v_L - 1731303224	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731303224	tracing status-Leaves, cropped-True
1762661722	ORN_DL2v_R - 1762661722	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1762661722	tracing status-Leaves, cropped-True
1731626687	ORN_DL2v_L - 1731626687	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731626687	tracing status-Leaves, cropped-True
1700600598	ORN_DL2v_L - 1700600598	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700600598	tracing status-Leaves, cropped-True
1731294438	ORN_DL2v_R - 1731294438	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731294438	tracing status-Leaves, cropped-True
1700605059	ORN_DL2v_L - 1700605059	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700605059	tracing status-Leaves, cropped-True
1731290073	ORN_DL2v_L - 1731290073	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731290073	tracing status-Leaves, cropped-True
1669928802	ORN_DL2v_L - 1669928802	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669928802	tracing status-Leaves, cropped-True
1731626696	ORN_DL2v_R - 1731626696	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731626696	tracing status-Leaves, cropped-True
5813039011	ORN_DL2v_R - 5813039011	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813039011	tracing status-Leaves, cropped-True
1762657390	ORN_DL2v_R - 1762657390	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1762657390	tracing status-Leaves, cropped-True
5812995297	ORN_DL2v_L - 5812995297	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812995297	tracing status-Leaves, cropped-True
1731303242	ORN_DL2v_L - 1731303242	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731303242	tracing status-Leaves, cropped-True
1793692357	ORN_DL2v_R - 1793692357	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1793692357	tracing status-Leaves, cropped-True
1731631196	ORN_DL2v_L - 1731631196	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1731631196	tracing status-Leaves, cropped-True
1700605075	ORN_DL2v_L - 1700605075	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1700605075	tracing status-Leaves, cropped-True
5901204684	ORN_DL2v_R - 5901204684	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901204684	tracing status-Leaves, cropped-True
1640922302	ORN_DL3_L - 1640922302	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640922302	tracing status-Leaves, cropped-True
1702810993	ORN_DL3_R - 1702810993	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1702810993	tracing status-Leaves, cropped-True
1639943177	ORN_DL3_L - 1639943177	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639943177	tracing status-Leaves, cropped-True
1609878729	ORN_DL3_L - 1609878729	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1609878729	tracing status-Leaves, cropped-True
1609878900	ORN_DL3_L - 1609878900	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1609878900	tracing status-Leaves, cropped-True
1671965948	ORN_DL3_R - 1671965948	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671965948	tracing status-Leaves, cropped-True
1640926761	ORN_DL3_L - 1640926761	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640926761	tracing status-Leaves, cropped-True
1641254353	ORN_DL3_L - 1641254353	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641254353	tracing status-Leaves, cropped-True
1609874147	ORN_DL3_R - 1609874147	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1609874147	tracing status-Leaves, cropped-True
1609883139	ORN_DL3_L - 1609883139	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1609883139	tracing status-Leaves, cropped-True
5812996088	ORN_DL3_R - 5812996088	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812996088	tracing status-Leaves, cropped-True
1641258867	ORN_DL3_L - 1641258867	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641258867	tracing status-Leaves, cropped-True
1641250455	ORN_DL3_R - 1641250455	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641250455	tracing status-Leaves, cropped-True
1610224198	ORN_DL3_L - 1610224198	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1610224198	tracing status-Leaves, cropped-True
1606205114	ORN_DL3_L - 1606205114	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1606205114	tracing status-Leaves, cropped-True
1609878899	ORN_DL3_L - 1609878899	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1609878899	tracing status-Leaves, cropped-True
1610219941	ORN_DL3_L - 1610219941	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1610219941	tracing status-Leaves, cropped-True
1609883285	ORN_DL3_L - 1609883285	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1609883285	tracing status-Leaves, cropped-True
1671966374	ORN_DL3_R - 1671966374	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671966374	tracing status-Leaves, cropped-True
1671603328	ORN_DL3_L - 1671603328	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671603328	tracing status-Orphan hotknife, cropped-None
1641250106	ORN_DL3_L - 1641250106	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641250106	tracing status-Leaves, cropped-True
5901206094	ORN_DL3_L - 5901206094	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901206094	tracing status-Leaves, cropped-True
1671625186	ORN_DL3_R - 1671625186	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671625186	tracing status-Leaves, cropped-True
1640568208	ORN_DL3_L - 1640568208	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640568208	tracing status-Leaves, cropped-True
1671611615	ORN_DL3_R - 1671611615	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671611615	tracing status-Leaves, cropped-True
1605864206	ORN_DL3_R - 1605864206	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605864206	tracing status-Leaves, cropped-True
1703665922	ORN_DL3_R - 1703665922	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1703665922	tracing status-Leaves, cropped-True
1641595549	ORN_DL3_L - 1641595549	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641595549	tracing status-Leaves, cropped-True
1732990947	ORN_DL3_R - 1732990947	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1732990947	tracing status-Leaves, cropped-True
1732990851	ORN_DL3_R - 1732990851	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1732990851	tracing status-Leaves, cropped-True
1575170548	ORN_DL3_L - 1575170548	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1575170548	tracing status-Leaves, cropped-True
5812996881	ORN_DL3_R - 5812996881	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812996881	tracing status-Leaves, cropped-True
1641259066	ORN_DL3_L - 1641259066	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641259066	tracing status-Leaves, cropped-True
1640913594	ORN_DL3_L - 1640913594	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640913594	tracing status-Leaves, cropped-True
1672302763	ORN_DL3_R - 1672302763	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1672302763	tracing status-Leaves, cropped-True
1641250297	ORN_DL3_L - 1641250297	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641250297	tracing status-Leaves, cropped-True
1734717557	ORN_DL3_R - 1734717557	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1734717557	tracing status-Leaves, cropped-True
1641254638	ORN_DL3_L - 1641254638	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641254638	tracing status-Leaves, cropped-True
1703337982	ORN_DL3_R - 1703337982	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1703337982	tracing status-Leaves, cropped-True
1702301737	ORN_DL3_R - 1702301737	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1702301737	tracing status-Leaves, cropped-True
5813020395	ORN_DL3_R - 5813020395	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813020395	tracing status-Leaves, cropped-True
5812994291	ORN_DL3_L - 5812994291	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812994291	tracing status-Leaves, cropped-True
1828500243	ORN_DL3_R - 1828500243	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1828500243	tracing status-Leaves, cropped-True
1640909365	ORN_DL3_L - 1640909365	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640909365	tracing status-Leaves, cropped-True
1641600157	ORN_DL3_R - 1641600157	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641600157	tracing status-Leaves, cropped-True
1641258972	ORN_DL3_L - 1641258972	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641258972	tracing status-Leaves, cropped-True
1671966294	ORN_DL3_R - 1671966294	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671966294	tracing status-Leaves, cropped-True
1640581107	ORN_DL3_L - 1640581107	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640581107	tracing status-Leaves, cropped-True
1671939855	ORN_DL3_R - 1671939855	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671939855	tracing status-Leaves, cropped-True
1640572939	ORN_DL3_L - 1640572939	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640572939	tracing status-Leaves, cropped-True
1671621030	ORN_DL3_L - 1671621030	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671621030	tracing status-Leaves, cropped-True
1640568218	ORN_DL3_L - 1640568218	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640568218	tracing status-Leaves, cropped-True
5813082964	ORN_DL3_R - 5813082964	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813082964	tracing status-Leaves, cropped-True
1672298077	ORN_DL3_R - 1672298077	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1672298077	tracing status-Leaves, cropped-True
1641263547	ORN_DL3_R - 1641263547	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641263547	tracing status-Leaves, cropped-True
1641250391	ORN_DL3_L - 1641250391	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641250391	tracing status-Leaves, cropped-True
1641263276	ORN_DL3_R - 1641263276	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641263276	tracing status-Leaves, cropped-True
1734350602	ORN_DL3_R - 1734350602	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1734350602	tracing status-Leaves, cropped-True
1733673153	ORN_DL3_R - 1733673153	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1733673153	tracing status-Leaves, cropped-True
1671603165	ORN_DL3_L - 1671603165	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671603165	tracing status-Leaves, cropped-True
1640572862	ORN_DL3_L - 1640572862	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640572862	tracing status-Leaves, cropped-True
1640922390	ORN_DL3_L - 1640922390	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640922390	tracing status-Leaves, cropped-True
1703315602	ORN_DL3_R - 1703315602	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1703315602	tracing status-Leaves, cropped-True
1640577143	ORN_DL3_L - 1640577143	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640577143	tracing status-Leaves, cropped-True
1765398738	ORN_DL3_R - 1765398738	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1765398738	tracing status-Leaves, cropped-True
1605864107	ORN_DL3_L - 1605864107	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605864107	tracing status-Leaves, cropped-True
1671598776	ORN_DL3_R - 1671598776	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671598776	tracing status-Leaves, cropped-True
1671608037	ORN_DL3_R - 1671608037	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671608037	tracing status-Leaves, cropped-True
1671620549	ORN_DL3_R - 1671620549	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671620549	tracing status-Leaves, cropped-True
1640568272	ORN_DL3_R - 1640568272	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640568272	tracing status-Leaves, cropped-True
