bodyID	subject_name	object	subject_external_db	relation
1004700437	PFL3(PB12c)_L7_C9	PB slice 7-FB layers 1 to 4-IDFP HB-medial neuron	neuprint_JRC_Hemibrain_1point1	is_a
666994301	PFL3(PB12c)_R2_C1_irreg	PB slice 2-FB layers 1 to 4-IDFP HB-medial ipsilateral neuron	neuprint_JRC_Hemibrain_1point1	is_a
1097718659	PFL3(PB12c)_R2_C6	PB slice 2-FB layers 1 to 4-IDFP HB-medial neuron	neuprint_JRC_Hemibrain_1point1	is_a
1008028537	PFL3(PB12c)_R3_C5	PB slice 3-FB layers 1 to 4-IDFP HB-medial neuron	neuprint_JRC_Hemibrain_1point1	is_a
912488890	PFL3(PB12c)_R3_C5	PB slice 3-FB layers 1 to 4-IDFP HB-medial neuron	neuprint_JRC_Hemibrain_1point1	is_a
942172835	PFL3(PB12c)_R4_C4	PB slice 4-FB layers 1 to 4-IDFP HB-medial neuron	neuprint_JRC_Hemibrain_1point1	is_a
910447181	PFL3(PB12c)_R5_C3	PB slice 5-FB layers 1 to 4-IDFP HB-medial neuron	neuprint_JRC_Hemibrain_1point1	is_a
911134017	PFL3(PB12c)_R5_C3	PB slice 5-FB layers 1 to 4-IDFP HB-medial neuron	neuprint_JRC_Hemibrain_1point1	is_a
941132430	PFL3(PB12c)_R6_C2	PB slice 6-FB layers 1 to 4-IDFP HB-medial neuron	neuprint_JRC_Hemibrain_1point1	is_a
1200032115	PFL3(PB12c)_R7_C1	PB slice 7-FB layers 1 to 4-IDFP HB-medial neuron	neuprint_JRC_Hemibrain_1point1	is_a
1537634396	PFNa(PB03)_L3_C2	PB slice 3-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
696336849	PFNa(PB03)_L3_C2	PB slice 3-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
478077561	PFNa(PB03)_L4_C3	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
539810773	PFNa(PB03)_L4_C3	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
540493022	PFNa(PB03)_L4_C3	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
849832062	PFNa(PB03)_L4_C3	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
880526477	PFNa(PB03)_L4_C3	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
942254554	PFNa(PB03)_L4_C3	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
569481415	PFNa(PB03)_L5_C4	PB slice 5-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
880185131	PFNa(PB03)_L5_C4	PB slice 5-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1224936588	PFNa(PB03)_L6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1255638782	PFNa(PB03)_L6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
601216096	PFNa(PB03)_L6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
849844855	PFNa(PB03)_L6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
848817674	PFNa(PB03)_L6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
916974420	PFNa(PB03)_L6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
570185174	PFNa(PB03)_L7_C6	PB slice 7-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
570518166	PFNa(PB03)_L7_C6	PB slice 7-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
941244280	PFNa(PB03)_L7_C6	PB slice 7-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1412238418	PFNa(PB03)_L8_C7	PB slice 8-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1443268440	PFNa(PB03)_L8_C7	PB slice 8-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813081686	PFNa(PB03)_L8_C7	PB slice 8-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813015999	PFNa(PB03)_L8_C8	PB slice 8-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1032643905	PFNa(PB03)_L9_C9	PB slice 9-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1187831582	PFNa(PB03)_L9_C9	PB slice 9-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1251275120	PFNa(PB03)_L9_C9	PB slice 9-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813056934	PFNa(PB03)_R3_C8	PB slice 3-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813050000	PFNa(PB03)_R3_C8	PB slice 3-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1411862814	PFNa(PB03)_R4_C7	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1443579770	PFNa(PB03)_R4_C7	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
541119189	PFNa(PB03)_R4_C7	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
663898692	PFNa(PB03)_R4_C7	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
849763224	PFNa(PB03)_R4_C7	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
972871918	PFNa(PB03)_R4_C7	PB slice 4-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
663558074	PFNa(PB03)_R5_C6	PB slice 5-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
879442155	PFNa(PB03)_R5_C6	PB slice 5-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1224249917	PFNa(PB03)_R6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1224254476	PFNa(PB03)_R6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1255297613	PFNa(PB03)_R6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1286315568	PFNa(PB03)_R6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
879748663	PFNa(PB03)_R6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
941132270	PFNa(PB03)_R6_C5	PB slice 6-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
692852666	PFNa(PB03)_R7_C4	PB slice 7-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
909777910	PFNa(PB03)_R7_C4	PB slice 7-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
971506655	PFNa(PB03)_R7_C4	PB slice 7-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1126310776	PFNa(PB03)_R8_C2	PB slice 8-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1126301255	PFNa(PB03)_R8_C3	PB slice 8-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1126310969	PFNa(PB03)_R8_C3	PB slice 8-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1566644645	PFNa(PB03)_R8_C3	PB slice 8-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1155652503	PFNa(PB03)_R9_C1	PB slice 9-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1217385533	PFNa(PB03)_R9_C1	PB slice 9-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1218728541	PFNa(PB03)_R9_C1	PB slice 9-FB-NO3 anterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
758065781	PFNd(PB04)_L2_C1	PB slice 2-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
974627674	PFNd(PB04)_L2_C1	PB slice 2-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
697355847	PFNd(PB04)_L3_C2	PB slice 3-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
881527223	PFNd(PB04)_L3_C2	PB slice 3-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
633943192	PFNd(PB04)_L4_C3	PB slice 4-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
695671851	PFNd(PB04)_L4_C3	PB slice 4-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
819138239	PFNd(PB04)_L4_C3	PB slice 4-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
911560974	PFNd(PB04)_L4_C3	PB slice 4-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
446714544	PFNd(PB04)_L5_C4	PB slice 5-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
632229278	PFNd(PB04)_L5_C4	PB slice 5-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
663298610	PFNd(PB04)_L6_C5	PB slice 6-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
757413552	PFNd(PB04)_L6_C5	PB slice 6-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
788111826	PFNd(PB04)_L6_C5	PB slice 6-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
880538997	PFNd(PB04)_L6_C5	PB slice 6-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813014062	PFNd(PB04)_R2_C8	PB slice 2-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
911504643	PFNd(PB04)_R2_C8	PB slice 2-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
786013801	PFNd(PB04)_R3_C7	PB slice 3-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
786013856	PFNd(PB04)_R3_C7	PB slice 3-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
664235541	PFNd(PB04)_R4_C6	PB slice 4-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
695270840	PFNd(PB04)_R4_C6	PB slice 4-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
819073675	PFNd(PB04)_R4_C6	PB slice 4-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
850104005	PFNd(PB04)_R4_C6	PB slice 4-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
786674282	PFNd(PB04)_R5_C5	PB slice 5-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
910447220	PFNd(PB04)_R5_C5	PB slice 5-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
786989348	PFNd(PB04)_R6_C4	PB slice 6-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
786989395	PFNd(PB04)_R6_C4	PB slice 6-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
878380399	PFNd(PB04)_R6_C4	PB slice 6-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
940791383	PFNd(PB04)_R6_C4	PB slice 6-FB-NO2 dorsal domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1129456907	PFNp_a(PB01a)_L2_C1	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
881868311	PFNp_a(PB01a)_L2_C1	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
912894972	PFNp_a(PB01a)_L2_C1	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813014573	PFNp_a(PB01a)_L3_C2	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
697014777	PFNp_a(PB01a)_L3_C2	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
758069811	PFNp_a(PB01a)_L3_C2	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1349114660	PFNp_a(PB01a)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
819138035	PFNp_a(PB01a)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
880526177	PFNp_a(PB01a)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
880526398	PFNp_a(PB01a)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
879844206	PFNp_a(PB01a)_L5_C4	PB slice 5-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
881216816	PFNp_a(PB01a)_L5_C4	PB slice 5-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
910878587	PFNp_a(PB01a)_L5_C4	PB slice 5-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1472542572	PFNp_a(PB01a)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1472546868	PFNp_a(PB01a)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
664313308	PFNp_a(PB01a)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
694665957	PFNp_a(PB01a)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
694666271	PFNp_a(PB01a)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
694670373	PFNp_a(PB01a)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1034711992	PFNp_a(PB01a)_L7_C6	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813128308	PFNp_a(PB01a)_L7_C6	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
756390536	PFNp_a(PB01a)_L7_C6	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1320799646	PFNp_a(PB01a)_L8_C7	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1567382512	PFNp_a(PB01a)_L8_C7	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1567728102	PFNp_a(PB01a)_L8_C7	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813127581	PFNp_a(PB01a)_L8_C7	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1220581302	PFNp_a(PB01a)_L9_C8	PB slice 9-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1251952397	PFNp_a(PB01a)_L9_C8	PB slice 9-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1282300415	PFNp_a(PB01a)_L9_C8	PB slice 9-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1631486122	PFNp_a(PB01a)_R2_C9	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
572167406	PFNp_a(PB01a)_R2_C9	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813026993	PFNp_a(PB01a)_R2_C9	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1598067695	PFNp_a(PB01a)_R3_C8	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1628743785	PFNp_a(PB01a)_R3_C8	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
571826184	PFNp_a(PB01a)_R3_C8	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1441485388	PFNp_a(PB01a)_R4_C7	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
633200861	PFNp_a(PB01a)_R4_C7	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
633541717	PFNp_a(PB01a)_R4_C7	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
911823931	PFNp_a(PB01a)_R4_C7	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1350803100	PFNp_a(PB01a)_R5_C6	PB slice 5-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1629426306	PFNp_a(PB01a)_R5_C6	PB slice 5-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1410450514	PFNp_a(PB01a)_R6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1410450859	PFNp_a(PB01a)_R6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
817674780	PFNp_a(PB01a)_R6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
816682053	PFNp_a(PB01a)_R6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
816682110	PFNp_a(PB01a)_R6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
878725581	PFNp_a(PB01a)_R6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
971817401	PFNp_a(PB01a)_R6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
723546819	PFNp_a(PB01a)_R7_C4	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
817683388	PFNp_a(PB01a)_R7_C4	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
877702431	PFNp_a(PB01a)_R7_C4	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1126305687	PFNp_a(PB01a)_R8_C3	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1126310807	PFNp_a(PB01a)_R8_C3	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1156999846	PFNp_a(PB01a)_R8_C3	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5812987339	PFNp_a(PB01a)_R8_C3	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1217372569	PFNp_a(PB01a)_R9_C2	PB slice 9-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1218728588	PFNp_a(PB01a)_R9_C2	PB slice 9-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1219069788	PFNp_a(PB01a)_R9_C2	PB slice 9-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1219410844	PFNp_a(PB01a)_R9_C2	PB slice 9-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1219756158	PFNp_a(PB01a)_R9_C2	PB slice 9-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1160833169	PFNp_b(PB01b)_L2_C1	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
850829072	PFNp_b(PB01b)_L2_C1	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
912558136	PFNp_b(PB01b)_L2_C1	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
943592738	PFNp_b(PB01b)_L2_C1	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
943592989	PFNp_b(PB01b)_L2_C1	PB slice 2-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
697014740	PFNp_b(PB01b)_L3_C2	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
727035427	PFNp_b(PB01b)_L3_C2	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
758069781	PFNp_b(PB01b)_L3_C2	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
789104870	PFNp_b(PB01b)_L3_C2	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
851170296	PFNp_b(PB01b)_L3_C2	PB slice 3-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1348769299	PFNp_b(PB01b)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1349114669	PFNp_b(PB01b)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1380145267	PFNp_b(PB01b)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1503922566	PFNp_b(PB01b)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
664632485	PFNp_b(PB01b)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
694985489	PFNp_b(PB01b)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
819138027	PFNp_b(PB01b)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
849832122	PFNp_b(PB01b)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
911220331	PFNp_b(PB01b)_L4_C3	PB slice 4-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813127525	PFNp_b(PB01b)_L5_C4	PB slice 5-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813128240	PFNp_b(PB01b)_L5_C4	PB slice 5-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
879844144	PFNp_b(PB01b)_L5_C4	PB slice 5-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
879844210	PFNp_b(PB01b)_L5_C4	PB slice 5-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1069757725	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1410813978	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1441498763	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1441499171	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1441499284	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1441503403	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1441848753	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813122799	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813012311	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
632259507	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
725360291	PFNp_b(PB01b)_L6_C5	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813128416	PFNp_b(PB01b)_L6_C5_irreg	PB slice 6-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1003659595	PFNp_b(PB01b)_L7_C6	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1034703497	PFNp_b(PB01b)_L7_C6	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1598382541	PFNp_b(PB01b)_L7_C6	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813056012	PFNp_b(PB01b)_L7_C6	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
5813077698	PFNp_b(PB01b)_L7_C6	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
756049717	PFNp_b(PB01b)_L7_C6	PB slice 7-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1127808629	PFNp_b(PB01b)_L8_C7	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1158507467	PFNp_b(PB01b)_L8_C7	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1164597572	PFNp_b(PB01b)_L8_C7	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1189882785	PFNp_b(PB01b)_L8_C7	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
1189887646	PFNp_b(PB01b)_L8_C7	PB slice 8-FB-NO3 posterior domain neuron	neuprint_JRC_Hemibrain_1point1	is_a
