subject_external_db	subject_external_id	relation	pub	object
catmaid_fafb	5020058	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	5023633	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	5048918	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	5055252	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	6826598	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	7698540	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	7712448	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	7877698	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	7904181	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	7911576	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	7943969	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8050559	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8252716	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8262078	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8277965	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8279560	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8280422	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8297026	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8302896	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8338709	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8369584	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8370303	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8377449	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8378760	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8379056	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8406463	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8408663	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8420625	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
